Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Grange,22AYF0027000,"785,151.45",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Grange,22AYF0027001,"104,431.76",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Parkland,22AYF0026978,"82,941.09",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Portland,22AYF0026982,"56,567.42",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Smithies Moor,22AYF0027004,"95,252.64",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Southfield,22AYF0026920,"68,333.31",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Southfield,22AYF0026921,"198,333.25",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-op Academy Swinton,22AYF0026967,"446,240.73",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coop Academy Walkden,22AYF0026989,"671,870.21",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coop Academy Walkden,22AYF0026990,"139,821.36",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-Operative Academy Priesthorpe,22AYF0026911,"59,578.25",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Co-Operative Academy Priesthorpe,22AYF0026915,"474,118.08",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coopers School,22AYF0008764,"183,895.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coopers School,22AYF0008769,"608,833.60",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copleston High School,22AYF0010866,"652,024.40",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copleston High School,22AYF0010868,"114,449.16",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copley Academy,22AYF0011165,"311,553.20",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copperfield Academy,22AYF0020771,"138,321.23",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Academy,22AYF0031537,"74,999.97",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Performing Arts School,22AYF0005143,"426,931.88",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Performing Arts School,22AYF0005145,"50,030.41",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Primary Academy,22AYF0010296,"170,836.33",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Primary School,22AYF0027016,"191,177.88",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Primary School,22AYF0027017,"25,137.04",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice School,22AYF0017413,"90,833.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coppice Valley Primary School,22AYF0020993,"62,277.42",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copthall School,22AYF0006480,"375,727.01",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copthall School,22AYF0006483,"93,271.39",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Copthorne Primary School,22AYF0009885,"154,648.14",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corby Business Academy,22AYF0026296,"43,730.08",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corby Business Academy,22AYF0026301,"457,774.44",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corby Business Academy,22AYF0026303,"34,333.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corby Primary Academy,22AYF0011416,"127,302.55",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corby Technical School,22AYF0026309,"350,428.25",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cordwalles Junior School,22AYF0010903,"73,700.72",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corfe Castle Church of England Primary School,22AYF0006010,"26,824.47",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corfe Hills School,22AYF0006504,"286,236.64",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corfe Hills School,22AYF0006506,"83,011.22",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corfe Hills School,EUPS658718,"37,376.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coritani Academy,22AYF0013678,"33,333.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,Corndel Limited,FCSAPP A377005-A,"1,837,577.50",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,Corndel Limited,FCSAPP A377006-A,"40,684.41",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,Corndel Limited,FCSAPP A377007-A,"58,452.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,Corndel Limited,FCSAPP A385535-A,"39,929.53",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corngreaves Academy,22AYF0033923,"70,574.98",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,ED212220210508591,"1,539,340.74",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,ED212220210508592,"108,748.80",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,ED212220210508593,"30,073.01",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,ED212220210508595,"644,445.49",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,FCSAEB A175446-A,"363,098.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,FCSAEB A175447-A,"35,537.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COLLEGE,FCSAEB A175747-A,"31,080.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A375168-A,"34,237.15",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A379591-A,"67,735.10",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A380823-A,"49,705.09",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A384841-A,"93,509.06",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CORNWALL COLLEGE,FCSAPP A384845-A,"72,787.89",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,ED212220210510126,"62,777.30",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,ED212220210510127,"60,604.80",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,ED212220210510129,"60,169.27",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,03/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,21DSG003631,"6,070,314.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,FCSAEB A175450-A,"146,410.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,FCSAEB A175451-A,"99,997.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,22/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,21DSG003937,"6,070,314.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,EUPS681935,"116,015.16",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,EUPS682087,"123,895.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,CORNWALL COUNCIL,LAADD03738,"1,141,807.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cornwallis Academy,22AYF0010647,"474,835.03",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cornwallis Academy,22AYF0010649,"99,795.49",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corporation Road Primary School,22AYF0015769,"89,820.03",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi Catholic College,22AYF0023709,"462,510.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi Catholic Primary School,22AYF0006580,"165,488.02",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi Catholic Primary School,22AYF0008717,"97,195.94",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi Catholic Primary School,22AYF0023616,"72,481.11",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi Catholic School,22AYF0031194,"136,321.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corpus Christi RC Primary School,22AYF0017434,"85,903.48",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corringham Primary School,22AYF0018624,"126,446.63",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corsham Primary School,22AYF0019939,"188,798.57",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Corsham Primary School,22AYF0019940,"43,028.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cosby Primary School,22AYF0024964,"70,141.66",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Costessey Junior School,22AYF0009764,"196,640.98",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coteford Junior School,22AYF0020388,"109,588.02",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cotgrave Candleby Lane School,22AYF0010230,"171,928.02",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cotham School,22AYF0006601,"571,138.61",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cotham School,22AYF0006603,"150,409.16",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cotham School,22AYF0006604,"25,091.04",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coton Green Primary School,22AYF0025715,"94,384.41",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottenham Village College,22AYF0002164,"383,657.14",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottesbrooke Infant and Nursery School,22AYF0006619,"84,213.89",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottesmore Academy,21AYF827138,"43,994.15",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottesmore Academy,22AYF0031358,"49,384.13",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingham CofE Primary School Academy Trust,22AYF0019819,"39,291.46",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingham Croxby Primary School,22AYF0026790,"94,066.06",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingham High School and Sixth Form College,22AYF0026793,"383,027.44",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingham High School and Sixth Form College,22AYF0026795,"48,754.86",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingley Primary Academy,22AYF0000217,"106,798.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottingley Village Primary,22AYF0009902,"124,094.93",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cottons Farm Primary Academy,22AYF0029096,"41,562.11",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coughton C of E Primary School,22AYF0001497,"47,431.59",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,03/09/2021,Grants Expenditure,ESFA Funding,COUNCIL OF ISLES OF SCILLY,EUPS673270,"58,477.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,COUNCIL OF ISLES OF SCILLY,ED212220210510382,"156,046.80",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,03/09/2021,Grants Expenditure,ESFA Funding,COUNCIL OF ISLES OF SCILLY,21DSG003652,"33,284.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,22/09/2021,Grants Expenditure,ESFA Funding,COUNCIL OF ISLES OF SCILLY,21DSG003958,"33,284.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coundon Court,22AYF0006623,"693,850.17",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coundon Court,22AYF0006626,"76,619.65",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coundon Court,EUPS658554,"38,400.00",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Countess Anne Church of England School,22AYF0006630,"64,981.74",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Countess Gytha Primary School,22AYF0020267,"39,916.48",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Countesthorpe Leysland Community College,22AYF0015533,"58,804.63",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Countesthorpe Leysland Community College,22AYF0015537,"549,360.52",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coupals Primary Academy,22AYF0034116,"97,826.34",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,COURT FIELDS SCHOOL,22AYF0026454,"349,519.04",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Court Lane Infant Academy,22AYF0034285,"108,611.47",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Court Lane Junior Academy,22AYF0034288,"146,821.83",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Court-de-Wyck Primary School,22AYF0025843,"36,394.94",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Courthill Infant School,22AYF0006013,"99,470.09",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Courthouse Green Primary School,22AYF0033323,"214,223.01",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Courtlands School,22AYF0033218,"79,166.64",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Courtwood Primary School,22AYF0026746,"82,345.93",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,Coventry & Warwickshire Chambers of Comm Training,FCSAPP A379560-A,"47,632.89",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,03/09/2021,Grants Expenditure,ESFA Funding,Coventry City Council,21DSG003630,"6,657,966.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,22/09/2021,Grants Expenditure,ESFA Funding,Coventry City Council,21DSG003936,"6,657,966.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,Coventry City Council,EUPS681833,"224,040.47",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,Coventry City Council,EUPS681985,"234,590.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,30/09/2021,Grants Expenditure,ESFA Funding,Coventry City Council,LAADD03621,"2,142,534.00",Current grants - Local Government
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,COVENTRY COLLEGE,ED212220210508480,"1,426,440.35",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,COVENTRY COLLEGE,ED212220210508481,"44,179.20",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,COVENTRY COLLEGE,ED212220210508484,"291,929.12",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Funding,COVENTRY COLLEGE,FCSAEB A175412-A,"30,513.00",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Professional and Technical Education,COVENTRY UNIVERSITY,FCSPROF A00349,"61,957.87",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Professional and Technical Education,COVENTRY UNIVERSITY,FCSPROF A00350,"135,226.50",Capital grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,COVENTRY UNIVERSITY,FCSAPP A375171-A,"-175,768.09",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,COVENTRY UNIVERSITY,FCSAPP A375172-A,"175,768.09",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cowes Enterprise College,22AYF0018491,"57,695.57",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cowes Enterprise College,22AYF0018495,"493,566.45",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cowlersley Primary School,22AYF0022185,"50,745.78",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cowley St Laurence CofE Primary School,22AYF0014831,"140,326.19",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,COWPLAIN COMMUNITY SCHOOL,22AYF0027058,"418,349.73",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cox Green School,22AYF0006633,"63,266.60",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cox Green School,22AYF0006638,"454,245.85",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Coxheath Primary School,22AYF0006471,"124,126.21",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,CP Riverside School,22AYF0008469,"42,499.98",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,CQM Training and Consultancy Ltd,FCSAPP A379619-A,"107,193.02",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crabbs Cross Academy,22AYF0009307,"82,519.12",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crabtree Infants' School,22AYF0027062,"49,004.67",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crabtree Junior School,22AYF0027065,"69,296.28",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CRACKERJACK TRAINING LIMITED,ED212220210509275,"40,569.61",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crackley Bank Primary School,22AYF0006120,"60,206.27",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crags Community School,22AYF0017404,"128,495.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Crags Community School,22AYF0017405,"28,614.32",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cramlington Learning Village,22AYF0006642,"785,803.91",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cramlington Learning Village,22AYF0006644,"118,311.55",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cramlington Village Primary School,22AYF0006649,"61,307.70",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranberry Academy,22AYF0023313,"97,706.86",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranborne CE First School and Nursery,22AYF0007669,"29,181.01",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranbrook Education Campus,22AYF0032127,"282,277.77",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranbrook School,22AYF0006653,"232,075.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranbrook School,22AYF0006654,"26,038.95",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranbrook School,22AYF0006655,"108,502.53",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranbury College,22AYF0016340,"83,333.30",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranfield Church of England Academy,22AYF0006658,"121,929.72",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranfield Church of England Academy,22AYF0006659,"35,763.55",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,20/09/2021,Grants Expenditure,ESFA Apprenticeships,Cranfield University,FCSAPP A379521-A,"590,061.09",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranford CE Primary School,22AYF0019822,"27,400.01",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranford Community College,22AYF0006660,"196,745.58",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranford Community College,22AYF0006666,"545,006.08",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranford Park Academy,22AYF0030536,"321,860.57",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,01/09/2021,Grants Expenditure,ESFA Funding,Cranham Primary School,22AYF0031094,"142,117.44",Current grants - Academy Trust
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CRAVEN COLLEGE,ED212220210508575,"600,427.63",Current grants - Private Sector
Department for Education,Education and Skills Funding Agency,17/09/2021,Grants Expenditure,ESFA Funding,CRAVEN COLLEGE,ED212220210508576,"82,128.00",Current grants - Private Sector
