Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gateshead Council,FCSAEB A181428-A,"53,362.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gateshead Council,FCSAEB A181429-A,"34,284.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,Gateshead Council,FCSAPP A443179-A,"27,035.13",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/02/2022,Grants Expenditure,ESFA Funding,Gateshead Council,21DSG007278,"4,282,920.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gateway Academy,22AYF0370231,"258,912.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gateway Sixth Form College,22AYF0362517,"522,604.77",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Professional and Technical Education,Gateway Sixth Form College,EUPS813619,"477,792.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gatley Primary School,22AYF0368285,"139,169.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gatley Primary School,22AYF0368286,"27,682.54",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gawsworth Primary School,22AYF0387497,"60,071.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gawthorpe Community Academy,22AYF0372869,"65,749.19",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gaynes School,22AYF0375466,"113,943.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gayton Church of England Primary Academy,22AYF0386876,"44,471.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gaywood Primary School,22AYF0394351,"127,520.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gedney Church End Primary School,22AYF0395485,"26,608.80",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GEMS Didcot Primary Academy,22AYF0370265,"123,992.41",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Professional and Technical Education,GEN II ENGINEERING & TECHNOLOGY TRAINING LTD,EUPS813620,"546,624.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GEN II ENGINEERING & TECHNOLOGY TRAINING LTD,FCSAPP A443208-A,"215,740.02",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GEN II ENGINEERING & TECHNOLOGY TRAINING LTD,FCSAPP A443210-A,"25,178.29",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GEN II ENGINEERING & TECHNOLOGY TRAINING LTD,FCSAPP A443211-A,"25,000.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GEN II ENGINEERING & TECHNOLOGY TRAINING LTD,FCSAPP A443212-A,"177,770.52",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gentleshaw Primary Academy,22AYF0370116,"48,671.15",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Abbot School,22AYF0371030,"663,866.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Abbot School,22AYF0371033,"179,373.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Betts Primary Academy,22AYF0387246,"146,213.44",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Dixon Academy,22AYF0370296,"500,997.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Dixon Academy,22AYF0370298,"28,288.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Dixon Academy,22AYF0370299,"39,027.73",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Grenville Academy,22AYF0364305,"61,004.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Hastwell School Special Academy,22AYF0389993,"48,333.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Hastwell School Special Academy,22AYF0389994,"26,666.66",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Mitchell School,22AYF0378766,"455,090.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Pindar School,22AYF0372250,"335,410.78",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Salter Academy,22AYF0377733,"86,297.33",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Salter Academy,22AYF0377735,"560,894.28",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Spencer Academy and Technology College,22AYF0390736,"88,782.46",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Spencer Academy and Technology College,22AYF0390738,"617,024.06",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George Washington Primary School,22AYF0377314,"136,551.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,George White Junior School,22AYF0372580,"105,050.67",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,Get SET Academy Ltd,FCSAPP A450022-A,"33,254.72",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Ghost Hill Infant and Nursery School,22AYF0381028,"50,517.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Ghyllside Primary School,22AYF0370322,"126,065.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Giffards Primary School,22AYF0370324,"142,931.16",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gilberdyke Primary School,22AYF0372381,"62,725.20",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gilbert Inglefield Academy,22AYF0370326,"189,736.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gilbert Scott Primary School,22AYF0385784,"67,761.26",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gildredge House,22AYF0370330,"32,896.95",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gildredge House,22AYF0370332,"450,579.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GILLAS LANE ACADEMY,22AYF0360447,"49,548.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gillotts School,22AYF0370336,"384,614.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gillshill Primary School,22AYF0372277,"130,024.35",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gillshill Primary School,22AYF0372278,"25,332.25",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gilmorton Chandler Church of England Primary Schoo,22AYF0372974,"61,920.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gilthill Primary School,22AYF0367945,"64,407.70",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,Ginger Nut Media Limited,FCSAPP A443144-A,"91,220.58",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gipsey Bridge Academy,22AYF0372604,"25,809.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Girton Glebe Primary School,22AYF0367999,"50,958.81",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gislingham CE Primary School,22AYF0391265,"39,310.47",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glade Primary Academy,22AYF0368015,"86,080.48",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gladstone Park Primary School,22AYF0361052,"245,867.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gladstone Primary Academy,22AYF0390693,"146,047.30",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gladstone Primary Academy,22AYF0391768,"224,253.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glascote Academy,22AYF0369596,"90,508.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLASGOW CALEDONIAN UNIVERSITY,FCSAPP A443329-A,"33,808.70",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glazebury CofE (Aided) Primary School,22AYF0375331,"28,166.86",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GLEBE ACADEMY,22AYF0370361,"77,510.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glebe Primary School,22AYF0379845,"111,691.69",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GLEBE SCHOOL,22AYF0382307,"192,499.92",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glebeland Primary School,22AYF0385866,"25,447.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glebelands Primary Academy,22AYF0386380,"128,307.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glemsford Primary Academy,22AYF0393023,"63,246.25",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glen Hills Primary School,22AYF0384248,"157,908.18",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glen Park Primary School,22AYF0394471,"124,809.76",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenbrook Primary and Nursery School,22AYF0390767,"143,323.40",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glendinning House Special School,22AYF0393992,"74,999.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenfield Infant School,22AYF0371266,"86,618.89",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenfield Primary School,22AYF0381090,"128,130.90",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenleigh Park Primary Academy,22AYF0362035,"129,982.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenmere Community Primary School,22AYF0377288,"63,863.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glenmoor Academy,22AYF0392831,"393,076.03",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GLENTHORNE HIGH SCHOOL,22AYF0391682,"625,576.71",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GLENTHORNE HIGH SCHOOL,22AYF0391685,"134,786.96",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Global Academy UTC Trust Limited,22AYF0370516,"94,120.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Global Academy UTC Trust Limited,22AYF0370517,"84,255.17",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOBAL SKILLS TRAINING LTD,FCSAPP A447000-A,"27,971.17",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOBAL SKILLS TRAINING LTD,FCSAPP A451181-A,"-45,336.33",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOBAL SKILLS TRAINING LTD,FCSAPP A451182-A,"48,112.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glory Farm Primary School,22AYF0362488,"104,124.13",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glossopdale School,22AYF0391305,"35,929.94",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glossopdale School,22AYF0391308,"486,218.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glossopdale School,EUPS810363,"50,688.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gloucester Academy,22AYF0370859,"393,062.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Professional and Technical Education,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,EUPS813621,"34,336.00",Capital grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,ED212220210523196,"648,453.62",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,ED212220210523197,"93,600.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAEB A181426-A,"177,730.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAEB A181752-A,"32,514.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A443168-A,"52,082.58",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A443172-A,"96,014.82",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A443173-A,"25,929.75",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A444977-A,"60,062.68",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A449029-A,"119,451.31",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A449030-A,"49,901.53",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A449031-A,"41,500.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A449033-A,"110,508.28",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE COLLEGE OF ARTS & TECHNOLOGY,FCSAPP A450531-A,"50,507.93",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,ED212220210525245,"55,736.23",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,ED212220210525249,"62,076.03",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,03/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,21DSG006818,"11,092,822.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,FCSAEB A181642-A,"28,941.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,FCSAEB A181643-A,"111,348.00",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,22/02/2022,Grants Expenditure,ESFA Funding,Gloucestershire County Council,21DSG007277,"11,483,254.00",Current grants - Local Government,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE ENGINEERING TRAINING,FCSAPP A443275-A,"97,774.33",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE ENGINEERING TRAINING,FCSAPP A443276-A,"26,110.84",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLOUCESTERSHIRE ENGINEERING TRAINING,FCSAPP A443279-A,"35,596.80",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Apprenticeships,GLP Training Ltd,FCSAPP A443205-A,"107,383.35",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glyn School,22AYF0370401,"544,986.64",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glyn School,22AYF0370403,"189,000.32",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Glyne Gap School,22AYF0370546,"64,999.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gnosall St Lawrence CoE Primary Academy,22AYF0390555,"77,481.61",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,18/02/2022,Grants Expenditure,ESFA Funding,GO TRAIN Ltd,FCSAEB A182176-A,"158,142.85",Current grants - Private Sector,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godalming College,22AYF0370549,"773,050.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goddard Park Community Primary School,22AYF0370553,"218,569.10",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godinton Primary School,22AYF0370556,"122,692.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godley Community Primary Academy,22AYF0387364,"65,044.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godmanchester Bridge Academy,22AYF0360183,"66,000.61",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godmanchester Community Academy,22AYF0360187,"117,189.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godolphin Infant School,22AYF0391135,"112,293.75",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Godolphin Junior Academy,22AYF0389518,"162,521.02",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goffs Academy,22AYF0370278,"531,845.55",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goffs Academy,22AYF0370280,"143,731.97",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goffs Churchgate Academy,22AYF0370274,"227,534.60",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Golborne Community Primary School,22AYF0376302,"98,148.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldenhill Primary Academy,22AYF0390695,"70,911.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldfinch Primary School,22AYF0387139,"94,667.59",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldington Academy,22AYF0370559,"370,691.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldington Green Academy,22AYF0370562,"197,794.42",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldsmith Primary Academy,22AYF0394834,"151,177.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldsworth Primary School,22AYF0370566,"199,031.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldthorn Park Primary,22AYF0368502,"137,584.82",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goldthorpe Primary Academy,22AYF0366850,"92,221.50",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gomer Junior School,22AYF0370313,"73,012.63",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gonville Academy,22AYF0383897,"178,858.68",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Good Shepherd Catholic Primary and Nursery School,22AYF0370581,"85,059.88",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Good Shepherd Catholic School,22AYF0390161,"72,426.72",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Good Shepherd Primary Catholic Voluntary Academy,22AYF0378092,"122,474.53",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goodwin Academy,22AYF0391206,"352,674.56",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goole Academy,22AYF0366831,"444,594.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,08/02/2022,Grants Expenditure,ESFA Funding,Goose Green Primary School,22AYF0365685,"135,829.84",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gooseacre Primary Academy,22AYF0361869,"108,087.12",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goosewell Primary Academy,22AYF0379889,"149,120.62",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GORDANO SCHOOL,22AYF0374911,"677,825.22",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GORDANO SCHOOL,22AYF0374912,"61,773.24",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,GORDANO SCHOOL,22AYF0374913,"133,052.05",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"Gordons Children's Academy, Infant",22AYF0391152,"46,446.31",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,"Gordons Children's Academy, Junior",22AYF0391155,"109,879.04",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gordon's School,22AYF0370584,"123,432.93",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gordon's School,22AYF0370588,"270,289.99",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Gorefield Primary School,22AYF0386412,"30,118.11",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goresbrook School,22AYF0392669,"87,302.52",Current grants - Academy Trust,,,,,,,,,
Department for Education,ESFA,01/02/2022,Grants Expenditure,ESFA Funding,Goresbrook School,22AYF0392672,"557,566.38",Current grants - Academy Trust,,,,,,,,,
