Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/09/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,577817,Spend on Inventory - General,"£2,218,038.47"
Ministry of Defence,Ministry of Defence,10/09/2021,Design services and minor equipment purchases,Strategic Command,MET OFFICE,EX1 3PB,578569,Equipment support non-project costs,"£2,214,232.00"
Ministry of Defence,Ministry of Defence,06/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,577212,Estate + facilities management services - accommodation inventory + service,"£2,169,994.69"
Ministry of Defence,Ministry of Defence,10/09/2021,Development costs for military equipment,Defence Nuclear Organisation,BAE SYSTEMS MARINE LTD,LA14 1AF,578484,Intangible single use military equipment asset  - in year capital addition,"£2,083,445.82"
Ministry of Defence,Ministry of Defence,08/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,577707,Equipment support non-project costs,"£2,078,788.60"
Ministry of Defence,Ministry of Defence,06/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,577221,Estate + facilities management services - accommodation inventory + service,"£2,023,529.28"
Ministry of Defence,Ministry of Defence,02/09/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,576419,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,016,915.56"
Ministry of Defence,Ministry of Defence,03/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,577078,Equipment support non-project costs,"£1,930,238.27"
Ministry of Defence,Ministry of Defence,20/09/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000064534,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£1,884,425.07"
Ministry of Defence,Ministry of Defence,11/08/2021,Government Procurement Card,Ministry of Defence,RBS PLC,,14492,Monthly GPC Payment,"£1,810,677.27"
Ministry of Defence,Ministry of Defence,24/09/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,580035,Transport other operating lease,"£1,794,162.53"
Ministry of Defence,Ministry of Defence,09/09/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,578409,Property dwellings private finance initiative - service concession arrangement service charge,"£1,774,939.99"
Ministry of Defence,Ministry of Defence,28/09/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,580884,Utilities consumed - gas,"£1,735,324.45"
Ministry of Defence,Ministry of Defence,08/09/2021,IT and communication services,Navy Command,CARBON60 LIMITED,HP20 2LA,577890,Information technology services,"£1,630,959.17"
Ministry of Defence,Ministry of Defence,06/09/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,BP INTERNATIONAL LIMITED,TW16 7BP,2000018157,Raw materials and consumable aviation fuel inventory purchased,"£1,566,434.91"
Ministry of Defence,Ministry of Defence,22/09/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,579440,Transport other operating lease,"£1,565,323.23"
Ministry of Defence,Ministry of Defence,27/09/2021,IT and communication services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,580491,Information technology services,"£1,543,177.36"
Ministry of Defence,Ministry of Defence,09/09/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,578194,Transport fighting equipment operating lease,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,28/09/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,580876,Transport fighting equipment operating lease,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,07/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,577516,Estate + facilities management services - accommodation inventory + service,"£1,441,944.63"
Ministry of Defence,Ministry of Defence,10/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000064506,Equipment support non-project costs,"£1,431,374.82"
Ministry of Defence,Ministry of Defence,10/09/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,578683,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,408,387.57"
Ministry of Defence,Ministry of Defence,03/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,576701,Fiscal asset under construction - capital in year addition,"£1,407,998.40"
Ministry of Defence,Ministry of Defence,24/09/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,580055,Fiscal asset under construction - capital in year addition,"£1,405,446.00"
Ministry of Defence,Ministry of Defence,06/09/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,577185,Spend on Inventory - General,"£1,389,883.21"
Ministry of Defence,Ministry of Defence,24/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,580298,Works services - excluding United States forces/NATO + married quarters,"£1,297,014.69"
Ministry of Defence,Ministry of Defence,01/09/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,576268,Spend on Inventory - General,"£1,254,643.39"
Ministry of Defence,Ministry of Defence,20/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,578874,Estate core services charge,"£1,239,045.68"
Ministry of Defence,Ministry of Defence,29/09/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,581219,Utilities consumed - gas,"£1,190,449.96"
Ministry of Defence,Ministry of Defence,28/09/2021,IT and communication services,DES Bespoke Trading Entity,ORACLE CORPORATION U K LTD,RG6 1RA,580711,Information technology services,"£1,188,426.92"
Ministry of Defence,Ministry of Defence,09/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000064472,Equipment support non-project costs,"£1,158,337.12"
Ministry of Defence,Ministry of Defence,20/09/2021,Fees for professional services,Air Command,CAPGEMINI UK PLC,GU21 6DB,578964,"Advice and guidance on how to produce the product, but not production of the product itself.","£1,122,578.40"
Ministry of Defence,Ministry of Defence,11/08/2021,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,14491,Monthly GPC Payment,"£1,120,799.89"
Ministry of Defence,Ministry of Defence,10/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,578508,Works services - excluding United States forces/NATO + married quarters,"£1,098,868.09"
Ministry of Defence,Ministry of Defence,10/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,578508,Estate + facilities management services - accommodation inventory + service,"£1,090,589.38"
Ministry of Defence,Ministry of Defence,23/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000065022,Equipment support non-project costs,"£1,086,724.81"
Ministry of Defence,Ministry of Defence,09/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000064467,Estate core services charge,"£1,078,885.76"
Ministry of Defence,Ministry of Defence,09/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,578061,Equipment support non-project costs,"£1,076,011.73"
Ministry of Defence,Ministry of Defence,06/09/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,577185,Cost of food purchases,"£1,038,117.89"
Ministry of Defence,Ministry of Defence,09/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,578252,Fiscal asset under construction - capital in year addition,"£1,035,093.16"
Ministry of Defence,Ministry of Defence,24/09/2021,Transport hire charges,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,580035,Transport other operating lease,"£1,030,593.88"
Ministry of Defence,Ministry of Defence,09/09/2021,Development costs for military equipment,Defence Equipment and Support,LOCKHEED MARTIN CORPORATION,,2000018229,Intangible single use military equipment asset  - in year capital addition,"£1,018,447.77"
Ministry of Defence,Ministry of Defence,08/09/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,577817,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,011,535.09"
Ministry of Defence,Ministry of Defence,29/09/2021,Payment of utilities,Air Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,581191,Utilities consumed - electricity,"£998,761.12"
Ministry of Defence,Ministry of Defence,09/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ARCADIS LLP,N1 9AB,578289,Fiscal asset under construction - capital in year addition,"£995,697.92"
Ministry of Defence,Ministry of Defence,06/09/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,577343,Fees for professional services excluding legal fees,"£992,492.40"
Ministry of Defence,Ministry of Defence,02/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,576466,Equipment support non-project costs,"£986,031.15"
Ministry of Defence,Ministry of Defence,22/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,579320,Estate + facilities management services - accommodation inventory + service,"£962,987.66"
Ministry of Defence,Ministry of Defence,08/09/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,577872,Fees for professional services excluding legal fees,"£950,089.20"
Ministry of Defence,Ministry of Defence,20/09/2021,Design services and minor equipment purchases,Defence Nuclear Organisation,JFD LIMITED,PA4 9RW,578865,Equipment support non-project costs,"£949,074.03"
Ministry of Defence,Ministry of Defence,08/09/2021,Development costs for military equipment,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,577911,Intangible fiscal asset  - in year capital addition,"£942,664.80"
Ministry of Defence,Ministry of Defence,02/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,576354,Fiscal asset under construction - capital in year addition,"£923,218.56"
Ministry of Defence,Ministry of Defence,28/09/2021,Nuclear decommissioning and restoration,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,580733,Nuclear decommissioning and restoration liability provision payment against provision,"£882,596.04"
Ministry of Defence,Ministry of Defence,10/09/2021,Transport hire charges,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,578495,Transport other hire charge,"£879,871.83"
Ministry of Defence,Ministry of Defence,03/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,576855,Works services - excluding United States forces/NATO + married quarters,"£871,192.28"
Ministry of Defence,Ministry of Defence,09/09/2021,Purchase of information and communications technology,Army Command,BOXXE LIMITED,YO31 7RE,578162,IT + communications asset - in year capital addition,"£861,623.64"
Ministry of Defence,Ministry of Defence,06/09/2021,General services and support,Strategic Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,577439,Defence equipment CLS/IOS service charge,"£843,197.00"
Ministry of Defence,Ministry of Defence,07 Sep 2021,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,577516,Works - civil estate,"£841,654.61"
Ministry of Defence,Ministry of Defence,06/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,577397,Equipment support non-project costs,"£839,528.43"
Ministry of Defence,Ministry of Defence,24/09/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,580144,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£825,446.93"
Ministry of Defence,Ministry of Defence,08/09/2021,General services and support,Defence Equipment and Support,JFD LIMITED,AB32 6TQ,577829,Defence equipment CLS/IOS service charge,"£810,137.03"
Ministry of Defence,Ministry of Defence,09/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY CONSTRUCTION LIMITED,UB8 2AL,578201,Fiscal asset under construction - capital in year addition,"£781,816.96"
Ministry of Defence,Ministry of Defence,10/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,578480,Equipment support project costs,"£781,808.76"
Ministry of Defence,Ministry of Defence,10/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,578455,Fiscal asset under construction - capital in year addition,"£772,667.50"
Ministry of Defence,Ministry of Defence,07/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,577516,Works services - excluding United States forces/NATO + married quarters,"£770,853.65"
Ministry of Defence,Ministry of Defence,23/09/2021,IT and communication services,Army Command,ATOS IT SERVICES UK LIMITED,WV10 6UH,579629,Information technology services,"£770,251.56"
Ministry of Defence,Ministry of Defence,27/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000065298,Estate + facilities management services - accommodation inventory + service,"£767,897.40"
Ministry of Defence,Ministry of Defence,09/09/2021,Fuel for military use,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,578154,Spot bunker marine fuel consumed,"£757,696.43"
Ministry of Defence,Ministry of Defence,27/09/2021,Fees for professional services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SE1 9PZ,580357,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£753,600.00"
Ministry of Defence,Ministry of Defence,02/09/2021,Fees for professional services,Head Office and Corporate Services,INSIGHT DIRECT (U K) LTD,S9 2BU,576656,Fees for professional services excluding legal fees,"£750,615.00"
Ministry of Defence,Ministry of Defence,01/09/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,576268,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£742,267.96"
Ministry of Defence,Ministry of Defence,09/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,578244,Fiscal asset under construction - capital in year addition,"£741,570.37"
Ministry of Defence,Ministry of Defence,06/09/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,577185,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£725,822.02"
Ministry of Defence,Ministry of Defence,08/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,577735,Estate + facilities management services - accommodation inventory + service,"£724,245.40"
Ministry of Defence,Ministry of Defence,20/09/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,578942,Fiscal asset under construction - capital in year addition,"£722,967.70"
Ministry of Defence,Ministry of Defence,09/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,578234,Equipment support non-project costs,"£719,490.00"
Ministry of Defence,Ministry of Defence,24/09/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,580144,Cost of food purchases,"£704,494.84"
Ministry of Defence,Ministry of Defence,07/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,577516,Fiscal asset under construction - capital in year addition,"£701,474.28"
Ministry of Defence,Ministry of Defence,08/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,577937,Equipment support non-project costs,"£699,520.00"
Ministry of Defence,Ministry of Defence,09/09/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,NUVIA LIMITED,WA3 6AE,578208,Fees for professional services excluding legal fees,"£698,273.64"
Ministry of Defence,Ministry of Defence,23/09/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,579727,Fiscal asset under construction - capital in year addition,"£680,935.97"
Ministry of Defence,Ministry of Defence,03/09/2021,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,576910,Equipment support project costs,"£679,585.28"
Ministry of Defence,Ministry of Defence,02/09/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,576406,Estate core services charge,"£667,320.40"
Ministry of Defence,Ministry of Defence,24/09/2021,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,580227,Equipment support non-project costs,"£664,884.26"
Ministry of Defence,Ministry of Defence,09/08/2021,Government Procurement Card,Ministry of Defence,RBS PLC,,14482,Monthly GPC Payment,"£656,188.50"
Ministry of Defence,Ministry of Defence,20/09/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,NE1 4JE,579079,Property dwellings private finance initiative - service concession arrangement service charge,"£653,570.11"
Ministry of Defence,Ministry of Defence,10 Sep 2021,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,578508,Works - civil estate,"£648,163.81"
Ministry of Defence,Ministry of Defence,23/09/2021,IT and communication services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,579793,Information technology services,"£647,647.28"
