Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,29/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,551708,Estate core services charge,"£6,418,538.28"
Ministry of Defence,Ministry of Defence,20/04/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14211,Monthly GPC Payment,"£6,331,506.53"
Ministry of Defence,Ministry of Defence,14/04/2021,Estate management,Army Command,HOLDFAST TRAINING SERVICES LIMITED,ME4 4UG,548830,Estate + facilities management services - accommodation inventory + service,"£6,297,082.81"
Ministry of Defence,Ministry of Defence,27/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,551351,Estate Management,"£6,256,710.47"
Ministry of Defence,Ministry of Defence,14/04/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,548736,Defence equipment CLS/IOS service charge,"£5,799,051.54"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,547374,Single use military equipment asset under construction - capital in year addition,"£5,631,727.20"
Ministry of Defence,Ministry of Defence,06/04/2021,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,546773,Defence equipment CLS/IOS service charge,"£5,515,077.66"
Ministry of Defence,Ministry of Defence,23/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,550770,Fiscal asset under construction - capital in year addition,"£5,413,942.20"
Ministry of Defence,Ministry of Defence,20/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,549709,Estate core services charge,"£4,882,444.12"
Ministry of Defence,Ministry of Defence,19/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,549485,Fiscal asset under construction - capital in year addition,"£4,794,903.19"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,6000061878,Single use military equipment asset under construction - capital in year addition,"£4,761,792.54"
Ministry of Defence,Ministry of Defence,22/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017167,Single use military equipment asset under construction - capital in year addition,"£4,628,368.42"
Ministry of Defence,Ministry of Defence,14/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,548867,Equipment support non-project costs,"£3,968,512.50"
Ministry of Defence,Ministry of Defence,12/04/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14193,Monthly GPC Payment,"£3,763,326.94"
Ministry of Defence,Ministry of Defence,08/04/2021,Rental of plant and machinery,Defence Equipment and Support,THALES UK LIMITED,BT6 9HB,18943,Plant + machinery operating lease,"£3,610,823.00"
Ministry of Defence,Ministry of Defence,16/04/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,UNIOIL SUPPLY A/S,,2000017120,Raw materials and consumable marine fuel inventory purchased,"£3,551,391.52"
Ministry of Defence,Ministry of Defence,06/04/2021,General services and support,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,546865,Defence equipment CLS/IOS service charge,"£3,473,614.04"
Ministry of Defence,Ministry of Defence,16/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,549405,Fiscal asset under construction - capital in year addition,"£3,408,735.31"
Ministry of Defence,Ministry of Defence,07/04/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000017056,Raw materials and consumable aviation fuel inventory purchased,"£3,376,929.32"
Ministry of Defence,Ministry of Defence,07/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,OCCAR-EA,,6000061868,Equipment support project costs,"£3,303,876.53"
Ministry of Defence,Ministry of Defence,06/04/2021,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,546824,Plant + machinery private finance initiative - service concession arrangements service charge,"£3,245,906.12"
Ministry of Defence,Ministry of Defence,26/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,550863,Single use military equipment asset under construction - capital in year addition,"£3,221,846.01"
Ministry of Defence,Ministry of Defence,09/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548018,Works services - excluding United States forces/NATO + married quarters,"£3,091,016.11"
Ministry of Defence,Ministry of Defence,19/04/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,549498,Defence equipment CLS/IOS service charge,"£2,996,544.30"
Ministry of Defence,Ministry of Defence,26/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,550891,Works services - excluding United States forces/NATO + married quarters,"£2,961,083.81"
Ministry of Defence,Ministry of Defence,14/04/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017105,Defence equipment CLS/IOS service charge,"£2,926,032.27"
Ministry of Defence,Ministry of Defence,20/04/2021,Spend on Inventory - General,Defence Equipment and Support,PORTON BIOPHARMA LIMITED,SP4 0JG,549927,Spend on Inventory - General,"£2,753,809.98"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,547448,Fiscal asset under construction - capital in year addition,"£2,714,097.31"
Ministry of Defence,Ministry of Defence,26/04/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,551003,Transport other operating lease,"£2,686,143.74"
Ministry of Defence,Ministry of Defence,09/04/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,547948,Spend on Inventory - General,"£2,659,814.81"
Ministry of Defence,Ministry of Defence,21/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,550068,Fiscal asset under construction - capital in year addition,"£2,641,361.01"
Ministry of Defence,Ministry of Defence,12/04/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14191,Monthly GPC Payment,"£2,601,665.72"
Ministry of Defence,Ministry of Defence,21/04/2021,Transport hire charges,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,550056,Transport other operating lease,"£2,580,100.00"
Ministry of Defence,Ministry of Defence,06/04/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,546976,Spend on Inventory - General,"£2,544,057.77"
Ministry of Defence,Ministry of Defence,19/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,549485,Estate Management,"£2,458,236.20"
Ministry of Defence,Ministry of Defence,09/04/2021,Property leases,Strategic Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,548114,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,414,969.99"
Ministry of Defence,Ministry of Defence,21/04/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000062051,Defence equipment CLS/IOS service charge,"£2,390,904.28"
Ministry of Defence,Ministry of Defence,20/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,549709,Works services - excluding United States forces/NATO + married quarters,"£2,366,081.48"
Ministry of Defence,Ministry of Defence,28/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,551463,Fiscal asset under construction - capital in year addition,"£2,329,324.87"
Ministry of Defence,Ministry of Defence,28/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000062212,Estate Management,"£2,294,391.15"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,SESANTI LIMITED,SP11 0ST,547245,Fiscal asset under construction - capital in year addition,"£2,277,377.29"
Ministry of Defence,Ministry of Defence,22/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,550505,Estate Management,"£2,274,246.33"
Ministry of Defence,Ministry of Defence,08/04/2021,IT and communication services,Head Office and Corporate Services,ORACLE CORPORATION U K LTD,RG6 1RA,547826,IT Services -internal costs,"£2,200,059.10"
Ministry of Defence,Ministry of Defence,08/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000061896,Equipment support project costs,"£2,199,212.27"
Ministry of Defence,Ministry of Defence,12/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2207992,Single use military equipment asset under construction - capital in year addition,"£2,152,188.21"
Ministry of Defence,Ministry of Defence,08/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,547765,Estate Management,"£2,125,715.86"
Ministry of Defence,Ministry of Defence,26/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,550891,Fiscal asset under construction - capital in year addition,"£2,111,379.66"
Ministry of Defence,Ministry of Defence,27/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,551098,Single use military equipment asset under construction - capital in year addition,"£2,104,567.32"
Ministry of Defence,Ministry of Defence,28/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,551610,Single use military equipment asset under construction - capital in year addition,"£2,095,960.08"
Ministry of Defence,Ministry of Defence,13/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,548544,Equipment support non-project costs,"£2,087,661.37"
Ministry of Defence,Ministry of Defence,12/04/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,548366,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,042,424.26"
Ministry of Defence,Ministry of Defence,12/04/2021,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,548434,External military training ,"£2,039,228.75"
Ministry of Defence,Ministry of Defence,09/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,548193,Fiscal asset under construction - capital in year addition,"£2,020,576.80"
Ministry of Defence,Ministry of Defence,27/04/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,551183,Spend on Inventory - General,"£1,993,133.41"
Ministry of Defence,Ministry of Defence,21/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,6000062039,Single use military equipment asset under construction - capital in year addition,"£1,984,080.01"
Ministry of Defence,Ministry of Defence,12/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548346,Works services - excluding United States forces/NATO + married quarters,"£1,969,125.24"
Ministry of Defence,Ministry of Defence,22/04/2021,Fees for professional services,Strategic Command,SERCO LIMITED,RG27 9UY,550468,Fees for professional services excluding legal fees,"£1,916,965.55"
Ministry of Defence,Ministry of Defence,06/04/2021,Medical treatment & stores and welfare services,Head Office and Corporate Services,BFBS,SL9 8TN,547040,Welfare services including sports equipment and ministers of religion.,"£1,915,076.00"
Ministry of Defence,Ministry of Defence,23/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000062112,Single use military equipment asset under construction - capital in year addition,"£1,889,465.91"
Ministry of Defence,Ministry of Defence,13/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548482,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,22/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,550528,Estate Management,"£1,852,277.24"
Ministry of Defence,Ministry of Defence,26/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,550969,Fiscal asset under construction - capital in year addition,"£1,833,953.51"
Ministry of Defence,Ministry of Defence,26/04/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,551019,Property dwellings private finance initiative - service concession arrangement service charge,"£1,823,590.16"
Ministry of Defence,Ministry of Defence,12/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548346,Estate Management,"£1,806,525.11"
Ministry of Defence,Ministry of Defence,29/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,551915,Estate Management,"£1,798,813.59"
Ministry of Defence,Ministry of Defence,09/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548018,Estate Management,"£1,775,409.19"
Ministry of Defence,Ministry of Defence,08/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2207980,Single use military equipment asset under construction - capital in year addition,"£1,752,089.32"
Ministry of Defence,Ministry of Defence,23/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,550770,Works - estate management,"£1,717,542.67"
Ministry of Defence,Ministry of Defence,23/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,550820,Estate Management,"£1,658,030.91"
Ministry of Defence,Ministry of Defence,09/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,548183,Fiscal asset under construction - capital in year addition,"£1,657,740.84"
Ministry of Defence,Ministry of Defence,12/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,548291,Equipment support non-project costs,"£1,653,794.40"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,6000061870,Fiscal asset under construction - capital in year addition,"£1,604,080.97"
Ministry of Defence,Ministry of Defence,06/04/2021,IT and communication services,Defence Equipment and Support,ORACLE CORPORATION U K LTD,RG6 1RA,547017,Information technology services,"£1,555,271.07"
Ministry of Defence,Ministry of Defence,16/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,549399,Equipment support non-project costs,"£1,541,773.56"
Ministry of Defence,Ministry of Defence,21/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,549967,Equipment support non-project costs,"£1,533,546.83"
Ministry of Defence,Ministry of Defence,12/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548346,Fiscal asset under construction - capital in year addition,"£1,524,783.84"
Ministry of Defence,Ministry of Defence,27/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,551183,Equipment support non-project costs,"£1,471,572.11"
Ministry of Defence,Ministry of Defence,28/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,551406,Estate Management,"£1,468,231.09"
Ministry of Defence,Ministry of Defence,09/04/2021,Spend on Inventory - General,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,548195,Spend on Inventory - General,"£1,465,559.80"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,547389,Fiscal asset under construction - capital in year addition,"£1,457,774.43"
Ministry of Defence,Ministry of Defence,20/04/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,549870,Spend on Inventory - General,"£1,450,161.41"
Ministry of Defence,Ministry of Defence,21/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,550068,Works services - excluding United States forces/NATO + married quarters,"£1,447,697.09"
Ministry of Defence,Ministry of Defence,09/04/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,547948,Cost of food purchases,"£1,443,373.72"
Ministry of Defence,Ministry of Defence,09/04/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,547948,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,436,986.57"
Ministry of Defence,Ministry of Defence,28/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,551470,Equipment support project costs,"£1,435,128.00"
Ministry of Defence,Ministry of Defence,07/04/2021,Enabling Services,DES Bespoke Trading Entity,MCKINSEY & COMPANY INC  UNITED KINGDOM,WC1A 1PB,547167,Enabling Services,"£1,410,750.00"
Ministry of Defence,Ministry of Defence,22/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,550424,Fiscal asset under construction - capital in year addition,"£1,409,834.88"
Ministry of Defence,Ministry of Defence,20/04/2021,Development costs for military equipment,Defence Equipment and Support,PROLINX LIMITED,OX4 4GP,549834,Intangible single use military equipment asset  - in year capital addition,"£1,382,456.81"
Ministry of Defence,Ministry of Defence,27/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,551143,Equipment support project costs,"£1,379,125.43"
Ministry of Defence,Ministry of Defence,07/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017047,Single use military equipment asset under construction - capital in year addition,"£1,375,557.18"
Ministry of Defence,Ministry of Defence,26/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,550891,Works - estate management,"£1,371,211.60"
Ministry of Defence,Ministry of Defence,26/04/2021,Transport hire charges,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,551003,Transport other operating lease,"£1,351,654.03"
Ministry of Defence,Ministry of Defence,26/04/2021,Estate management,Navy Command,FALCON SUPPORT SERVICES LIMITED,M1 4HB,551019,Works - estate management,"£1,350,709.91"
Ministry of Defence,Ministry of Defence,12/04/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14192,Monthly GPC Payment,"£1,292,793.03"
Ministry of Defence,Ministry of Defence,22/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,550302,Single use military equipment asset under construction - capital in year addition,"£1,288,221.60"
Ministry of Defence,Ministry of Defence,27/04/2021,Development costs for military equipment,Defence Equipment and Support,SIERRA NEVADA CORPORATION,,2000017189,Intangible fiscal asset  - in year capital addition,"£1,283,031.66"
Ministry of Defence,Ministry of Defence,06/04/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,546714,Defence equipment CLS/IOS service charge,"£1,276,869.00"
Ministry of Defence,Ministry of Defence,07/04/2021,Design services and minor equipment purchases,Strategic Command,IBM UNITED KINGDOM LIMITED,SO21 2JN,547108,Equipment support non-project costs,"£1,276,267.20"
Ministry of Defence,Ministry of Defence,19/04/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017131,Defence equipment CLS/IOS service charge,"£1,268,897.45"
Ministry of Defence,Ministry of Defence,07/04/2021,IT and communication services,Defence Equipment and Support,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE SERVICES,MK19 7BH,300006589,Information technology services,"£1,264,713.79"
Ministry of Defence,Ministry of Defence,23/04/2021,Purchase of buildings and military equipment ,Strategic Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,550657,Fiscal asset under construction - capital in year addition,"£1,219,561.20"
Ministry of Defence,Ministry of Defence,06/04/2021,Fees for professional services,Navy Command,ERNST & YOUNG LLP,SE1 2AF,546593,Fees for professional services,"£1,200,702.00"
Ministry of Defence,Ministry of Defence,16/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,549318,Equipment support non-project costs,"£1,192,079.89"
Ministry of Defence,Ministry of Defence,12/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,MICROSOFT LTD,,548296,Equipment support project costs,"£1,175,890.00"
Ministry of Defence,Ministry of Defence,28/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,551463,Works services - excluding United States forces/NATO + married quarters,"£1,173,841.27"
Ministry of Defence,Ministry of Defence,15/04/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,548913,Single use military equipment asset under construction - capital in year addition,"£1,165,244.40"
Ministry of Defence,Ministry of Defence,27/04/2021,IT and communication services,Navy Command,DIGI2AL LIMITED,SE1 9PD,551311,Information technology services,"£1,157,838.13"
Ministry of Defence,Ministry of Defence,14/04/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548890,Works - estate management,"£1,154,216.50"
Ministry of Defence,Ministry of Defence,22/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB (PUBL),,3207803,Equipment support non-project costs,"£1,142,649.12"
Ministry of Defence,Ministry of Defence,28/04/2021,Fees for professional services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,551527,The provision of advice and assistance relating to the strategy of an organisation,"£1,140,930.00"
Ministry of Defence,Ministry of Defence,06/04/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,546976,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,131,844.13"
Ministry of Defence,Ministry of Defence,14/04/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,548890,Fiscal asset under construction - capital in year addition,"£1,129,421.33"
Ministry of Defence,Ministry of Defence,29/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,551785,Equipment support non-project costs,"£1,124,136.64"
Ministry of Defence,Ministry of Defence,29/04/2021,Property leases,Strategic Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,18993,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,119,469.92"
Ministry of Defence,Ministry of Defence,06/04/2021,Design services and minor equipment purchases,Defence Equipment and Support,VECTOR AEROSPACE INTERNATIONAL LIMITED,PO13 0AA,546898,Equipment support non-project costs,"£1,116,481.67"
