Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/07/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,633911,Rental Payments-Transport-FE,"£1,570,072.28"
Ministry of Defence,Ministry of Defence,06/07/2022,P+M General Services,Defence Equipment and Support,OCCAR-EA,,6000070736,P+M General Services,"£1,558,152.40"
Ministry of Defence,Ministry of Defence,22/07/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA CONSTRUCTION UK LIMITED,WD3 9AS,637368,Fiscal AUC Capital Additions,"£1,541,124.00"
Ministry of Defence,Ministry of Defence,01/07/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,632967,Prop NonDw SCA Srv Chrg+Off BS,"£1,530,875.56"
Ministry of Defence,Ministry of Defence,26/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY COMMUNITY LIMITED,L19 2PH,637811,Estate+Facilities Mgmnt Servs,"£1,474,140.49"
Ministry of Defence,Ministry of Defence,27/07/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,637909,IT+Comms Rental Payments,"£1,473,649.52"
Ministry of Defence,Ministry of Defence,07/07/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,634354,Fiscal AUC Capital Additions,"£1,455,925.56"
Ministry of Defence,Ministry of Defence,19/07/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,636529,P+M General Services,"£1,438,961.04"
Ministry of Defence,Ministry of Defence,27/07/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000020564,P+M General Services,"£1,436,797.47"
Ministry of Defence,Ministry of Defence,05/07/2022,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,633894,P+M General Services,"£1,432,445.58"
Ministry of Defence,Ministry of Defence,07/07/2022,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,634521,Fiscal AUC Capital Additions,"£1,428,642.77"
Ministry of Defence,Ministry of Defence,06/07/2022,Telecomms + IT non capital,Army Command,ROKE MANOR RESEARCH LTD,SO51 0ZN,634132,IT+Comms Rental Payments,"£1,391,392.37"
Ministry of Defence,Ministry of Defence,04/07/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,633680,CL MonthEnd Accruals Balance,"£1,390,190.60"
Ministry of Defence,Ministry of Defence,13/07/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,635582,Fiscal AUC Capital Additions,"£1,388,280.78"
Ministry of Defence,Ministry of Defence,12/07/2022,Telecomms + IT non capital,Air Command,BOXXE LIMITED,YO31 7RE,635295,IT+Comms Rental Payments,"£1,351,114.69"
Ministry of Defence,Ministry of Defence,07/07/2022,Assets under Construction,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,634465,SUME AUC Capital Additions,"£1,339,999.20"
Ministry of Defence,Ministry of Defence,19/07/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,636602,Rental Payments-Transport-Oth,"£1,321,606.57"
Ministry of Defence,Ministry of Defence,26/07/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,637798,P+M General Services,"£1,292,920.54"
Ministry of Defence,Ministry of Defence,26/07/2022,Assets under Construction,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,637657,SUME AUC Capital Additions,"£1,261,212.00"
Ministry of Defence,Ministry of Defence,21/07/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000020503,Intangible Cap Additions In Yr,"£1,240,456.18"
Ministry of Defence,Ministry of Defence,26/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,637613,Estate+Facilities Mgmnt Servs,"£1,161,552.22"
Ministry of Defence,Ministry of Defence,08/07/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,16954,Monthly GPC Payment,"£1,152,767.59"
Ministry of Defence,Ministry of Defence,15/07/2022,Assets under Construction,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,636020,Fiscal AUC Capital Additions,"£1,141,772.92"
Ministry of Defence,Ministry of Defence,08/07/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,634654,Fiscal AUC Capital Additions,"£1,124,467.20"
Ministry of Defence,Ministry of Defence,27-Jul-22,Assets under Construction,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000071087,Fiscal AUC Capital Additions,"£1,120,531.56"
Ministry of Defence,Ministry of Defence,21-Jul-22,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000071038,SUME AUC Capital Additions,"£1,093,943.35"
Ministry of Defence,Ministry of Defence,12/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000070795,Estate+Facilities Mgmnt Servs,"£1,086,824.35"
Ministry of Defence,Ministry of Defence,06/07/2022,Research+Development Expend,Army Command,ROKE MANOR RESEARCH LTD,SO51 0ZN,634132,Research+Development Expend,"£1,083,052.10"
Ministry of Defence,Ministry of Defence,19/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY COMMUNITY LIMITED,L19 2PH,636528,Estate+Facilities Mgmnt Servs,"£1,057,702.58"
Ministry of Defence,Ministry of Defence,20/07/2022,P+M General Services,Defence Equipment and Support,PROLINX LIMITED,OX4 4GP,636632,P+M General Services,"£1,052,923.28"
Ministry of Defence,Ministry of Defence,22/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,637225,Estate+Facilities Mgmnt Servs,"£1,029,624.73"
Ministry of Defence,Ministry of Defence,25/07/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,637465,SUME AUC Capital Additions,"£1,016,749.14"
Ministry of Defence,Ministry of Defence,27/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,637842,Estate+Facilities Mgmnt Servs,"£1,009,633.68"
Ministry of Defence,Ministry of Defence,08/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,634596,Estate+Facilities Mgmnt Servs,"£1,001,659.84"
Ministry of Defence,Ministry of Defence,28/07/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,638201,Electricity,"£999,108.93"
Ministry of Defence,Ministry of Defence,01/07/2022,Research+Development Expend,Strategic Command,UNIVERSITY OF BIRMINGHAM,B15 2TT,633058,Research+Development Expend,"£983,979.65"
Ministry of Defence,Ministry of Defence,20/07/2022,Telecomms + IT non capital,Army Command,ROKE MANOR RESEARCH LTD,SO51 0ZN,636733,IT+Comms Rental Payments,"£979,066.33"
Ministry of Defence,Ministry of Defence,12/07/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,635327,IT+Comms Rental Payments,"£968,854.45"
Ministry of Defence,Ministry of Defence,04-Jul-22,Assets under Construction,Air Command,INSTRO PRECISION LTD,CT13 9FL,633258,Fiscal AUC Capital Additions,"£966,672.00"
Ministry of Defence,Ministry of Defence,07/07/2022,Assets under Construction,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,634422,Fiscal AUC Capital Additions,"£966,192.39"
Ministry of Defence,Ministry of Defence,05/07/2022,Assets under Construction,Defence Equipment and Support,BOHEMIA INTERACTIVE SIMULATIONS (UK) LIMITED,GU14 6UU,633937,SUME AUC Capital Additions,"£960,000.00"
Ministry of Defence,Ministry of Defence,19/07/2022,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,636602,Rental Payments-Transport-Oth,"£956,890.56"
Ministry of Defence,Ministry of Defence,08/07/2022,Fees for Prof Services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,634792,Fees for Other Prof Services,"£956,812.63"
Ministry of Defence,Ministry of Defence,04/07/2022,P+M General Services,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,633465,P+M General Services,"£930,502.00"
Ministry of Defence,Ministry of Defence,01/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,633160,Estate+Facilities Mgmnt Servs,"£913,203.51"
Ministry of Defence,Ministry of Defence,20/07/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,636707,Rental Payments-Transport-Oth,"£892,950.04"
Ministry of Defence,Ministry of Defence,22/07/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,637270,Estate+Facilities Mgmnt Servs,"£886,159.50"
Ministry of Defence,Ministry of Defence,25/07/2022,External Education + Training,Strategic Command,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,B16 6TT,637550,External Training Mil.,"£872,724.17"
Ministry of Defence,Ministry of Defence,12/07/2022,Telecomms + IT non capital,Strategic Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,635149,IT+Comms Rental Payments,"£865,268.92"
Ministry of Defence,Ministry of Defence,18/07/2022,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,636350,Fees for Other Prof Services,"£863,533.20"
Ministry of Defence,Ministry of Defence,14/07/2022,Fuels Non Utilities Consumed,Army Command,CERTAS ENERGY UK LIMITED,WA3 6XG,635761,Fuels Non Utilities Consumed,"£857,753.50"
Ministry of Defence,Ministry of Defence,27/07/2022,P+M General Services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,637829,P+M General Services,"£847,700.60"
Ministry of Defence,Ministry of Defence,04/07/2022,P+M General Services,Defence Nuclear Organisation,L3HARRIS MAPPS LIMITED,BS32 4SR,633518,P+M General Services,"£835,108.80"
Ministry of Defence,Ministry of Defence,04/07/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,633362,CL MonthEnd Accruals Balance,"£829,024.51"
Ministry of Defence,Ministry of Defence,06/07/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,634315,P+M General Services,"£822,191.21"
Ministry of Defence,Ministry of Defence,27/07/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,637842,Fiscal AUC Capital Additions,"£810,150.77"
