Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,13/12/2021,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,596290,Gas,"£6,776,756.72"
Ministry of Defence,Ministry of Defence,16/12/2021,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,597419,IT+Comms Rental Payments,"£6,115,540.60"
Ministry of Defence,Ministry of Defence,03/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,594447,CL MonthEnd Accruals Balance,"£5,830,263.54"
Ministry of Defence,Ministry of Defence,15/12/2021,Fuels Non Utilities Consumed,Defence Equipment and Support,VITOL AVIATION UK LTD,SW1E 5LB,2000018920,Aviation Fuel Consumed,"£5,541,856.93"
Ministry of Defence,Ministry of Defence,10/12/2021,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,16501,Monthly GPC Payment,"£5,418,710.37"
Ministry of Defence,Ministry of Defence,21/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,598470,CL MonthEnd Accruals Balance,"£5,276,748.94"
Ministry of Defence,Ministry of Defence,22/12/2021,Assets under Construction,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000067025,Fiscal AUC Capital Additions,"£5,095,147.84"
Ministry of Defence,Ministry of Defence,16/12/2021,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000066875,SUME AUC Capital Additions,"£4,855,512.35"
Ministry of Defence,Ministry of Defence,13/12/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,596256,Prop NonDw SCA Srv Chrg+Off BS,"£4,630,419.23"
Ministry of Defence,Ministry of Defence,16/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,597452,Estate+Facilities Mgmnt Servs,"£4,440,944.13"
Ministry of Defence,Ministry of Defence,13/12/2021,Intangibles SUME,Defence Nuclear Organisation,BAE SYSTEMS MARINE LTD,LA14 1AF,596200,Intangible Cap Additions In Yr,"£4,380,153.61"
Ministry of Defence,Ministry of Defence,16/12/2021,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,597323,Water + Sewerage,"£4,131,952.46"
Ministry of Defence,Ministry of Defence,10/12/2021,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,16500,Monthly GPC Payment,"£3,891,290.58"
Ministry of Defence,Ministry of Defence,06/12/2021,Intangibles SUME,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,594849,Intangible Cap Additions In Yr,"£3,750,000.00"
Ministry of Defence,Ministry of Defence,09/12/2021,Assets under Construction,Defence Equipment and Support,OCCAR-EA,,6000066530,SUME AUC Capital Additions,"£3,472,293.32"
Ministry of Defence,Ministry of Defence,24/12/2021,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,599170,SUME AUC Capital Additions,"£3,415,002.04"
Ministry of Defence,Ministry of Defence,17/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,597922,CL MonthEnd Accruals Balance,"£3,227,329.36"
Ministry of Defence,Ministry of Defence,10/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,595950,CL MonthEnd Accruals Balance,"£3,177,851.65"
Ministry of Defence,Ministry of Defence,20/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,598055,Fiscal AUC Capital Additions,"£3,169,795.32"
Ministry of Defence,Ministry of Defence,21/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,598495,Fiscal AUC Capital Additions,"£3,017,072.00"
Ministry of Defence,Ministry of Defence,16/12/2021,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,597354,P+M General Services,"£2,889,482.70"
Ministry of Defence,Ministry of Defence,13/12/2021,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000066575,P+M General Services,"£2,833,563.46"
Ministry of Defence,Ministry of Defence,10/12/2021,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,595951,Rental Payments-Transport-Oth,"£2,610,521.13"
Ministry of Defence,Ministry of Defence,10/12/2021,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,596033,Rental Payments-Transport-Oth,"£2,598,264.00"
Ministry of Defence,Ministry of Defence,15/12/2021,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,596896,SUME AUC Capital Additions,"£2,554,591.30"
Ministry of Defence,Ministry of Defence,21/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000067010,Estate+Facilities Mgmnt Servs,"£2,549,537.92"
Ministry of Defence,Ministry of Defence,20/12/2021,External Education + Training,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,598084,External Training Mil.,"£2,515,278.31"
Ministry of Defence,Ministry of Defence,20/12/2021,Fees for Prof Services,Navy Command,ERNST & YOUNG LLP,SE1 2AF,598329,Fees for Other Prof Services,"£2,505,777.60"
Ministry of Defence,Ministry of Defence,10/12/2021,P+M General Services,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,595952,P+M General Services,"£2,400,000.00"
Ministry of Defence,Ministry of Defence,16/12/2021,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,597330,P+M General Services,"£2,374,937.00"
Ministry of Defence,Ministry of Defence,14/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000066593,Estate+Facilities Mgmnt Servs,"£2,369,385.53"
Ministry of Defence,Ministry of Defence,16 Dec 2021,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,597383,SUME AUC Capital Additions,"£2,349,010.00"
Ministry of Defence,Ministry of Defence,17/12/2021,Intangibles SUME,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,597786,Intangible Cap Additions In Yr,"£2,321,052.12"
Ministry of Defence,Ministry of Defence,03/12/2021,Research+Development Expend,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,594293,Research+Development Expend,"£2,250,000.00"
Ministry of Defence,Ministry of Defence,01/12/2021,Research+Development Expend,Defence Equipment and Support,SERCO LIMITED,RG27 9UY,593647,Research+Development Expend,"£2,250,000.00"
Ministry of Defence,Ministry of Defence,23/12/2021,Research+Development Expend,Defence Equipment and Support,NAVANTIA SA SME,,3208598,Research+Development Expend,"£2,250,000.00"
Ministry of Defence,Ministry of Defence,29/12/2021,Research+Development Expend,Defence Equipment and Support,LARSEN & TOUBRO LIMITED,,3208602,Research+Development Expend,"£2,249,998.80"
Ministry of Defence,Ministry of Defence,09/12/2021,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,595742,P+M General Services,"£2,214,232.00"
Ministry of Defence,Ministry of Defence,13/12/2021,Raw Materials + Consumables,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000066575,RMC Engineering + Technical,"£2,204,584.56"
Ministry of Defence,Ministry of Defence,16/12/2021,Assets under Construction,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,597357,SUME AUC Capital Additions,"£2,202,897.84"
Ministry of Defence,Ministry of Defence,06/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,594945,Estate+Facilities Mgmnt Servs,"£2,117,168.68"
Ministry of Defence,Ministry of Defence,10/12/2021,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,596047,P+M General Services,"£2,057,044.72"
Ministry of Defence,Ministry of Defence,10/12/2021,Assets under Construction,Defence Equipment and Support,BABCOCK SUPPORT SERVICES LIMITED,PO6 3EN,595941,Fiscal AUC Capital Additions,"£2,043,352.18"
Ministry of Defence,Ministry of Defence,03/12/2021,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,594488,Prop NonDw SCA Srv Chrg+Off BS,"£2,041,534.69"
Ministry of Defence,Ministry of Defence,16/12/2021,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,597427,External Training Mil.,"£2,034,571.31"
Ministry of Defence,Ministry of Defence,06 Dec 2021,Assets under Construction,Defence Equipment and Support,OCCAR-EA,,6000066477,SUME AUC Capital Additions,"£2,000,502.40"
Ministry of Defence,Ministry of Defence,17/12/2021,Research+Development Expend,Defence Equipment and Support,HORIBA MIRA LIMITED,CV10 0TU,597943,Research+Development Expend,"£2,000,000.00"
Ministry of Defence,Ministry of Defence,17/12/2021,Research+Development Expend,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,597770,Research+Development Expend,"£2,000,000.00"
Ministry of Defence,Ministry of Defence,15/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,597224,Fiscal AUC Capital Additions,"£1,957,841.45"
Ministry of Defence,Ministry of Defence,10/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,595901,Estate+Facilities Mgmnt Servs,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,15/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,597151,Estate+Facilities Mgmnt Servs,"£1,856,064.92"
Ministry of Defence,Ministry of Defence,21/12/2021,Assets under Construction,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000067011,Fiscal AUC Capital Additions,"£1,836,528.54"
Ministry of Defence,Ministry of Defence,01/12/2021,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,593609,P+M General Services,"£1,830,662.96"
Ministry of Defence,Ministry of Defence,13/12/2021,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,596359,Fuels Non Utilities Consumed,"£1,830,490.01"
Ministry of Defence,Ministry of Defence,09/12/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,595735,P+M General Services,"£1,778,220.00"
Ministry of Defence,Ministry of Defence,09/12/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,595810,Prop Dw SCA Serv Chrge+ Off BS,"£1,747,748.75"
Ministry of Defence,Ministry of Defence,23/12/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,598970,Prop Dw SCA Serv Chrge+ Off BS,"£1,747,470.53"
Ministry of Defence,Ministry of Defence,24/12/2021,Telecomms + IT non capital,Head Office and Corporate Services,BRAVOSOLUTION UK LIMITED,EC1M 4AS,599213,IT+Comms Rental Payments,"£1,660,632.00"
Ministry of Defence,Ministry of Defence,17/12/2021,Research+Development Expend,Air Command,BOXXE LIMITED,YO31 7RE,597676,Research+Development Expend,"£1,656,252.18"
Ministry of Defence,Ministry of Defence,15/12/2021,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000066646,SUME AUC Capital Additions,"£1,655,615.08"
Ministry of Defence,Ministry of Defence,10/12/2021,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,595950,Food + Clothing Consumed,"£1,615,614.92"
Ministry of Defence,Ministry of Defence,03/12/2021,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,594615,IT+Comms Rental Payments,"£1,611,548.95"
Ministry of Defence,Ministry of Defence,21/12/2021,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,598642,IT+Comms Rental Payments,"£1,607,083.93"
Ministry of Defence,Ministry of Defence,16/12/2021,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,597330,Defence Eqpt Serv Chrge+Off BS,"£1,596,235.00"
Ministry of Defence,Ministry of Defence,02/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,593857,Fiscal AUC Capital Additions,"£1,595,623.20"
Ministry of Defence,Ministry of Defence,17/12/2021,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,597677,Decom+Restoration Liab Nuclear,"£1,564,737.73"
Ministry of Defence,Ministry of Defence,15/12/2021,Assets under Construction,Defence Equipment and Support,HARRIS C4I PTY LTD,,3208553,Fiscal AUC Capital Additions,"£1,536,281.93"
Ministry of Defence,Ministry of Defence,09/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,595548,Estate+Facilities Mgmnt Servs,"£1,528,723.50"
Ministry of Defence,Ministry of Defence,17/12/2021,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,597771,P+M General Services,"£1,528,694.22"
Ministry of Defence,Ministry of Defence,14/12/2021,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,596790,IT+Comms Rental Payments,"£1,497,787.13"
Ministry of Defence,Ministry of Defence,20/12/2021,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,598328,Decom+Restoration Liab Nuclear,"£1,496,826.29"
Ministry of Defence,Ministry of Defence,14/12/2021,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,596569,Rental Payments-Transport-FE,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,13/12/2021,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,596316,IT+Comms Rental Payments,"£1,454,704.80"
Ministry of Defence,Ministry of Defence,06/12/2021,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,594774,Fees for Other Prof Services,"£1,431,792.10"
Ministry of Defence,Ministry of Defence,21/12/2021,Assets under Construction,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,598514,SUME AUC Capital Additions,"£1,410,736.00"
Ministry of Defence,Ministry of Defence,20/12/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,598204,Prop NonDw SCA Srv Chrg+Off BS,"£1,407,300.10"
Ministry of Defence,Ministry of Defence,16/12/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,597624,Prop Dw SCA Serv Chrge+ Off BS,"£1,369,517.42"
Ministry of Defence,Ministry of Defence,09/12/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000018865,P+M General Services,"£1,357,689.57"
Ministry of Defence,Ministry of Defence,15/12/2021,Fees for Prof Services,Strategic Command,KPMG LLP,WD17 1DE,596998,Fees for Other Prof Services,"£1,341,777.60"
Ministry of Defence,Ministry of Defence,09/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,595804,Fiscal AUC Capital Additions,"£1,323,024.05"
Ministry of Defence,Ministry of Defence,10/12/2021,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,595951,Rental Payments-Transport-Oth,"£1,292,731.92"
Ministry of Defence,Ministry of Defence,01/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,593737,Fiscal AUC Capital Additions,"£1,284,349.20"
Ministry of Defence,Ministry of Defence,03/12/2021,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,594629,IT+Comms Rental Payments,"£1,210,254.10"
Ministry of Defence,Ministry of Defence,08/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,595363,CL MonthEnd Accruals Balance,"£1,206,578.57"
Ministry of Defence,Ministry of Defence,01/12/2021,P+M General Services,Army Command,4C EUROPE UK LIMITED,WC2N 6DF,593658,P+M General Services,"£1,199,150.33"
Ministry of Defence,Ministry of Defence,20/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,598198,Fiscal AUC Capital Additions,"£1,195,620.12"
Ministry of Defence,Ministry of Defence,23/12/2021,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,TPG MARITIME LIMITED,PO3 5FP,598966,CL MonthEnd Accruals Balance,"£1,173,457.26"
Ministry of Defence,Ministry of Defence,17/12/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,597771,CL MonthEnd Accruals Balance,"£1,160,047.85"
Ministry of Defence,Ministry of Defence,13/12/2021,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,596194,Rental Payments-Transport-Oth,"£1,156,472.67"
Ministry of Defence,Ministry of Defence,21/12/2021,Assets under Construction,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,598462,SUME AUC Capital Additions,"£1,152,399.31"
Ministry of Defence,Ministry of Defence,01/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000066410,Estate+Facilities Mgmnt Servs,"£1,137,563.69"
Ministry of Defence,Ministry of Defence,01/12/2021,P+M General Services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,593686,P+M General Services,"£1,131,604.12"
Ministry of Defence,Ministry of Defence,01/12/2021,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,593672,Fees for Other Prof Services,"£1,116,600.00"
Ministry of Defence,Ministry of Defence,22/12/2021,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,GLEEDS ADVISORY LIMITED,W1W 6XF,598709,Fees for Other Prof Services,"£1,095,743.02"
Ministry of Defence,Ministry of Defence,17/12/2021,Assets under Construction,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,597980,Fiscal AUC Capital Additions,"£1,085,607.85"
Ministry of Defence,Ministry of Defence,10/12/2021,Telecomms + IT non capital,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,595979,IT+Comms Rental Payments,"£1,052,427.13"
Ministry of Defence,Ministry of Defence,17/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,597882,Estate+Facilities Mgmnt Servs,"£1,009,020.36"
Ministry of Defence,Ministry of Defence,15/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,596903,Estate+Facilities Mgmnt Servs,"£976,803.43"
Ministry of Defence,Ministry of Defence,15/12/2021,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,EC4A 2BZ,597132,Fees for Other Prof Services,"£974,880.00"
Ministry of Defence,Ministry of Defence,03/12/2021,Fees for Prof Services,Air Command,CAPGEMINI UK PLC,GU21 6DB,594199,Fees for Other Prof Services,"£963,255.63"
Ministry of Defence,Ministry of Defence,06/12/2021,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,594812,IT+Comms Rental Payments,"£936,090.00"
Ministry of Defence,Ministry of Defence,17/12/2021,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,597802,Fees for Other Prof Services,"£936,084.00"
Ministry of Defence,Ministry of Defence,08/12/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,595264,P+M General Services,"£925,331.00"
Ministry of Defence,Ministry of Defence,10/12/2021,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,595951,Rental Payments-Transport-Oth,"£923,322.78"
Ministry of Defence,Ministry of Defence,06/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,594762,Estate+Facilities Mgmnt Servs,"£910,744.26"
Ministry of Defence,Ministry of Defence,17/12/2021,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,597922,P+M General Services,"£903,216.07"
Ministry of Defence,Ministry of Defence,14/12/2021,P+M General Services,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,2000018892,P+M General Services,"£891,199.41"
Ministry of Defence,Ministry of Defence,22/12/2021,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,598811,P+M General Services,"£887,017.96"
Ministry of Defence,Ministry of Defence,09/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BALFOUR BEATTY CONSTRUCTION LIMITED,NE12 8BU,595754,Estate+Facilities Mgmnt Servs,"£880,349.57"
Ministry of Defence,Ministry of Defence,13/12/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,596340,Estate+Facilities Mgmnt Servs,"£876,829.21"
Ministry of Defence,Ministry of Defence,10/12/2021,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,596133,Electricity,"£874,255.69"
Ministry of Defence,Ministry of Defence,22/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,598719,Fiscal AUC Capital Additions,"£872,816.07"
Ministry of Defence,Ministry of Defence,01/12/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,593586,Fiscal AUC Capital Additions,"£850,491.12"
Ministry of Defence,Ministry of Defence,14/12/2021,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,596523,Rental Payments-Transport-Oth,"£847,839.97"
