Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,29/07/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,HARVEST ENERGY AVIATION LIMITED,KT13 0TJ,2000017897,Raw materials and consumable aviation fuel inventory purchased,"£8,554,235.78"
Ministry of Defence,Ministry of Defence,20/07/2021,Development costs for military equipment,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017833,Intangible single use military equipment asset  - in year capital addition,"£7,976,954.62"
Ministry of Defence,Ministry of Defence,09/07/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14366,Monthly GPC Payment,"£7,743,068.75"
Ministry of Defence,Ministry of Defence,21/07/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7UT,568499,Property dwellings private finance initiative - service concession arrangement service charge,"£7,341,852.59"
Ministry of Defence,Ministry of Defence,12/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,566635,Equipment support non-project costs,"£6,632,273.89"
Ministry of Defence,Ministry of Defence,28/07/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,VITOL AVIATION UK LTD,SW1E 5LB,2000017896,Raw materials and consumable marine fuel inventory purchased,"£6,455,935.97"
Ministry of Defence,Ministry of Defence,23/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569264,Estate core services charge,"£6,400,445.07"
Ministry of Defence,Ministry of Defence,08/07/2021,Estate management,Army Command,HOLDFAST TRAINING SERVICES LIMITED,ME4 4UG,566303,Estate + facilities management services - accommodation inventory + service,"£6,297,082.81"
Ministry of Defence,Ministry of Defence,27/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,569721,Estate + facilities management services - accommodation inventory + service,"£6,220,319.03"
Ministry of Defence,Ministry of Defence,16/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,567901,Fiscal asset under construction - capital in year addition,"£6,082,573.10"
Ministry of Defence,Ministry of Defence,07/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,565692,Equipment support non-project costs,"£6,000,000.00"
Ministry of Defence,Ministry of Defence,22/07/2021,Purchase of buildings and military equipment ,Strategic Command,AIRBUS DEFENCE AND SPACE LIMITED,SG1 2AS,568778,Fiscal asset under construction - capital in year addition,"£5,867,460.53"
Ministry of Defence,Ministry of Defence,19/07/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14379,Monthly GPC Payment,"£5,632,312.02"
Ministry of Defence,Ministry of Defence,13/07/2021,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,567034,Defence equipment CLS/IOS service charge,"£5,597,081.05"
Ministry of Defence,Ministry of Defence,15/07/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,567466,Defence equipment CLS/IOS service charge,"£5,458,002.46"
Ministry of Defence,Ministry of Defence,09/07/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14371,Monthly GPC Payment,"£4,839,931.53"
Ministry of Defence,Ministry of Defence,27/07/2021,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,569620,Defence equipment CLS/IOS service charge,"£4,781,642.40"
Ministry of Defence,Ministry of Defence,28/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,569970,Fiscal asset under construction - capital in year addition,"£4,556,781.04"
Ministry of Defence,Ministry of Defence,26/07/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000017881,Raw materials and consumable aviation fuel inventory purchased,"£4,548,515.91"
Ministry of Defence,Ministry of Defence,07/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,BT6 9HB,19140,Equipment support project costs,"£4,490,479.95"
Ministry of Defence,Ministry of Defence,21/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,568554,Estate core services charge,"£4,444,579.52"
Ministry of Defence,Ministry of Defence,28/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,569911,Equipment support non-project costs,"£4,348,649.16"
Ministry of Defence,Ministry of Defence,16/07/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000063687,Defence equipment CLS/IOS service charge,"£4,218,111.56"
Ministry of Defence,Ministry of Defence,23/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,569267,Fiscal asset under construction - capital in year addition,"£4,013,313.42"
Ministry of Defence,Ministry of Defence,14/07/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,HARVEST ENERGY AVIATION LIMITED,KT13 0TJ,2000017772,Raw materials and consumable aviation fuel inventory purchased,"£3,987,331.22"
Ministry of Defence,Ministry of Defence,16/07/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,567769,Defence equipment CLS/IOS service charge,"£3,857,465.38"
Ministry of Defence,Ministry of Defence,16/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,567901,Estate + facilities management services - accommodation inventory + service,"£3,795,560.02"
Ministry of Defence,Ministry of Defence,29/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,570140,Equipment support non-project costs,"£3,727,926.90"
Ministry of Defence,Ministry of Defence,07/07/2021,Development costs for military equipment,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3208046,Intangible single use military equipment asset  - in year capital addition,"£3,600,000.00"
Ministry of Defence,Ministry of Defence,22/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017860,Single use military equipment asset under construction - capital in year addition,"£3,579,077.10"
Ministry of Defence,Ministry of Defence,28/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,570010,Fiscal asset under construction - capital in year addition,"£3,135,775.00"
Ministry of Defence,Ministry of Defence,15/07/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017788,Defence equipment CLS/IOS service charge,"£3,122,778.90"
Ministry of Defence,Ministry of Defence,28/07/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,570019,Spend on Inventory - General,"£3,086,450.25"
Ministry of Defence,Ministry of Defence,08/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,AMEYBRIGGS SERVICES LIMITED,EC4A 1AB,566111,Equipment support non-project costs,"£3,014,026.58"
Ministry of Defence,Ministry of Defence,19/07/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,568084,Defence equipment CLS/IOS service charge,"£2,928,458.23"
Ministry of Defence,Ministry of Defence,12/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,W F E L LTD,SK4 5BD,566590,Single use military equipment asset under construction - capital in year addition,"£2,713,908.08"
Ministry of Defence,Ministry of Defence,28/07/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,570012,Utilities consumed - gas,"£2,611,117.76"
Ministry of Defence,Ministry of Defence,26/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,569390,Equipment support non-project costs,"£2,604,323.00"
Ministry of Defence,Ministry of Defence,16/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,567901,Works - estate management,"£2,573,411.19"
Ministry of Defence,Ministry of Defence,15/07/2021,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,567351,Plant + machinery private finance initiative - service concession arrangements service charge,"£2,499,996.89"
Ministry of Defence,Ministry of Defence,26/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000063893,Estate + facilities management services - accommodation inventory + service,"£2,497,263.88"
Ministry of Defence,Ministry of Defence,08/07/2021,Property leases,Strategic Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,566150,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,414,969.99"
Ministry of Defence,Ministry of Defence,20/07/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,568344,Transport other operating lease,"£2,407,189.31"
Ministry of Defence,Ministry of Defence,19/07/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000063705,Defence equipment CLS/IOS service charge,"£2,360,199.38"
Ministry of Defence,Ministry of Defence,19/07/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,568098,Spend on Inventory - General,"£2,236,958.45"
Ministry of Defence,Ministry of Defence,07/07/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,565619,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,168,207.71"
Ministry of Defence,Ministry of Defence,22/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,568756,Estate + facilities management services - accommodation inventory + service,"£2,145,607.67"
Ministry of Defence,Ministry of Defence,19/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,568114,Fiscal asset under construction - capital in year addition,"£2,079,376.65"
Ministry of Defence,Ministry of Defence,19/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,568114,Works services - excluding United States forces/NATO + married quarters,"£2,045,517.02"
Ministry of Defence,Ministry of Defence,15/07/2021,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,567573,External military training ,"£2,032,254.86"
Ministry of Defence,Ministry of Defence,16/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,567895,Equipment support non-project costs,"£2,028,853.50"
Ministry of Defence,Ministry of Defence,06/07/2021,Medical treatment & stores and welfare services,Head Office and Corporate Services,BFBS,SL9 8TN,565209,Welfare services including sports equipment and ministers of religion.,"£1,961,000.00"
Ministry of Defence,Ministry of Defence,26/07/2021,Fees for professional services,Strategic Command,SERCO LIMITED,RG27 9UY,569526,Fees for professional services excluding legal fees,"£1,957,988.61"
Ministry of Defence,Ministry of Defence,13/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,567056,Works services - excluding United States forces/NATO + married quarters,"£1,943,963.24"
Ministry of Defence,Ministry of Defence,07/07/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,565692,Spend on Inventory - General,"£1,941,006.72"
Ministry of Defence,Ministry of Defence,26/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569380,Fiscal asset under construction - capital in year addition,"£1,920,252.69"
Ministry of Defence,Ministry of Defence,27/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000063903,Equipment support project costs,"£1,879,726.31"
Ministry of Defence,Ministry of Defence,20/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000063714,Single use military equipment asset under construction - capital in year addition,"£1,876,631.78"
Ministry of Defence,Ministry of Defence,12/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,566599,Estate + facilities management services - accommodation inventory + service,"£1,856,064.92"
Ministry of Defence,Ministry of Defence,07/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,565787,Fiscal asset under construction - capital in year addition,"£1,839,950.00"
Ministry of Defence,Ministry of Defence,06/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,565087,Equipment support non-project costs,"£1,817,703.44"
Ministry of Defence,Ministry of Defence,06/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,565142,Estate + facilities management services - accommodation inventory + service,"£1,798,813.59"
Ministry of Defence,Ministry of Defence,23/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,569156,Estate + facilities management services - accommodation inventory + service,"£1,798,813.59"
Ministry of Defence,Ministry of Defence,29/07/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,570219,Spend on Inventory - General,"£1,759,626.81"
Ministry of Defence,Ministry of Defence,13/07/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,566889,Property dwellings private finance initiative - service concession arrangement service charge,"£1,747,431.36"
Ministry of Defence,Ministry of Defence,06/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,565026,Fiscal asset under construction - capital in year addition,"£1,729,564.76"
Ministry of Defence,Ministry of Defence,12/07/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,566611,Spend on Inventory - General,"£1,666,366.84"
Ministry of Defence,Ministry of Defence,19/07/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017815,Defence equipment CLS/IOS service charge,"£1,643,260.43"
Ministry of Defence,Ministry of Defence,27/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569713,Works services - excluding United States forces/NATO + married quarters,"£1,590,287.60"
Ministry of Defence,Ministry of Defence,29/07/2021,Fees for professional services,Head Office and Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,570214,Fees for professional services excluding legal fees,"£1,584,081.04"
Ministry of Defence,Ministry of Defence,28/07/2021,Fees for professional services,Strategic Command,KPMG LLP,WD17 1DE,569938,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","£1,550,048.40"
Ministry of Defence,Ministry of Defence,19/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,568108,Estate + facilities management services - accommodation inventory + service,"£1,478,058.42"
Ministry of Defence,Ministry of Defence,21/07/2021,Spend on Inventory - General,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,568479,Spend on Inventory - General,"£1,464,685.80"
Ministry of Defence,Ministry of Defence,22/07/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,568732,Transport fighting equipment operating lease,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,06/07/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14355,Monthly GPC Payment,"£1,460,249.94"
Ministry of Defence,Ministry of Defence,06/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,NOVA AEROSPACE LTD,GL7 6BA,564846,Fiscal asset under construction - capital in year addition,"£1,451,883.00"
Ministry of Defence,Ministry of Defence,22/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,568771,Equipment support project costs,"£1,449,089.23"
Ministry of Defence,Ministry of Defence,16/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000063664,Equipment support non-project costs,"£1,438,108.11"
Ministry of Defence,Ministry of Defence,07/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3208046,Single use military equipment asset under construction - capital in year addition,"£1,359,600.00"
Ministry of Defence,Ministry of Defence,16/07/2021,Development costs for military equipment,Defence Equipment and Support,SAAB AB (PUBL),,3208081,Intangible single use military equipment asset  - in year capital addition,"£1,358,383.85"
Ministry of Defence,Ministry of Defence,08/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS MUNITIONS LIMITED,NP15 1XL,566163,Equipment support project costs,"£1,344,960.00"
Ministry of Defence,Ministry of Defence,20/07/2021,Transport hire charges,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,568344,Transport other operating lease,"£1,329,082.58"
Ministry of Defence,Ministry of Defence,21/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,568464,Fiscal asset under construction - capital in year addition,"£1,327,136.00"
Ministry of Defence,Ministry of Defence,19/07/2021,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3208086,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,305,632.14"
Ministry of Defence,Ministry of Defence,08/07/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,566073,Property dwellings private finance initiative - service concession arrangement service charge,"£1,294,352.26"
Ministry of Defence,Ministry of Defence,27/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569713,Fiscal asset under construction - capital in year addition,"£1,269,652.58"
Ministry of Defence,Ministry of Defence,06/07/2021,Research and development,Air Command,SHORT BROTHERS P.L.C.,BT3 9DZ,19134,Reasearch+Development Frasc,"£1,250,000.00"
Ministry of Defence,Ministry of Defence,15/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,567515,Equipment support non-project costs,"£1,247,304.97"
Ministry of Defence,Ministry of Defence,26/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569380,Works services - excluding United States forces/NATO + married quarters,"£1,246,153.96"
Ministry of Defence,Ministry of Defence,19/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017826,Single use military equipment asset under construction - capital in year addition,"£1,241,479.85"
Ministry of Defence,Ministry of Defence,28/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,570033,Equipment support non-project costs,"£1,240,705.09"
Ministry of Defence,Ministry of Defence,15/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,567548,Fiscal asset under construction - capital in year addition,"£1,240,621.34"
Ministry of Defence,Ministry of Defence,27/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,569713,Estate + facilities management services - accommodation inventory + service,"£1,237,504.59"
Ministry of Defence,Ministry of Defence,06/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,IBM UNITED KINGDOM LIMITED,SE1 9PZ,565371,Fiscal asset under construction - capital in year addition,"£1,237,217.48"
Ministry of Defence,Ministry of Defence,28/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,570134,Estate + facilities management services - accommodation inventory + service,"£1,229,439.54"
Ministry of Defence,Ministry of Defence,09/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,566482,Fiscal asset under construction - capital in year addition,"£1,221,527.54"
Ministry of Defence,Ministry of Defence,29/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,570269,Equipment support project costs,"£1,212,808.30"
Ministry of Defence,Ministry of Defence,22/07/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,568729,Transport other operating lease,"£1,212,179.09"
Ministry of Defence,Ministry of Defence,12/07/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,566611,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,209,758.91"
Ministry of Defence,Ministry of Defence,15/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,KIRINTEC LIMITED,HR9 5PB,567605,Single use military equipment asset under construction - capital in year addition,"£1,208,883.98"
Ministry of Defence,Ministry of Defence,08/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,566121,Fiscal asset under construction - capital in year addition,"£1,200,000.00"
Ministry of Defence,Ministry of Defence,06/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,565154,Fiscal asset under construction - capital in year addition,"£1,153,254.43"
Ministry of Defence,Ministry of Defence,22/07/2021,Development costs for military equipment,Strategic Command,BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,,2000017856,Intangible fiscal asset  - in year capital addition,"£1,145,214.41"
Ministry of Defence,Ministry of Defence,28/07/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,570033,Spend on Inventory - General,"£1,134,167.91"
Ministry of Defence,Ministry of Defence,28/07/2021,"Transportation of personnel, freight and travel expenses",Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,570019,Movement of service personnel,"£1,133,947.73"
Ministry of Defence,Ministry of Defence,29/07/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,570219,Cost of food purchases,"£1,124,149.62"
Ministry of Defence,Ministry of Defence,19/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,568114,Estate + facilities management services - accommodation inventory + service,"£1,117,080.00"
Ministry of Defence,Ministry of Defence,22/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,568781,Equipment support project costs,"£1,114,628.58"
Ministry of Defence,Ministry of Defence,23/07/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,569067,Fiscal asset under construction - capital in year addition,"£1,113,093.42"
Ministry of Defence,Ministry of Defence,26/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,569413,Estate + facilities management services - accommodation inventory + service,"£1,099,373.31"
Ministry of Defence,Ministry of Defence,19/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,568114,Works - estate management,"£1,090,655.72"
Ministry of Defence,Ministry of Defence,27/07/2021,Design services and minor equipment purchases,Defence Equipment and Support,RHEINMETALL BAE SYSTEMS LAND LIMITED,NP15 1XL,569684,Equipment support non-project costs,"£1,075,647.00"
Ministry of Defence,Ministry of Defence,29/07/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,MILLBROOK SPECIAL VEHICLES LIMITED,MK45 2JQ,570392,Fiscal asset under construction - capital in year addition,"£1,074,437.21"
Ministry of Defence,Ministry of Defence,13/07/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000063618,Estate + facilities management services - accommodation inventory + service,"£1,071,213.19"
Ministry of Defence,Ministry of Defence,22/07/2021,Property leases,Strategic Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,19174,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,068,834.18"
Ministry of Defence,Ministry of Defence,27/07/2021,Spend on Inventory - General,Defence Equipment and Support,"MOHAWK ELECTRICAL SYSTEMS, INC",,3208115,Spend on Inventory - General,"£1,066,468.28"
Ministry of Defence,Ministry of Defence,06/07/2021,IT and communication services,Navy Command,CARBON60 LIMITED,HP20 2LA,565236,Information technology services,"£1,066,314.29"
