Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/03/2023,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,680485,P+M General Services,"£13,694,670.51"
Ministry of Defence,Ministry of Defence,07/03/2023,Raw Materials + Consumables,Defence Equipment and Support,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (UK) LTD,GU21 5BH,2000022042,RMC Oil Fuel & Lubricants,"£12,690,434.93"
Ministry of Defence,Ministry of Defence,10/03/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17610,Monthly GPC Payment,"£11,421,547.57"
Ministry of Defence,Ministry of Defence,24/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,681233,CL MonthEnd Accruals Balance,"£11,110,954.17"
Ministry of Defence,Ministry of Defence,15/03/2023,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022097,SUME AUC Capital Additions,"£11,058,445.39"
Ministry of Defence,Ministry of Defence,01/03/2023,Raw Materials + Consumables,Defence Equipment and Support,VITOL AVIATION UK LTD,SW1E 5LB,2000022007,RMC Oil Fuel & Lubricants,"£10,094,342.66"
Ministry of Defence,Ministry of Defence,01/03/2023,Raw Materials + Consumables,Defence Equipment and Support,VITOL AVIATION UK LTD,SW1E 5LB,2000022006,RMC Oil Fuel & Lubricants,"£9,264,383.36"
Ministry of Defence,Ministry of Defence,27/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,681662,CL MonthEnd Accruals Balance,"£9,219,666.67"
Ministry of Defence,Ministry of Defence,28/03/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022200,SUME AUC Capital Additions,"£9,010,319.28"
Ministry of Defence,Ministry of Defence,17/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,MODUS SERVICES LIMITED,CF10 2GE,679859,Prop NonDw SCA Srv Chrg+Off BS,"£8,998,294.90"
Ministry of Defence,Ministry of Defence,24/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,681433,Estate+Facilities Mgmnt Servs,"£8,992,893.62"
Ministry of Defence,Ministry of Defence,23/03/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022153,P+M General Services,"£8,544,228.54"
Ministry of Defence,Ministry of Defence,24/03/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022166,Intangible Cap Additions In Yr,"£8,505,943.68"
Ministry of Defence,Ministry of Defence,24/03/2023,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022166,SUME AUC Capital Additions,"£8,456,018.59"
Ministry of Defence,Ministry of Defence,16/03/2023,Telecomms + IT non capital,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,679470,IT+Comms Rental Payments,"£7,580,739.39"
Ministry of Defence,Ministry of Defence,24/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7UT,681228,Prop Dw SCA Serv Chrge+ Off BS,"£7,478,990.01"
Ministry of Defence,Ministry of Defence,24/03/2023,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,681233,P+M General Services,"£7,422,759.49"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,682268,SUME AUC Capital Additions,"£7,402,080.00"
Ministry of Defence,Ministry of Defence,03/03/2023,P+M General Services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,676966,P+M General Services,"£7,272,190.08"
Ministry of Defence,Ministry of Defence,13/03/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17615,Monthly GPC Payment,"£6,947,715.29"
Ministry of Defence,Ministry of Defence,13/03/2023,Raw Materials + Consumables,Defence Equipment and Support,BP OIL INTERNATIONAL LIMITED,E14 5NJ,2000022082,RMC Oil Fuel & Lubricants,"£6,918,590.20"
Ministry of Defence,Ministry of Defence,14/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,678694,CL MonthEnd Accruals Balance,"£6,257,236.71"
Ministry of Defence,Ministry of Defence,07/03/2023,Raw Materials + Consumables,Defence Equipment and Support,BP INTERNATIONAL LIMITED,TW16 7BP,2000022047,RMC Oil Fuel & Lubricants,"£6,042,990.24"
Ministry of Defence,Ministry of Defence,10/03/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17609,Monthly GPC Payment,"£5,851,158.06"
Ministry of Defence,Ministry of Defence,21/03/2023,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000075206,P+M General Services,"£5,850,741.19"
Ministry of Defence,Ministry of Defence,21/03/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000075176,SUME AUC Capital Additions,"£5,793,097.52"
Ministry of Defence,Ministry of Defence,14 Mar 2023,Assets under Construction,Defence Equipment and Support,SUPACAT LIMITED,EX14 4LF,678908,SUME AUC Capital Additions,"£5,771,711.52"
Ministry of Defence,Ministry of Defence,24/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,681213,Estate+Facilities Mgmnt Servs,"£5,671,200.44"
Ministry of Defence,Ministry of Defence,30/03/2023,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,682484,Defence Eqpt Serv Chrge+Off BS,"£5,500,860.93"
Ministry of Defence,Ministry of Defence,17/03/2023,P+M General Services,Navy Command,SERCO LIMITED,RG27 9UY,679638,P+M General Services,"£5,494,418.40"
Ministry of Defence,Ministry of Defence,02/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,676436,CL MonthEnd Accruals Balance,"£5,376,577.89"
Ministry of Defence,Ministry of Defence,27/03/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022179,P+M General Services,"£4,970,529.76"
Ministry of Defence,Ministry of Defence,24/03/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022166,P+M General Services,"£4,960,074.48"
Ministry of Defence,Ministry of Defence,15/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,678966,Prop NonDw SCA Srv Chrg+Off BS,"£4,849,944.39"
Ministry of Defence,Ministry of Defence,15/03/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,679101,Defence Eqpt Serv Chrge+Off BS,"£4,805,156.00"
Ministry of Defence,Ministry of Defence,22/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,680725,Fiscal AUC Capital Additions,"£4,663,119.71"
Ministry of Defence,Ministry of Defence,08/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,677621,Prop NonDw SCA Srv Chrg+Off BS,"£4,294,304.44"
Ministry of Defence,Ministry of Defence,02/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,676658,Prop NonDw SCA Srv Chrg+Off BS,"£4,162,797.15"
Ministry of Defence,Ministry of Defence,28/03/2023,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,681928,IT+Comms Rental Payments,"£4,020,368.41"
Ministry of Defence,Ministry of Defence,30/03/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,682484,SUME AUC Capital Additions,"£3,701,571.00"
Ministry of Defence,Ministry of Defence,10/03/2023,P+M General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,678186,P+M General Services,"£3,604,000.00"
Ministry of Defence,Ministry of Defence,14/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,678749,Fiscal AUC Capital Additions,"£3,570,943.31"
Ministry of Defence,Ministry of Defence,23 Mar 2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,681041,SUME AUC Capital Additions,"£3,546,141.51"
Ministry of Defence,Ministry of Defence,20/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA CONSTRUCTION UK LIMITED,WD25 7GS,679921,Fiscal AUC Capital Additions,"£3,410,489.42"
Ministry of Defence,Ministry of Defence,16/03/2023,P+M General Services,DES Bespoke Trading Entity,BOEING DEFENCE UK LTD,BS16 1EJ,679470,P+M General Services,"£3,404,965.58"
Ministry of Defence,Ministry of Defence,08/03/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,677588,P+M General Services,"£3,385,292.54"
Ministry of Defence,Ministry of Defence,21/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ALGECO UK LIMITED,PE4 7AP,680211,Fiscal AUC Capital Additions,"£3,268,696.72"
Ministry of Defence,Ministry of Defence,21/03/2023,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022139,Defence Eqpt Serv Chrge+Off BS,"£3,201,444.36"
Ministry of Defence,Ministry of Defence,24/03/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,681339,SUME AUC Capital Additions,"£3,161,750.98"
Ministry of Defence,Ministry of Defence,13/03/2023,Assets under Construction,Strategic Command,MARLBOROUGH COMMUNICATIONS  LIMITED,RH1 5DZ,678539,SUME AUC Capital Additions,"£3,159,678.00"
Ministry of Defence,Ministry of Defence,22/03/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022147,P+M General Services,"£3,001,756.56"
Ministry of Defence,Ministry of Defence,09/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000075031,Estate+Facilities Mgmnt Servs,"£2,945,660.86"
Ministry of Defence,Ministry of Defence,17/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,679881,Estate+Facilities Mgmnt Servs,"£2,925,424.39"
Ministry of Defence,Ministry of Defence,02/03/2023,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,676552,Rental Payments-Transport-Oth,"£2,784,676.00"
Ministry of Defence,Ministry of Defence,28/03/2023,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,681885,P+M General Services,"£2,742,944.60"
Ministry of Defence,Ministry of Defence,22/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,680817,Estate+Facilities Mgmnt Servs,"£2,503,935.11"
Ministry of Defence,Ministry of Defence,28/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,681963,Estate+Facilities Mgmnt Servs,"£2,472,047.29"
Ministry of Defence,Ministry of Defence,15/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,679012,Estate+Facilities Mgmnt Servs,"£2,435,894.90"
Ministry of Defence,Ministry of Defence,29/03/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,682223,P+M General Services,"£2,367,634.12"
Ministry of Defence,Ministry of Defence,17/03/2023,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,679617,P+M General Services,"£2,340,468.00"
Ministry of Defence,Ministry of Defence,03/03/2023,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,677019,Prop NonDw SCA Srv Chrg+Off BS,"£2,337,063.02"
Ministry of Defence,Ministry of Defence,22/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,680816,Estate+Facilities Mgmnt Servs,"£2,282,063.37"
Ministry of Defence,Ministry of Defence,03/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,676855,Estate+Facilities Mgmnt Servs,"£2,270,374.81"
Ministry of Defence,Ministry of Defence,01/03/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,676221,P+M General Services,"£2,259,447.52"
Ministry of Defence,Ministry of Defence,28/03/2023,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,682020,P+M General Services,"£2,207,248.39"
Ministry of Defence,Ministry of Defence,10/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,WILLMOTT DIXON CONSTRUCTION LIMITED,SG6 4GY,678374,Fiscal AUC Capital Additions,"£2,204,978.40"
Ministry of Defence,Ministry of Defence,08/03/2023,P+M General Services,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,677708,P+M General Services,"£2,177,003.02"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,Defence Equipment and Support,THERMOTEKNIX SYSTEMS LIMITED,CB25 9QR,682248,SUME AUC Capital Additions,"£2,166,864.62"
Ministry of Defence,Ministry of Defence,08/03/2023,P+M General Services,Defence Equipment and Support,HARLAND AND WOLFF (APPLEDORE) LIMITED,EX39 1UZ,677748,P+M General Services,"£2,155,696.55"
Ministry of Defence,Ministry of Defence,13/03/2023,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,678440,External Training Mil.,"£2,150,031.02"
Ministry of Defence,Ministry of Defence,27/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000075548,Estate+Facilities Mgmnt Servs,"£2,128,856.28"
Ministry of Defence,Ministry of Defence,22/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,680816,Fiscal AUC Capital Additions,"£2,117,931.10"
Ministry of Defence,Ministry of Defence,03/03/2023,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,676873,Fees for Other Prof Services,"£2,099,779.34"
Ministry of Defence,Ministry of Defence,27/03/2023,Research+Development Expend,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,681465,Research+Development Expend,"£2,074,292.00"
Ministry of Defence,Ministry of Defence,09/03/2023,IT+Comms Equipment,DES Bespoke Trading Entity,G4S SECURE SOLUTIONS (UK) LTD,S81 7QF,678014,IT+Comms Capital Addtns In Yr,"£2,064,340.87"
Ministry of Defence,Ministry of Defence,30/03/2023,Assets under Construction,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000075688,SUME AUC Capital Additions,"£2,041,061.63"
Ministry of Defence,Ministry of Defence,15/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,679012,Fiscal AUC Capital Additions,"£2,030,366.30"
Ministry of Defence,Ministry of Defence,21/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,680166,Estate+Facilities Mgmnt Servs,"£2,022,663.53"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,682220,SUME AUC Capital Additions,"£2,005,793.84"
Ministry of Defence,Ministry of Defence,28 Mar 2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,682019,SUME AUC Capital Additions,"£2,003,519.00"
Ministry of Defence,Ministry of Defence,28/03/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,681784,SUME AUC Capital Additions,"£1,991,437.65"
Ministry of Defence,Ministry of Defence,28/03/2023,P+M General Services,Defence Equipment and Support,OCCAR-EA,,6000075636,P+M General Services,"£1,973,848.07"
Ministry of Defence,Ministry of Defence,17/03/2023,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,679622,IT+Comms Rental Payments,"£1,900,010.97"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,682086,Fiscal AUC Capital Additions,"£1,891,581.43"
Ministry of Defence,Ministry of Defence,02/03/2023,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,676436,Food + Clothing Consumed,"£1,885,311.60"
Ministry of Defence,Ministry of Defence,20/03/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,680018,Prop Dw SCA Serv Chrge+ Off BS,"£1,881,905.08"
Ministry of Defence,Ministry of Defence,01/03/2023,Assets under Construction,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,676319,SUME AUC Capital Additions,"£1,880,940.96"
Ministry of Defence,Ministry of Defence,17/03/2023,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,679636,Fuels Non Utilities Consumed,"£1,860,850.27"
Ministry of Defence,Ministry of Defence,15/03/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,678954,SUME AUC Capital Additions,"£1,850,652.00"
Ministry of Defence,Ministry of Defence,01/03/2023,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,676368,Fees for Other Prof Services,"£1,830,102.80"
Ministry of Defence,Ministry of Defence,29/03/2023,Fees for Prof Services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,682127,Fees for Other Prof Services,"£1,811,441.43"
Ministry of Defence,Ministry of Defence,17/03/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022119,Intangible Cap Additions In Yr,"£1,800,821.58"
Ministry of Defence,Ministry of Defence,24/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,681434,Fiscal AUC Capital Additions,"£1,794,934.78"
Ministry of Defence,Ministry of Defence,16/03/2023,Assets under Construction,DES Bespoke Trading Entity,BOEING DEFENCE UK LTD,BS16 1EJ,679470,Fiscal AUC Capital Additions,"£1,784,975.50"
Ministry of Defence,Ministry of Defence,14/03/2023,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,678694,Food + Clothing Consumed,"£1,772,441.17"
Ministry of Defence,Ministry of Defence,29/03/2023,Plant + Machinery,Army Command,FLIR UNMANNED AERIAL SYSTEMS AS,,3210223,P+M Capital Additions In Year,"£1,764,143.00"
Ministry of Defence,Ministry of Defence,30/03/2023,Research+Development Expend,Navy Command,QINETIQ LIMITED,GU14 0LX,682475,Research+Development Expend,"£1,755,501.67"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,TILBURY DOUGLAS CONSTRUCTION LIMITED,BH23 3TF,682201,Fiscal AUC Capital Additions,"£1,753,693.62"
Ministry of Defence,Ministry of Defence,27/03/2023,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000075564,P+M General Services,"£1,718,988.61"
Ministry of Defence,Ministry of Defence,24/03/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,681180,Defence Eqpt Serv Chrge+Off BS,"£1,706,303.00"
Ministry of Defence,Ministry of Defence,22/03/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,680594,Defence Eqpt Serv Chrge+Off BS,"£1,682,333.00"
Ministry of Defence,Ministry of Defence,20/03/2023,Research+Development Expend,Air Command,FD TECHNOLOGIES PUBLIC LIMITED COMPANY,BT35 6BP,679982,Research+Development Expend,"£1,675,000.00"
Ministry of Defence,Ministry of Defence,02/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,676755,Estate+Facilities Mgmnt Servs,"£1,670,646.72"
Ministry of Defence,Ministry of Defence,29/03/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2210613,SUME AUC Capital Additions,"£1,664,609.08"
Ministry of Defence,Ministry of Defence,07/03/2023,Capital Spares,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,2000022044,CS Engineering + Technical,"£1,637,017.81"
Ministry of Defence,Ministry of Defence,01/03/2023,Telecomms + IT non capital,Army Command,NEC SOFTWARE SOLUTIONS UK LIMITED,HP2 7DX,676193,IT+Comms Internal Costs,"£1,613,319.60"
Ministry of Defence,Ministry of Defence,21/03/2023,P+M General Services,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,680325,P+M General Services,"£1,611,497.32"
Ministry of Defence,Ministry of Defence,29/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,682086,Estate+Facilities Mgmnt Servs,"£1,606,268.28"
Ministry of Defence,Ministry of Defence,29/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,INTEGRATED PROCUREMENT TECHNOLOGIES,,2000022209,CL MonthEnd Accruals Balance,"£1,592,685.56"
Ministry of Defence,Ministry of Defence,02/03/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,676539,P+M General Services,"£1,582,694.00"
Ministry of Defence,Ministry of Defence,22/03/2023,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,680455,Rental Payments-Transport-Oth,"£1,573,195.00"
Ministry of Defence,Ministry of Defence,01/03/2023,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,PO6 3EN,676401,Rental Payments-Transport-FE,"£1,550,615.39"
Ministry of Defence,Ministry of Defence,03/03/2023,Telecomms + IT non capital,Head Office and Corporate Services,COMPUTACENTER (UK) LIMITED,AL10 9TW,677011,IT+Comms Internal Costs,"£1,535,511.05"
Ministry of Defence,Ministry of Defence,30/03/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,682610,Fiscal AUC Capital Additions,"£1,476,000.00"
Ministry of Defence,Ministry of Defence,08/03/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022053,P+M General Services,"£1,444,718.85"
Ministry of Defence,Ministry of Defence,23/03/2023,Telecomms + IT non capital,Strategic Command,SYNAPPS SOLUTIONS LIMITED,AL10 9NA,681097,IT+Comms Rental Payments,"£1,443,700.80"
Ministry of Defence,Ministry of Defence,08/03/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,677662,Estate+Facilities Mgmnt Servs,"£1,431,849.24"
Ministry of Defence,Ministry of Defence,29/03/2023,Other Materiel Consumed,Army Command,DIGITAL INVESTIGATION AND INTELLIGENCE LIMITED,BH21 7BJ,682373,Other Materiel Consumed,"£1,414,719.00"
Ministry of Defence,Ministry of Defence,29/03/2023,Research+Development Expend,Air Command,SWIFT AIRCRAFT LIMITED,NR10 5FB,682110,Research+Development Expend,"£1,412,572.00"
Ministry of Defence,Ministry of Defence,27/03/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,681684,CL MonthEnd Accruals Balance,"£1,390,190.60"
Ministry of Defence,Ministry of Defence,27/03/2023,Capital Spares,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,2000022181,CS Engineering + Technical,"£1,388,764.99"
