Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/02/2020,Dilapidation charges  ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,465758,Other provisions payment against provision,"£3,847,194.00"
Ministry of Defence,Ministry of Defence,13/02/2020,Design services and minor equipment purchases,Joint Forces Command,THE UNITED KINGDOM HYDROGRAPHIC OFFICE,TA1 2DN,464211,Equipment support non-project costs,"£3,775,757.68"
Ministry of Defence,Ministry of Defence,17/02/2020,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,464681,Utilities consumed - water + sewage,"£3,775,019.72"
Ministry of Defence,Ministry of Defence,04/02/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,10357,Transport other operating lease,"£3,706,192.19"
Ministry of Defence,Ministry of Defence,10/02/2020,Development costs for military equipment,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3206233,Intangible single use military equipment asset  - in year capital addition,"£3,646,431.60"
Ministry of Defence,Ministry of Defence,19/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,465496,Estate core services charge,"£3,423,455.52"
Ministry of Defence,Ministry of Defence,10/02/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,BP OIL INTERNATIONAL LIMITED,E14 5NJ,2000013660,Raw materials and consumable aviation fuel inventory purchased,"£3,266,650.62"
Ministry of Defence,Ministry of Defence,04/02/2020,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,461442,Plant + machinery private finance initiative - service concession arrangements service charge,"£3,192,469.67"
Ministry of Defence,Ministry of Defence,19/02/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,465410,Spend on Inventory - General,"£3,180,763.40"
Ministry of Defence,Ministry of Defence,03/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,461060,Equipment support non-project costs,"£3,116,980.14"
Ministry of Defence,Ministry of Defence,26/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,467020,Equipment support non-project costs,"£3,097,116.28"
Ministry of Defence,Ministry of Defence,04/02/2020,General services and support,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,461546,Defence equipment CLS/IOS service charge,"£3,085,838.00"
Ministry of Defence,Ministry of Defence,24/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,466382,Estate management,"£3,080,950.26"
Ministry of Defence,Ministry of Defence,05/02/2020,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,461706,Safety Management,"£3,013,706.79"
Ministry of Defence,Ministry of Defence,21/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,466014,Equipment support non-project costs,"£2,909,365.36"
Ministry of Defence,Defence Science and Technology Laboratory,28/02/2020,Capital Asset expenditure,Enabling Divisions,WILLMOTT DIXON CONSTRUCTION LIMITED,CF11 9UQ,V - 0000073398 - 00325212,Capital Asset expenditure,"£2,889,494.39"
Ministry of Defence,Ministry of Defence,20/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,465616,Fiscal asset under construction - capital in year addition,"£2,840,995.62"
Ministry of Defence,Defence Science and Technology Laboratory,28/02/2020,Capital Asset expenditure,Enabling Divisions,WILLMOTT DIXON CONSTRUCTION LIMITED,CF11 9UQ,V - 0000073398 - 00325225,Capital Asset expenditure,"£2,765,561.52"
Ministry of Defence,Ministry of Defence,17/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,464666,Works - estate management,"£2,740,785.35"
Ministry of Defence,Ministry of Defence,03/02/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,461079,Spend on Inventory - General,"£2,738,622.23"
Ministry of Defence,Ministry of Defence,20/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,465616,Works services - excluding United States forces/NATO + married quarters,"£2,686,391.50"
Ministry of Defence,Ministry of Defence,20/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,465840,Equipment support non-project costs,"£2,681,162.97"
Ministry of Defence,Ministry of Defence,17/02/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,464798,Transport other operating lease,"£2,621,047.26"
Ministry of Defence,Ministry of Defence,12/02/2020,IT and communication services,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,463583,Information technology services,"£2,600,094.13"
Ministry of Defence,Ministry of Defence,05/02/2020,Transport hire charges,Defence Equipment and Support,FORELAND SHIPPING LTD,EC3A 7BT,461996,Transport other operating lease,"£2,541,824.00"
Ministry of Defence,Ministry of Defence,14/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,464303,Fiscal asset under construction - capital in year addition,"£2,529,630.27"
Ministry of Defence,Ministry of Defence,04/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,461543,Fiscal asset under construction - capital in year addition,"£2,493,944.09"
Ministry of Defence,Ministry of Defence,14/02/2020,Property leases,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,464310,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,445,382.42"
Ministry of Defence,Ministry of Defence,13/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MORGAN SINDALL CONSTRUCTION & INFRASTRUCTURE LTD,CV21 2DW,464022,Fiscal asset under construction - capital in year addition,"£2,415,815.60"
Ministry of Defence,Ministry of Defence,24/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,466252,Estate + facilities management services - accommodation inventory + service,"£2,366,768.45"
Ministry of Defence,Ministry of Defence,17/02/2020,Externally delivered education and training,Navy Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,464859,External military training ,"£2,302,035.04"
Ministry of Defence,Ministry of Defence,04/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000053486,Estate management,"£2,293,119.89"
Ministry of Defence,Ministry of Defence,17/02/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,IBM UNITED KINGDOM LIMITED,SE1 9PZ,464605,Fiscal asset under construction - capital in year addition,"£2,240,959.94"
Ministry of Defence,Ministry of Defence,25/02/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,466709,Spend on Inventory - General,"£2,208,057.86"
Ministry of Defence,Ministry of Defence,27/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000054050,Estate management,"£2,196,526.11"
Ministry of Defence,Ministry of Defence,19/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,465449,Equipment support non-project costs,"£2,176,169.91"
Ministry of Defence,Ministry of Defence,14/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,464504,Equipment support non-project costs,"£2,125,964.80"
Ministry of Defence,Ministry of Defence,07/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,462685,Equipment support project costs,"£2,115,000.00"
Ministry of Defence,Ministry of Defence,25/02/2020,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206282,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,114,205.94"
Ministry of Defence,Ministry of Defence,03/02/2020,Design services and minor equipment purchases,Joint Forces Command,MET OFFICE,EX1 3PB,461309,Equipment support non-project costs,"£2,101,164.83"
Ministry of Defence,Ministry of Defence,14/02/2020,Design services and minor equipment purchases,Joint Forces Command,MET OFFICE,EX1 3PB,464512,Equipment support non-project costs,"£2,101,164.83"
Ministry of Defence,Ministry of Defence,26/02/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,467281,Defence equipment CLS/IOS service charge,"£2,094,265.00"
Ministry of Defence,Ministry of Defence,20/02/2020,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,465780,External military training ,"£1,948,190.71"
Ministry of Defence,Ministry of Defence,07/02/2020,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,462783,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,898,772.67"
Ministry of Defence,Ministry of Defence,21/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,466067,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,14/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,464446,Fiscal asset under construction - capital in year addition,"£1,843,973.64"
Ministry of Defence,Ministry of Defence,27/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,467442,Equipment support non-project costs,"£1,819,156.17"
Ministry of Defence,Ministry of Defence,19/02/2020,IT and communication services,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,465340,Information technology services,"£1,810,018.68"
Ministry of Defence,Ministry of Defence,21/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,466052,Estate management,"£1,782,838.71"
Ministry of Defence,Ministry of Defence,11/02/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,463294,Transport fighting equipment operating lease,"£1,759,782.17"
Ministry of Defence,Ministry of Defence,13/02/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,464062,Transport fighting equipment operating lease,"£1,759,782.17"
Ministry of Defence,Ministry of Defence,13/02/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,464185,Defence equipment CLS/IOS service charge,"£1,743,155.00"
Ministry of Defence,Ministry of Defence,11/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,TERADYNE LIMITED,SK3 0XG,463270,Equipment support non-project costs,"£1,737,159.00"
Ministry of Defence,Ministry of Defence,18/02/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000013719,Defence equipment CLS/IOS service charge,"£1,725,790.42"
Ministry of Defence,Ministry of Defence,26/02/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000013789,Defence equipment CLS/IOS service charge,"£1,716,728.05"
Ministry of Defence,Ministry of Defence,12/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO31 8PF,463598,Equipment support non-project costs,"£1,715,601.60"
Ministry of Defence,Ministry of Defence,04/02/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,10357,Transport other operating lease,"£1,708,511.81"
Ministry of Defence,Ministry of Defence,07/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2206400,Equipment support project costs,"£1,692,030.91"
Ministry of Defence,Ministry of Defence,20/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,465616,Works - estate management,"£1,677,857.73"
Ministry of Defence,Ministry of Defence,27/02/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,467432,Single use military equipment asset under construction - capital in year addition,"£1,645,858.00"
Ministry of Defence,Ministry of Defence,25/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,466532,Works services - excluding United States forces/NATO + married quarters,"£1,411,988.66"
Ministry of Defence,Ministry of Defence,13/02/2020,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,13572,Monthly GPC,"£1,395,176.08"
Ministry of Defence,Ministry of Defence,19/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,AAR AIRLIFT GROUP INC,,3206266,Equipment support non-project costs,"£1,391,177.44"
Ministry of Defence,Ministry of Defence,14/02/2020,Purchase of buildings and military equipment ,Joint Forces Command,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,464547,Fiscal asset under construction - capital in year addition,"£1,372,409.88"
Ministry of Defence,Ministry of Defence,06/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,462313,Fiscal asset under construction - capital in year addition,"£1,354,803.60"
Ministry of Defence,Ministry of Defence,13/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,464151,Works services - excluding United States forces/NATO + married quarters,"£1,349,361.46"
Ministry of Defence,Ministry of Defence,10/02/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,6000053632,Spend on Inventory - General,"£1,348,769.08"
Ministry of Defence,Ministry of Defence,17/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,464666,Fiscal asset under construction - capital in year addition,"£1,346,149.98"
Ministry of Defence,Ministry of Defence,27/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,467479,Fiscal asset under construction - capital in year addition,"£1,345,126.00"
Ministry of Defence,Ministry of Defence,04/02/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,461543,Works - estate management,"£1,343,841.91"
Ministry of Defence,Ministry of Defence,21/02/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,466053,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,340,074.61"
Ministry of Defence,Ministry of Defence,03/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERFITZPATRICK LIMITED,EN11 9BX,461366,Fiscal asset under construction - capital in year addition,"£1,313,363.92"
Ministry of Defence,Ministry of Defence,04/02/2020,Transport hire charges,Navy Command,BABCOCK LAND LIMITED,BH23 6BS,10357,Transport other operating lease,"£1,301,856.58"
Ministry of Defence,Ministry of Defence,17/02/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,464798,Transport other operating lease,"£1,287,131.82"
Ministry of Defence,Ministry of Defence,21/02/2020,IT and communication services,Joint Forces Command,FUJITSU SERVICES LIMITED,EC2A 1SL,466037,Information technology services,"£1,252,711.15"
Ministry of Defence,Ministry of Defence,24/02/2020,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,466252,Cost of food services,"£1,246,168.01"
Ministry of Defence,Ministry of Defence,07/02/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN AERONAUTICS  COMPANY,,2000013649,Fiscal asset under construction - capital in year addition,"£1,238,054.02"
Ministry of Defence,Ministry of Defence,03/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,461079,Equipment support non-project costs,"£1,231,093.68"
Ministry of Defence,Ministry of Defence,27/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,467508,Fiscal asset under construction - capital in year addition,"£1,229,660.91"
Ministry of Defence,Ministry of Defence,12/02/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,463425,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,201,131.96"
Ministry of Defence,Ministry of Defence,05/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,461992,Equipment support project costs,"£1,197,863.71"
Ministry of Defence,Ministry of Defence,11/02/2020,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,463357,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,181,582.67"
Ministry of Defence,Ministry of Defence,04/02/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MAN TRUCK & BUS UK LTD,SN5 8YU,6000053451,Fiscal asset under construction - capital in year addition,"£1,163,824.60"
Ministry of Defence,Ministry of Defence,27/02/2020,Property leases,Joint Forces Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,17995,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,120,293.74"
Ministry of Defence,Ministry of Defence,25/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,466789,Equipment support non-project costs,"£1,119,802.38"
Ministry of Defence,Ministry of Defence,21/02/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,466014,Spend on Inventory - General,"£1,101,822.50"
Ministry of Defence,Defence Science and Technology Laboratory,21/02/2020,Facility Management Costs,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000072583 - 00324628,Facility Management Costs,"£1,052,702.11"
Ministry of Defence,Ministry of Defence,03/02/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,461020,Spend on Inventory - General,"£1,042,956.76"
Ministry of Defence,Ministry of Defence,19/02/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,465214,Equipment support non-project costs,"£1,012,353.22"
Ministry of Defence,Ministry of Defence,13/02/2020,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,464197,Utilities consumed - water + sewage,"£1,006,460.12"
Ministry of Defence,Ministry of Defence,03/02/2020,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,461198,Safety Management,"£998,922.48"
Ministry of Defence,Ministry of Defence,04/02/2020,Design services and minor equipment purchases,Joint Forces Command,SOFTWARE BOX LIMITED,YO61 1ET,461519,Equipment support project costs,"£967,924.92"
Ministry of Defence,Ministry of Defence,07/02/2020,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,462787,Fees for professional services excluding legal fees,"£965,076.00"
Ministry of Defence,Ministry of Defence,06/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,462311,Fiscal asset under construction - capital in year addition,"£963,965.00"
Ministry of Defence,Ministry of Defence,17/02/2020,Transport hire charges,Navy Command,BABCOCK LAND LIMITED,BH23 6BS,464798,Transport other operating lease,"£963,647.38"
Ministry of Defence,Ministry of Defence,19/02/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,465398,Transport other operating lease,"£957,815.96"
Ministry of Defence,Ministry of Defence,13/02/2020,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,464025,Cost of food purchases,"£922,311.99"
Ministry of Defence,Ministry of Defence,07/02/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,462721,Spend on Inventory - General,"£918,151.01"
Ministry of Defence,Ministry of Defence,25/02/2020,Spend on Inventory - General,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206282,Spend on Inventory - General,"£905,479.68"
Ministry of Defence,Ministry of Defence,13/02/2020,Fees for professional services,Head Office and Corporate Services,RIGHT MANAGEMENT LIMITED,E14 5NS,463981,Fees for professional services excluding legal fees,"£893,246.16"
Ministry of Defence,Ministry of Defence,18/02/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,IBM UNITED KINGDOM LIMITED,SE1 9PZ,465045,Fiscal asset under construction - capital in year addition,"£890,531.29"
Ministry of Defence,Ministry of Defence,25/02/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,466532,Fiscal asset under construction - capital in year addition,"£884,843.55"
