Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,17/10/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,651814,Rental Payments-Transport-Oth,"£2,848,891.10"
Ministry of Defence,Ministry of Defence,07/10/2022,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,650352,Rental Payments-Transport-Oth,"£2,684,256.00"
Ministry of Defence,Ministry of Defence,24/10/2022,Intangibles Non SUME,Strategic Command,SOCIAL ASSET MANAGEMENT INC.,,653288,Intangible Cap Additions In Yr,"£2,643,000.00"
Ministry of Defence,Ministry of Defence,04/10/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,,2000021040,Intangible Cap Additions In Yr,"£2,560,232.99"
Ministry of Defence,Ministry of Defence,26/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,653599,Fiscal AUC Capital Additions,"£2,468,838.20"
Ministry of Defence,Ministry of Defence,12/10/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,651003,P+M General Services,"£2,442,315.03"
Ministry of Defence,Ministry of Defence,18/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000072449,Estate+Facilities Mgmnt Servs,"£2,400,986.04"
Ministry of Defence,Ministry of Defence,18/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,652076,Estate+Facilities Mgmnt Servs,"£2,390,821.04"
Ministry of Defence,Ministry of Defence,03/10/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,649030,Fiscal AUC Capital Additions,"£2,382,801.60"
Ministry of Defence,Ministry of Defence,12/10/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,651106,P+M General Services,"£2,340,468.00"
Ministry of Defence,Ministry of Defence,13/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA CONSTRUCTION UK LIMITED,WD25 7GS,651390,Fiscal AUC Capital Additions,"£2,191,379.57"
Ministry of Defence,Ministry of Defence,05/10/2022,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,649836,Prop NonDw SCA Srv Chrg+Off BS,"£2,165,207.45"
Ministry of Defence,Ministry of Defence,21/10/2022,Assets under Construction,Strategic Command,MARLBOROUGH COMMUNICATIONS  LIMITED,RH1 5DZ,653020,Fiscal AUC Capital Additions,"£2,125,192.80"
Ministry of Defence,Ministry of Defence,10/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,650579,Estate+Facilities Mgmnt Servs,"£2,082,806.85"
Ministry of Defence,Ministry of Defence,21/10/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021184,P+M General Services,"£2,063,939.88"
Ministry of Defence,Ministry of Defence,03/10/2022,Estate+Facilities Mgmnt Servs,Army Command,SOLENT GATEWAY LIMITED,DN31 3UA,649246,Estate+Facilities Mgmnt Servs,"£2,060,907.52"
Ministry of Defence,Ministry of Defence,20/10/2022,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,652726,External Training Mil.,"£2,043,293.58"
Ministry of Defence,Ministry of Defence,13/10/2022,Research+Development Expend,Defence Nuclear Organisation,AWE PLC,RG7 4PR,651387,Research+Development Expend,"£2,033,519.53"
Ministry of Defence,Ministry of Defence,27/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,653905,Fiscal AUC Capital Additions,"£2,018,792.90"
Ministry of Defence,Ministry of Defence,20/10/2022,P+M General Services,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,652748,P+M General Services,"£1,936,372.48"
Ministry of Defence,Ministry of Defence,04/10/2022,Assets under Construction,Navy Command,QINETIQ LIMITED,GU14 0LX,649367,SUME AUC Capital Additions,"£1,924,940.00"
Ministry of Defence,Ministry of Defence,13/10/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,651477,P+M General Services,"£1,903,655.00"
Ministry of Defence,Ministry of Defence,19/10/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,652428,Prop Dw SCA Serv Chrge+ Off BS,"£1,883,606.95"
Ministry of Defence,Ministry of Defence,21/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,653076,Estate+Facilities Mgmnt Servs,"£1,864,856.32"
Ministry of Defence,Ministry of Defence,19/10/2022,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,652469,Fuels Non Utilities Consumed,"£1,780,439.71"
Ministry of Defence,Ministry of Defence,27/10/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,653982,IT+Comms Rental Payments,"£1,750,276.62"
Ministry of Defence,Ministry of Defence,04/10/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,649572,IT+Comms Rental Payments,"£1,727,348.41"
Ministry of Defence,Ministry of Defence,27/10/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,654077,Decom+Restoration Liab Nuclear,"£1,685,577.13"
Ministry of Defence,Ministry of Defence,19/10/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,652379,Rental Payments-Transport-Oth,"£1,671,198.85"
Ministry of Defence,Ministry of Defence,19/10/2022,Assets under Construction,Defence Equipment and Support,OCCAR-EA,,3209611,SUME AUC Capital Additions,"£1,646,511.00"
Ministry of Defence,Ministry of Defence,26/10/2022,Assets under Construction,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,653784,Fiscal AUC Capital Additions,"£1,639,537.11"
Ministry of Defence,Ministry of Defence,27/10/2022,Assets under Construction,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000021232,SUME AUC Capital Additions,"£1,637,083.84"
Ministry of Defence,Ministry of Defence,27/10/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,654034,Rental Payments-Transport-FE,"£1,622,781.77"
Ministry of Defence,Ministry of Defence,18/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ALGECO UK LIMITED,PE4 7AP,651987,Fiscal AUC Capital Additions,"£1,572,342.94"
Ministry of Defence,Ministry of Defence,13/10/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000021100,P+M General Services,"£1,561,488.84"
Ministry of Defence,Ministry of Defence,24/10/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,653092,Defence Eqpt Serv Chrge+Off BS,"£1,493,968.00"
Ministry of Defence,Ministry of Defence,27/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,653847,Fiscal AUC Capital Additions,"£1,484,898.09"
Ministry of Defence,Ministry of Defence,18/10/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,652218,Rental Payments-Transport-Oth,"£1,482,428.23"
Ministry of Defence,Ministry of Defence,05/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,649750,Fiscal AUC Capital Additions,"£1,457,142.87"
Ministry of Defence,Ministry of Defence,14/10/2022,Assets under Construction,Strategic Command,BOXXE LIMITED,YO31 7RE,651596,Fiscal AUC Capital Additions,"£1,442,927.30"
Ministry of Defence,Ministry of Defence,25/10/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021201,P+M General Services,"£1,415,014.51"
Ministry of Defence,Ministry of Defence,05/10/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,649738,CL MonthEnd Accruals Balance,"£1,390,190.60"
Ministry of Defence,Ministry of Defence,10/10/2022,Assets under Construction,Defence Equipment and Support,SAAB TECHNOLOGIES UK LTD,SW1Y 5AU,650701,SUME AUC Capital Additions,"£1,386,000.00"
Ministry of Defence,Ministry of Defence,18/10/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,652045,Gas,"£1,378,956.46"
Ministry of Defence,Ministry of Defence,18/10/2022,Capital Spares,Defence Equipment and Support,THERMOTEKNIX SYSTEMS LIMITED,CB25 9QR,651983,CS Engineering + Technical,"£1,320,974.40"
Ministry of Defence,Ministry of Defence,17/10/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,651814,Rental Payments-Transport-Oth,"£1,300,784.05"
Ministry of Defence,Ministry of Defence,05/10/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,649786,P+M General Services,"£1,274,112.77"
Ministry of Defence,Ministry of Defence,26/10/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,GILL RESEARCH & DEVELOPMENT  LIMITED,SO41 9EG,653622,CL MonthEnd Accruals Balance,"£1,260,000.00"
Ministry of Defence,Ministry of Defence,24/10/2022,Assets under Construction,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,653110,SUME AUC Capital Additions,"£1,253,960.64"
Ministry of Defence,Ministry of Defence,20/10/2022,Intangibles Non SUME,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,652592,Intangible Cap Additions In Yr,"£1,234,776.00"
Ministry of Defence,Ministry of Defence,14/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,651749,Fiscal AUC Capital Additions,"£1,228,692.75"
Ministry of Defence,Ministry of Defence,28/10/2022,P+M General Services,Army Command,AL SHARQIYA AVIATION LLC,,2000021243,P+M General Services,"£1,203,749.88"
Ministry of Defence,Ministry of Defence,27/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,653847,Estate+Facilities Mgmnt Servs,"£1,195,650.82"
Ministry of Defence,Ministry of Defence,12/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,651175,Fiscal AUC Capital Additions,"£1,147,339.20"
Ministry of Defence,Ministry of Defence,04/10/2022,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,649314,IT+Comms Rental Payments,"£1,140,633.78"
Ministry of Defence,Ministry of Defence,06/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000072344,Estate+Facilities Mgmnt Servs,"£1,119,066.93"
Ministry of Defence,Ministry of Defence,13/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,651433,Fiscal AUC Capital Additions,"£1,102,264.50"
Ministry of Defence,Ministry of Defence,06/10/2022,Capital Spares,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,649975,CS Engineering + Technical,"£1,059,600.00"
Ministry of Defence,Ministry of Defence,13/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,651433,Estate+Facilities Mgmnt Servs,"£1,058,861.05"
Ministry of Defence,Ministry of Defence,06/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY COMMUNITY LIMITED,L19 2PH,650278,Estate+Facilities Mgmnt Servs,"£1,057,702.58"
Ministry of Defence,Ministry of Defence,10/10/2022,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,650750,Food + Clothing Consumed,"£1,053,026.38"
Ministry of Defence,Ministry of Defence,13/10/2022,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,651332,Fees for Other Prof Services,"£1,048,719.60"
Ministry of Defence,Ministry of Defence,10/10/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",,2000021076,CL MonthEnd Accruals Balance,"£1,041,390.87"
Ministry of Defence,Ministry of Defence,26/10/2022,Intangibles SUME,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,6000072650,Intangible Cap Additions In Yr,"£1,039,839.60"
Ministry of Defence,Ministry of Defence,17/10/2022,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,651814,Rental Payments-Transport-Oth,"£1,036,176.49"
Ministry of Defence,Ministry of Defence,27/10/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,654077,IT+Comms Rental Payments,"£1,035,880.90"
Ministry of Defence,Ministry of Defence,18/10/2022,Telecomms + IT non capital,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,652047,IT+Comms Rental Payments,"£1,033,890.65"
Ministry of Defence,Ministry of Defence,04/10/2022,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,649361,Food + Clothing Consumed,"£1,014,690.87"
Ministry of Defence,Ministry of Defence,04/10/2022,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,649552,Fees for Other Prof Services,"£1,001,176.80"
Ministry of Defence,Ministry of Defence,03/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,FES SUPPORT SERVICES LIMITED,FK7 8HW,649235,Fiscal AUC Capital Additions,"£992,748.92"
Ministry of Defence,Ministry of Defence,20/10/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,652708,Estate+Facilities Mgmnt Servs,"£987,062.35"
Ministry of Defence,Ministry of Defence,14/10/2022,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,651596,IT+Comms Rental Payments,"£984,349.65"
Ministry of Defence,Ministry of Defence,03/10/2022,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,649232,Electricity,"£979,914.42"
Ministry of Defence,Ministry of Defence,21/10/2022,Capital Spares,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,653046,CS Engineering + Technical,"£964,260.00"
Ministry of Defence,Ministry of Defence,26/10/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021212,Intangible Cap Additions In Yr,"£959,916.90"
Ministry of Defence,Ministry of Defence,10/10/2022,Other Materiel Consumed,Defence Equipment and Support,M S INSTRUMENTS LIMITED,BR5 4BQ,650714,Other Materiel Consumed,"£959,195.34"
Ministry of Defence,Ministry of Defence,04/10/2022,Assets under Construction,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,649429,SUME AUC Capital Additions,"£956,144.99"
Ministry of Defence,Ministry of Defence,04/10/2022,P+M General Services,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,649524,P+M General Services,"£930,502.00"
Ministry of Defence,Ministry of Defence,13/10/2022,Assets under Construction,Navy Command,HII UNMANNED SYSTEMS INC,,2000021096,Fiscal AUC Capital Additions,"£920,041.30"
Ministry of Defence,Ministry of Defence,19/10/2022,Research+Development Expend,Army Command,ROKE MANOR RESEARCH LTD,SO51 0ZN,652504,Research+Development Expend,"£919,602.77"
Ministry of Defence,Ministry of Defence,28/10/2022,Other Materiel Consumed,Army Command,SOLENT GATEWAY LIMITED,DN31 3UA,654230,Other Materiel Consumed,"£914,105.55"
Ministry of Defence,Ministry of Defence,14/10/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,651629,Fiscal AUC Capital Additions,"£903,036.54"
Ministry of Defence,Ministry of Defence,05/10/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,649905,IT+Comms Rental Payments,"£878,050.99"
Ministry of Defence,Ministry of Defence,21/10/2022,P+M General Services,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,652892,P+M General Services,"£872,958.52"
Ministry of Defence,Ministry of Defence,12/10/2022,Telecomms + IT non capital,Strategic Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,651153,IT+Comms Rental Payments,"£857,283.36"
Ministry of Defence,Ministry of Defence,03/10/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021027,P+M General Services,"£857,110.24"
