Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/06/2020,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,486186,Defence equipment CLS/IOS service charge,"£5,702,035.06"
Ministry of Defence,Ministry of Defence,16/06/2020,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000056004,Defence equipment CLS/IOS service charge,"£5,390,226.11"
Ministry of Defence,Ministry of Defence,01/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,485106,Equipment support non-project costs,"£5,045,814.92"
Ministry of Defence,Ministry of Defence,11/06/2020,Fees for professional services,Army Command,CAPITA BUSINESS SERVICES LTD,DL1 9HN,487364,Fees for professional services excluding legal fees,"£5,002,056.20"
Ministry of Defence,Ministry of Defence,15/06/2020,Purchase of inventory and services ,Head Office and Corporate Services,Merrill Lynch International,EC1A 1HQ,2000014624,Cost of other material consumed,"£4,878,107.23"
Ministry of Defence,Ministry of Defence,05/06/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000014564,Defence equipment CLS/IOS service charge,"£4,691,004.95"
Ministry of Defence,Ministry of Defence,16/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERFITZPATRICK LIMITED,EN11 9BX,488123,Fiscal asset under construction - capital in year addition,"£4,633,744.45"
Ministry of Defence,Ministry of Defence,02/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,HARRIS CORPORATION,,2000014520,Fiscal asset under construction - capital in year addition,"£4,472,371.65"
Ministry of Defence,Ministry of Defence,17/06/2020,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,488259,Utilities consumed - gas,"£4,426,874.75"
Ministry of Defence,Ministry of Defence,10/06/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,487065,Property non dwellings private finance initiative - service concession arrangement service charge,"£4,422,321.62"
Ministry of Defence,Ministry of Defence,19/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,488745,Estate core services charge,"£4,353,889.28"
Ministry of Defence,Ministry of Defence,02/06/2020,Inventory Accruals,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,485321,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£4,350,043.20"
Ministry of Defence,Ministry of Defence,15/06/2020,Purchase of inventory and services ,Head Office and Corporate Services,GOLDMAN SACHS INTERNATIONAL,EC4A 2BB,2000014626,Cost of other material consumed,"£4,256,454.96"
Ministry of Defence,Ministry of Defence,15/06/2020,Purchase of inventory and services ,Head Office and Corporate Services,MORGAN STANLEY & CO. INTERNATIONAL PLC,EC14 4QA,2000014628,Cost of other material consumed,"£4,171,257.43"
Ministry of Defence,Ministry of Defence,10/06/2020,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,13730,Monthly GPC Payment,"£4,101,966.05"
Ministry of Defence,Ministry of Defence,11/06/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,487399,Property non dwellings private finance initiative - service concession arrangement service charge,"£3,976,154.03"
Ministry of Defence,Ministry of Defence,09/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,486835,Single use military equipment asset under construction - capital in year addition,"£3,795,600.00"
Ministry of Defence,Ministry of Defence,02/06/2020,Fees for professional services,Head Office and Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,485223,Fees for professional services excluding legal fees,"£3,708,723.22"
Ministry of Defence,Ministry of Defence,02/06/2020,General services and support,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,485321,Defence equipment CLS/IOS service charge,"£3,473,614.00"
Ministry of Defence,Ministry of Defence,04/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,HARRIS CORPORATION,,2000014547,Single use military equipment asset under construction - capital in year addition,"£3,439,806.28"
Ministry of Defence,Ministry of Defence,23/06/2020,Dilapidation charges  ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,489236,Other provisions payment against provision,"£3,433,136.60"
Ministry of Defence,Ministry of Defence,15/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,487726,Equipment support non-project costs,"£3,364,300.63"
Ministry of Defence,Ministry of Defence,11/06/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000014603,Defence equipment CLS/IOS service charge,"£3,272,052.88"
Ministry of Defence,Ministry of Defence,02/06/2020,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,485445,Plant + machinery private finance initiative - service concession arrangements service charge,"£3,192,469.67"
Ministry of Defence,Ministry of Defence,10/06/2020,Development costs for military equipment,Defence Equipment and Support,OCCAR-EA,,6000055917,Intangible single use military equipment asset  - in year capital addition,"£3,079,133.18"
Ministry of Defence,Ministry of Defence,12/06/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,487708,Spend on Inventory - General,"£2,978,531.74"
Ministry of Defence,Ministry of Defence,12/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000055973,Single use military equipment asset under construction - capital in year addition,"£2,855,020.05"
Ministry of Defence,Ministry of Defence,05/06/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,486120,Spend on Inventory - General,"£2,830,086.80"
Ministry of Defence,Ministry of Defence,22/06/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,489007,Defence equipment CLS/IOS service charge,"£2,789,080.00"
Ministry of Defence,Ministry of Defence,18/06/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,488524,Spend on Inventory - General,"£2,785,106.01"
Ministry of Defence,Ministry of Defence,01/06/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,BP Singapore Pte Limited,,2000014506,Raw materials and consumable marine fuel inventory purchased,"£2,736,099.21"
Ministry of Defence,Ministry of Defence,09/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,486747,Works services - excluding United States forces/NATO + married quarters,"£2,693,121.78"
Ministry of Defence,Ministry of Defence,25/06/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,489797,Defence equipment CLS/IOS service charge,"£2,685,007.00"
Ministry of Defence,Ministry of Defence,23/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000056410,Estate + facilities management services - accommodation inventory + service,"£2,546,347.51"
Ministry of Defence,Ministry of Defence,04/06/2020,Transport hire charges,Defence Equipment and Support,FORELAND SHIPPING LTD,EC3A 7BT,485805,Transport other operating lease,"£2,541,824.00"
Ministry of Defence,Ministry of Defence,12/06/2020,Externally delivered education and training,Navy Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,487564,External military training,"£2,446,129.48"
Ministry of Defence,Ministry of Defence,09/06/2020,Property leases,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,486824,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,445,382.42"
Ministry of Defence,Ministry of Defence,11/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,JANKEL ARMOURING LIMITED,KT13 8XR,487223,Fiscal asset under construction - capital in year addition,"£2,394,365.25"
Ministry of Defence,Ministry of Defence,19/06/2020,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,488858,Transport other operating lease,"£2,359,837.23"
Ministry of Defence,Ministry of Defence,05/06/2020,Design services and minor equipment purchases,Navy Command,"PALANTIR TECHNOLOGIES UK, LTD.",W1D 3QR,486162,Equipment support non-project costs,"£2,321,550.00"
Ministry of Defence,Ministry of Defence,04/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,485793,Estate + facilities management services - accommodation inventory + service,"£2,303,907.35"
Ministry of Defence,Ministry of Defence,04/06/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,485917,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,247,053.83"
Ministry of Defence,Ministry of Defence,10/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,486951,Estate + facilities management services - accommodation inventory + service,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,17/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,488203,Estate + facilities management services - accommodation inventory + service,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,24/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,489462,Estate + facilities management services - accommodation inventory + service,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,02/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,485311,Estate + facilities management services - accommodation inventory + service,"£2,185,322.77"
Ministry of Defence,Ministry of Defence,25/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,489899,Equipment support project costs,"£2,172,811.71"
Ministry of Defence,Ministry of Defence,29/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,490205,Works - estate management,"£2,145,685.97"
Ministry of Defence,Ministry of Defence,17/06/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,488363,Spend on Inventory - General,"£2,110,426.44"
Ministry of Defence,Ministry of Defence,23/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,489185,Equipment support non-project costs,"£2,091,815.68"
Ministry of Defence,Ministry of Defence,22/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,489140,Fiscal asset under construction - capital in year addition,"£2,087,800.71"
Ministry of Defence,Ministry of Defence,01/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,484948,Equipment support non-project costs,"£2,070,749.00"
Ministry of Defence,Ministry of Defence,18/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,488596,Fiscal asset under construction - capital in year addition,"£2,063,308.39"
Ministry of Defence,Ministry of Defence,08/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,6000055883,Single use military equipment asset under construction - capital in year addition,"£2,061,580.36"
Ministry of Defence,Ministry of Defence,01/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,G33 6HZ,485020,Fiscal asset under construction - capital in year addition,"£2,036,326.16"
Ministry of Defence,Ministry of Defence,25/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,489751,Fiscal asset under construction - capital in year addition,"£2,034,292.12"
Ministry of Defence,Ministry of Defence,15/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000055992,Equipment support project costs,"£2,022,583.23"
Ministry of Defence,Ministry of Defence,25/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,CM2 8HN,489930,Equipment support non-project costs,"£1,971,963.00"
Ministry of Defence,Ministry of Defence,15/06/2020,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,487838,External military training ,"£1,957,783.60"
Ministry of Defence,Ministry of Defence,02/06/2020,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,485490,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,953,313.57"
Ministry of Defence,Ministry of Defence,09/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,486741,Estate + facilities management services - accommodation inventory + service,"£1,944,759.38"
Ministry of Defence,Ministry of Defence,04/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,485942,Equipment support project costs,"£1,931,277.48"
Ministry of Defence,Ministry of Defence,15/06/2020,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,487756,Fees for professional services excluding legal fees,"£1,922,564.85"
Ministry of Defence,Ministry of Defence,02/06/2020,Medical treatment & stores and welfare services,Head Office and Corporate Services,SERVICES SOUND & VISION CORPORATION(THE),SL9 8TN,485423,Welfare services including sports equipment and ministers of religion.,"£1,915,084.00"
Ministry of Defence,Ministry of Defence,11/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,487254,Equipment support non-project costs,"£1,890,286.00"
Ministry of Defence,Ministry of Defence,15/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,487905,Fiscal asset under construction - capital in year addition,"£1,866,402.18"
Ministry of Defence,Ministry of Defence,22/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,489054,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,17/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LEONARDO MW LTD,LU1 3PG,488338,Single use military equipment asset under construction - capital in year addition,"£1,857,762.12"
Ministry of Defence,Ministry of Defence,11/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,487244,Estate + facilities management services - accommodation inventory + service,"£1,818,898.52"
Ministry of Defence,Ministry of Defence,10/06/2020,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,13729,Monthly GPC Payment,"£1,802,153.52"
Ministry of Defence,Ministry of Defence,05/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,486099,Equipment support non-project costs,"£1,780,710.94"
Ministry of Defence,Ministry of Defence,05/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,486229,Estate + facilities management services - accommodation inventory + service,"£1,779,782.01"
Ministry of Defence,Ministry of Defence,18/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,488564,Estate + facilities management services - accommodation inventory + service,"£1,770,395.11"
Ministry of Defence,Ministry of Defence,29/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,490171,Equipment support non-project costs,"£1,754,042.49"
Ministry of Defence,Ministry of Defence,09/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,486747,Works - estate management,"£1,750,563.51"
Ministry of Defence,Ministry of Defence,01/06/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,485177,Property dwellings private finance initiative - service concession arrangement service charge,"£1,741,753.19"
Ministry of Defence,Ministry of Defence,09/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,486747,Fiscal asset under construction - capital in year addition,"£1,731,274.69"
Ministry of Defence,Ministry of Defence,16/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,487985,Fiscal asset under construction - capital in year addition,"£1,723,449.90"
Ministry of Defence,Ministry of Defence,22/06/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,489033,Property dwellings private finance initiative - service concession arrangement service charge,"£1,718,131.79"
Ministry of Defence,Ministry of Defence,01/06/2020,Inventory Accruals,Defence Equipment and Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,485149,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,714,560.00"
Ministry of Defence,Ministry of Defence,23/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,KIER CONSTRUCTION LTD,CB25 9PD,489380,Project works - United States forces/NATO,"£1,690,503.39"
Ministry of Defence,Ministry of Defence,19/06/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,488859,Transport fighting equipment operating lease,"£1,689,052.00"
Ministry of Defence,Ministry of Defence,25/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,489932,Equipment support non-project costs,"£1,672,875.23"
Ministry of Defence,Ministry of Defence,15/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000055985,Equipment support non-project costs,"£1,663,806.19"
Ministry of Defence,Ministry of Defence,04/06/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,485687,Capital spares engineering and technical inventory single use military equip capital in year addition,"£1,654,189.20"
Ministry of Defence,Ministry of Defence,24/06/2020,Spend on Inventory - General,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,489633,Spend on Inventory - General,"£1,631,934.00"
Ministry of Defence ,Defence Electronics,16/06/2020,DECA - Prev Business Stream 3,Cost of Goods sold,Muirhead Aerospace Ltd,UB2 5NH,CO006,Direct Materials,"£1,621,754.46"
Ministry of Defence,Ministry of Defence,24/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,489635,Equipment support non-project costs,"£1,618,071.83"
Ministry of Defence,Ministry of Defence,18/06/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,488549,Defence equipment CLS/IOS service charge,"£1,616,418.00"
Ministry of Defence,Ministry of Defence,04/06/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,SIERRA NEVADA CORPORATION,,2000014548,Fiscal asset under construction - capital in year addition,"£1,589,760.34"
Ministry of Defence,Ministry of Defence,24/06/2020,IT and communication services,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,489578,Information technology services,"£1,527,658.32"
Ministry of Defence,Ministry of Defence,17/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,488203,Works - estate management,"£1,520,659.00"
Ministry of Defence,Ministry of Defence,22/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,489170,Post design services which are not capitalised,"£1,514,163.60"
Ministry of Defence,Ministry of Defence,24/06/2020,Development costs for military equipment,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,489478,Intangible fiscal asset  - in year capital addition,"£1,511,926.80"
Ministry of Defence,Ministry of Defence,29/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,490170,Fiscal asset under construction - capital in year addition,"£1,505,597.36"
Ministry of Defence,Ministry of Defence,29/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,490205,Works services - excluding United States forces/NATO + married quarters,"£1,481,199.82"
Ministry of Defence,Ministry of Defence,17/06/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,488203,Fiscal asset under construction - capital in year addition,"£1,441,566.25"
Ministry of Defence,Ministry of Defence,24/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,489633,Equipment support non-project costs,"£1,435,066.26"
Ministry of Defence,Ministry of Defence,29/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,490197,Equipment support project costs,"£1,432,714.00"
Ministry of Defence,Ministry of Defence,08/06/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,486546,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,420,954.38"
Ministry of Defence,Ministry of Defence,25/06/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000014715,Defence equipment CLS/IOS service charge,"£1,418,952.07"
Ministry of Defence,Ministry of Defence,19/06/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,488942,Equipment support non-project costs,"£1,418,885.44"
Ministry of Defence,Ministry of Defence,26/06/2020,Estate + facilities management services - accommodation inventory + service,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,490100,Estate + facilities management services - accommodation inventory + service,"£1,397,963.88"
Ministry of Defence,Ministry of Defence,01/06/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,484984,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,354,727.83"
Ministry of Defence,Ministry of Defence,05/06/2020,Raw materials and consumable ground diesel inventory purchased,Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000014569,Raw materials and consumable ground diesel inventory purchased,"£1,353,580.33"
Ministry of Defence,Ministry of Defence,22/06/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,489054,Works services - excluding United States forces/NATO + married quarters,"£1,349,990.29"
