Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,21/10/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,585664,Fiscal AUC Capital Additions,"£1,251,242.35"
Ministry of Defence,Ministry of Defence,22/10/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,586036,CL MonthEnd Accruals Balance,"£1,237,823.94"
Ministry of Defence,Ministry of Defence,26/10/2021,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,586643,Rental Payments-Transport-Oth,"£1,207,308.68"
Ministry of Defence,Ministry of Defence,19/10/2021,Intangibles Non SUME,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,585193,Intangible Cap Additions In Yr,"£1,195,293.70"
Ministry of Defence,Ministry of Defence,05/10/2021,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,582278,Buildings Maintenance,"£1,159,316.15"
Ministry of Defence,Ministry of Defence,18/10/2021,Assets under Construction,Defence Equipment and Support,KIRINTEC LIMITED,HR9 5PB,584952,SUME AUC Capital Additions,"£1,115,176.69"
Ministry of Defence,Ministry of Defence,20/10/2021,Research+Development Expend,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,585280,Research+Development Expend,"£1,093,479.67"
Ministry of Defence,Ministry of Defence,15/10/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,584652,Fiscal AUC Capital Additions,"£1,085,690.82"
Ministry of Defence,Ministry of Defence,07/10/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000065457,Estate+Facilities Mgmnt Servs,"£1,085,176.03"
Ministry of Defence,Ministry of Defence,08/10/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,583393,Estate+Facilities Mgmnt Servs,"£1,076,933.72"
Ministry of Defence,Ministry of Defence,04/10/2021,Assets under Construction,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,581775,SUME AUC Capital Additions,"£1,068,698.39"
Ministry of Defence,Ministry of Defence,28/10/2021,Med/Welfare/Soc+Rec Costs,Strategic Command,BELFAST HEALTH AND SOCIAL  CARE TRUST,BT79 0NS,19386,Medical Costs,"£1,032,466.99"
Ministry of Defence,Ministry of Defence,14/10/2021,P+M General Services,Army Command,MORSON HUMAN RESOURCES LIMITED,M50 1RD,584431,P+M General Services,"£1,019,368.18"
Ministry of Defence,Ministry of Defence,07/10/2021,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,582855,IT+Comms Rental Payments,"£990,642.01"
Ministry of Defence,Ministry of Defence,19/10/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,585122,Estate+Facilities Mgmnt Servs,"£962,987.66"
Ministry of Defence,Ministry of Defence,06/10/2021,Government Procurement Card,Ministry of Defence,RBS PLC,,14550,Monthly GPC Payment,"£954,337.59"
Ministry of Defence,Ministry of Defence,12/10/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,583664,Prop Dw SCA Serv Chrge+ Off BS,"£940,369.10"
Ministry of Defence,Ministry of Defence,13/10/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,584163,Fiscal AUC Capital Additions,"£938,197.78"
Ministry of Defence,Ministry of Defence,04/10/2021,P+M General Services,Strategic Command,DATAMINR UK LTD,SE1 7ND,581894,P+M General Services,"£931,159.42"
Ministry of Defence,Ministry of Defence,13/10/2021,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,583905,Fees for Other Prof Services,"£915,048.11"
Ministry of Defence,Ministry of Defence,26/10/2021,Telecomms + IT non capital,Army Command,ENTSERV UK LIMITED,GU11 1PZ,586463,IT+Comms SCA Serv Chrg+Off BS,"£890,140.70"
Ministry of Defence,Ministry of Defence,25/10/2021,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,586263,Rental Payments-Transport-Oth,"£885,130.92"
Ministry of Defence,Ministry of Defence,26/10/2021,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,586643,Rental Payments-Transport-Oth,"£874,529.11"
Ministry of Defence,Ministry of Defence,08/10/2021,Defence Equip General Services,Strategic Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,583234,Defence Eqpt Serv Chrge+Off BS,"£843,197.00"
Ministry of Defence,Ministry of Defence,15/10/2021,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,584652,Buildings Maintenance,"£826,584.48"
Ministry of Defence,Ministry of Defence,08/10/2021,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,583220,Food + Clothing Consumed,"£816,678.16"
Ministry of Defence,Ministry of Defence,26/10/2021,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,586556,Decom+Restoration Liab Nuclear,"£815,997.74"
Ministry of Defence,Ministry of Defence,14/10/2021,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,584255,Fiscal AUC Capital Additions,"£815,744.40"
Ministry of Defence,Ministry of Defence,28/10/2021,Fees for Prof Services,Defence Nuclear Organisation,QINETIQ LIMITED,GU14 0LX,587094,PSS Other Tech Support Exc R+D,"£780,709.20"
Ministry of Defence,Ministry of Defence,14/10/2021,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,584244,Fees for Other Prof Services,"£778,670.40"
Ministry of Defence,Ministry of Defence,04/10/2021,Telecomms + IT non capital,Head Office and Corporate Services,CELERITY LIMITED,PR4 2EF,582023,IT+Comms Rental Payments,"£776,091.53"
Ministry of Defence,Ministry of Defence,08/10/2021,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,583318,Electricity,"£769,091.48"
Ministry of Defence,Ministry of Defence,11/10/2021,Assets under Construction,Defence Nuclear Organisation,AWE PLC,RG7 4PR,583466,Fiscal AUC Capital Additions,"£762,578.70"
Ministry of Defence,Ministry of Defence,21/10/2021,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,585720,Rental Payments-Transport-Oth,"£761,360.20"
Ministry of Defence,Ministry of Defence,26/10/2021,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,586563,IT+Comms Rental Payments,"£760,956.60"
Ministry of Defence,Ministry of Defence,11/10/2021,Government Procurement Card,Ministry of Defence,RBS PLC,,14557,Monthly GPC Payment,"£757,157.85"
Ministry of Defence,Ministry of Defence,13/10/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,583866,Estate+Facilities Mgmnt Servs,"£734,550.30"
Ministry of Defence,Ministry of Defence,27/10/2021,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000065890,P+M General Services,"£733,649.39"
Ministry of Defence,Ministry of Defence,26/10/2021,Assets under Construction,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,586556,SUME AUC Capital Additions,"£728,794.98"
Ministry of Defence,Ministry of Defence,25/10/2021,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,586390,Electricity,"£720,175.31"
Ministry of Defence,Ministry of Defence,13/10/2021,IT+Comms Equipment,DEFENCE INFRASTRUCTURE ORGANISATION,BOXXE LIMITED,YO31 7RE,583889,IT+Comms Capital Addtns In Yr,"£711,371.22"
Ministry of Defence,Ministry of Defence,27/10/2021,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,586680,Gas,"£709,811.98"
Ministry of Defence,Ministry of Defence,26/10/2021,Raw Materials + Consumables,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,586471,RMC Engineering + Technical,"£709,173.03"
Ministry of Defence,Ministry of Defence,04/10/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,582068,P+M General Services,"£705,755.00"
Ministry of Defence,Ministry of Defence,11/10/2021,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,583473,P+M General Services,"£699,520.00"
Ministry of Defence,Ministry of Defence,04/10/2021,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,581889,Fees for Other Prof Services,"£692,775.60"
Ministry of Defence,Ministry of Defence,13/10/2021,P+M General Services,Air Command,SERCO LIMITED,RG27 9UY,583956,P+M General Services,"£676,440.30"
Ministry of Defence,Ministry of Defence,18/10/2021,P+M General Services,Defence Nuclear Organisation,SAFETY SERVICES ORGANISATION - PROFESSIONAL ENGINEERING LTD,SA39 9BY,584875,P+M General Services,"£672,525.00"
Ministry of Defence,Ministry of Defence,27/10/2021,Fuels Non Utilities Consumed,Defence Equipment and Support,BOC LIMITED,M28 2UT,586718,Fuels Non Utilities Consumed,"£662,572.23"
Ministry of Defence,Ministry of Defence,04/10/2021,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,581775,P+M General Services,"£660,257.24"
Ministry of Defence,Ministry of Defence,20/10/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,NE1 4JE,585500,Prop Dw SCA Serv Chrge+ Off BS,"£657,563.14"
Ministry of Defence,Ministry of Defence,04/10/2021,P+M General Services,Defence Nuclear Organisation,AKHTER COMPUTERS LIMITED,CM18 7PN,581774,P+M General Services,"£654,235.84"
Ministry of Defence,Ministry of Defence,04/10/2021,P+M General Services,Defence Nuclear Organisation,JFD LIMITED,PA4 9RW,581730,P+M General Services,"£652,069.50"
Ministry of Defence,Ministry of Defence,06/10/2021,Fees for Prof Services,Navy Command,DELOITTE LLP,MK9 1FD,582468,Fees for Other Prof Services,"£644,612.00"
Ministry of Defence,Ministry of Defence,27/10/2021,Estate+Facilities Mgmnt Servs,Head Office and Corporate Services,EMCOR GROUP (UK) PLC,SO53 3YE,586708,Estate+Facilities Mgmnt Servs,"£632,613.22"
Ministry of Defence,Ministry of Defence,15/10/2021,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,14574,Monthly GPC Payment,"£628,052.45"
Ministry of Defence,Ministry of Defence,22/10/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,586135,Estate+Facilities Mgmnt Servs,"£620,182.56"
Ministry of Defence,Ministry of Defence,04/10/2021,Fees for Prof Services,Navy Command,ERNST & YOUNG LLP,SE1 2AF,581776,Fees for Other Prof Services,"£604,308.00"
Ministry of Defence,Ministry of Defence,04/10/2021,Intangibles SUME,Strategic Command,ROWDEN TECHNOLOGIES LTD.,BS16 7FR,581865,Intangible Cap Additions In Yr,"£600,000.00"
Ministry of Defence,Ministry of Defence,05/10/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000018407,P+M General Services,"£597,956.71"
Ministry of Defence,Ministry of Defence,27/10/2021,P+M General Services,Army Command,MORSON HUMAN RESOURCES LIMITED,M50 1RD,586930,P+M General Services,"£597,605.00"
Ministry of Defence,Ministry of Defence,01/10/2021,Intangibles SUME,Defence Nuclear Organisation,BAE SYSTEMS MARINE LTD,LA14 1AF,581287,Intangible Cap Additions In Yr,"£590,091.59"
Ministry of Defence,Ministry of Defence,21/10/2021,Raw Materials + Consumables,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000065780,RMC Engineering + Technical,"£588,291.04"
Ministry of Defence,Ministry of Defence,27/10/2021,Fees for Prof Services,Air Command,CAPGEMINI UK PLC,GU21 6DB,586899,Fees for Other Prof Services,"£571,623.37"
Ministry of Defence,Ministry of Defence,20/10/2021,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,585462,P+M General Services,"£569,654.21"
Ministry of Defence,Ministry of Defence,25 Oct 2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,FES SUPPORT SERVICES LIMITED,FK7 8HW,586260,Fiscal AUC Capital Additions,"£555,344.87"
