Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,26/11/2021,P+M General Services,Defence Nuclear Organisation,ENERSYS LTD.,,592949,P+M General Services,"£17,280.00"
Ministry of Defence,Ministry of Defence,22/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,591906,IT+Comms Internal Costs,"£17,215.91"
Ministry of Defence,Ministry of Defence,05/11/2021,Telecomms + IT non capital,Strategic Command,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018644,IT+Comms Rental Payments,"£17,156.22"
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,EDF Energy,DA6 8ET,PIN135056,Electricity,"£17,147.24"
Ministry of Defence,Ministry of Defence,16/11/2021,Heating Oil+Utilities Consumed,Army Command,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,590805,Gas,"£17,013.70"
Ministry of Defence,Ministry of Defence,24/11/2021,Fuels Non Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CERTAS ENERGY UK LIMITED,WA3 6XG,592616,Fuels Non Utilities Consumed,"£16,999.20"
Ministry of Defence,Ministry of Defence,04/11/2021,Fuels Non Utilities Consumed,Army Command,CERTAS ENERGY UK LIMITED,FK5 4RB,588245,Fuels Non Utilities Consumed,"£16,806.20"
Ministry of Defence,Ministry of Defence,25/11/2021,Interntnl Subs + Other Paymts,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007320,Def Military Assistance Fund,"£16,759.78"
Ministry of Defence,UKHO,17/11/2021,Project External Costs,Production Labour,SiteKit Systems Ltd,,2000099091,Project External Costs,"£16,677.25"
Ministry of Defence,Ministry of Defence,25/11/2021,P+M General Services,Defence Equipment and Support,BOXXE LIMITED,YO31 7RE,592701,P+M General Services,"£16,675.03"
Ministry of Defence,Ministry of Defence,04/11/2021,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,FRONTLINE SAFETY (UK) LIMITED,G69 6GA,588449,CL MonthEnd Accruals Balance,"£16,663.25"
Ministry of Defence,Ministry of Defence,08/11/2021,Raw Materials + Consumables,Defence Equipment and Support,NORTHERN DIVER (INTERNATIONAL) LTD,WN6 9AE,589016,RMC Engineering + Technical,"£16,594.75"
Ministry of Defence,Ministry of Defence,15/11/2021,Grants - WPB,War Pension Benefits,NEW ZEALAND GOVERNMENT,,2208688,WPB -Current Grant,"£16,554.29"
Ministry of Defence,Ministry of Defence,11/11/2021,Fees for Prof Services,Air Command,EUROFINS FORENSIC SERVICES LIMITED,TW11 0LY,589725,Fees for Other Prof Services,"£16,479.15"
Ministry of Defence,Ministry of Defence,19/11/2021,P+M General Services,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,591471,P+M General Services,"£16,398.14"
Ministry of Defence,Ministry of Defence,03/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,BOXXE LIMITED,YO31 7RE,588060,IT+Comms Internal Costs,"£16,200.00"
Ministry of Defence,Ministry of Defence,08/11/2021,Telecomms + IT non capital,Strategic Command,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018650,IT+Comms Rental Payments,"£16,184.62"
Ministry of Defence,Ministry of Defence,29/11/2021,Fuels Non Utilities Consumed,Defence Equipment and Support,OIL NRG LTD,TS25 1PW,593506,Fuels Non Utilities Consumed,"£16,142.65"
Ministry of Defence,Ministry of Defence,25/11/2021,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITY SERVICES GROUP,SN6 8LA,592879,Buildings Maintenance,"£16,130.40"
Ministry of Defence,Ministry of Defence,12/11/2021,Fees for Prof Services,Navy Command,GOWLING WLG (UK) LLP,B4 6WR,590365,Fees for Other Prof Services,"£16,092.30"
Ministry of Defence,Ministry of Defence,08/11/2021,Other Materiel Consumed,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,588908,Other Materiel Consumed,"£16,050.55"
Ministry of Defence,Ministry of Defence,18/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,591320,IT+Comms Internal Costs,"£16,034.58"
Ministry of Defence,Ministry of Defence,04/11/2021,Other Materiel Consumed,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,588340,Other Materiel Consumed,"£15,957.16"
Ministry of Defence,Ministry of Defence,12/11/2021,Fuels Non Utilities Consumed,Defence Equipment and Support,OIL NRG LTD,TS25 1PW,590125,Fuels Non Utilities Consumed,"£15,818.52"
Ministry of Defence,Ministry of Defence,23/11/2021,P+M General Services,Defence Nuclear Organisation,QINETIQ LIMITED,GU14 0LX,592281,P+M General Services,"£15,775.04"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Strategic Command,CLOUD NATIVE LTD,N1 7GU,590498,IT+Comms Rental Payments,"£15,721.50"
Ministry of Defence,Ministry of Defence,10/11/2021,P+M General Services,Defence Equipment and Support,ATKINS LIMITED,WR5 1WS,589711,P+M General Services,"£15,521.76"
Ministry of Defence,Ministry of Defence,10/11/2021,External Education + Training,DES Bespoke Trading Entity,EXPLOSIVE LEARNING SOLUTIONS LIMITED,OX11 0SG,589526,External Training Civ.,"£15,501.20"
Ministry of Defence,Ministry of Defence,26/11/2021,Interntnl Subs + Other Paymts,Head Office and Corporate Services,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE,MK10 1PX,300007325,Def Military Assistance Fund,"£15,488.48"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Navy Command,CLOUD NATIVE LTD,N1 7GU,590498,IT+Comms Rental Payments,"£15,378.00"
Ministry of Defence,Ministry of Defence,03/11/2021,Assets under Construction,Defence Equipment and Support,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,588054,Fiscal AUC Capital Additions,"£15,352.30"
Ministry of Defence,Ministry of Defence,04/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,588344,IT+Comms Internal Costs,"£15,295.39"
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Navy Command,CDW LIMITED,EC4M 7RB,591080,IT+Comms Internal Costs,"£15,096.90"
Ministry of Defence,Ministry of Defence,10/11/2021,P+M General Services,Defence Nuclear Organisation,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,P+M General Services,"£15,034.77"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590591,IT+Comms Internal Costs,"£14,970.38"
Ministry of Defence,Ministry of Defence,17/11/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,590909,Prop Dw SCA Serv Chrge+ Off BS,"£14,952.00"
Ministry of Defence,Ministry of Defence,11/11/2021,Defence Equip General Services,Strategic Command,ITS TESTING SERVICES (UK) LIMITED,GU14 0LX,590056,Defence Equip General Services,"£14,894.29"
Ministry of Defence,Ministry of Defence,03/11/2021,Heating Oil+Utilities Consumed,Army Command,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,587964,Water + Sewerage,"£14,842.00"
Ministry of Defence,Ministry of Defence,09/11/2021,Other Materiel Consumed,Army Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,589319,Other Materiel Consumed,"£14,770.77"
Ministry of Defence,Ministry of Defence,04/11/2021,P+M General Services,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,588276,P+M General Services,"£14,744.40"
Ministry of Defence,Ministry of Defence,11/11/2021,Raw Materials + Consumables,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITY SERVICES GROUP,SN6 8LA,590050,RMC General,"£14,742.00"
Ministry of Defence,Ministry of Defence,26/11/2021,Fees for Prof Services,DES Bespoke Trading Entity,FRAZER-NASH CONSULTANCY LIMITED,BS1 5TE,593095,FATS,"£14,685.60"
Ministry of Defence,Ministry of Defence,25/11/2021,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,592860,IT+Comms Rental Payments,"£14,424.00"
Ministry of Defence,Ministry of Defence,25/11/2021,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,592821,Prop Dw SCA Serv Chrge+ Off BS,"£14,421.28"
Ministry of Defence,Ministry of Defence,10/11/2021,P+M General Services,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,589641,P+M General Services,"£14,393.16"
Ministry of Defence,Ministry of Defence,05/11/2021,Defence Equip General Services,Air Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,588728,Defence Equip General Services,"£14,358.00"
Ministry of Defence,Ministry of Defence,05/11/2021,Telecomms + IT non capital,Strategic Command,FUJITSU SERVICES LIMITED,EC2A 1SL,588706,IT+Comms Rental Payments,"£14,354.49"
Ministry of Defence,Ministry of Defence,04/11/2021,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,588574,IT+Comms Internal Costs,"£14,321.32"
Ministry of Defence,Ministry of Defence,04/11/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,588262,Fiscal AUC Capital Additions,"£14,298.00"
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,IT+Comms Internal Costs,"£14,286.10"
Ministry of Defence,Ministry of Defence,24/11/2021,Fuels Non Utilities Consumed,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,592616,Fuels Non Utilities Consumed,"£14,216.40"
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,589387,IT+Comms Rental Payments,"£13,982.20"
Ministry of Defence,Ministry of Defence,18/11/2021,Fuels Non Utilities Consumed,Army Command,CERTAS ENERGY UK LIMITED,WA3 6XG,591334,Fuels Non Utilities Consumed,"£13,947.22"
Ministry of Defence,Ministry of Defence,04/11/2021,Telecomms + IT non capital,Strategic Command,i3Works Ltd,G74 4JW,588412,IT+Comms Rental Payments,"£13,837.50"
Ministry of Defence,Ministry of Defence,22/11/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,591897,CL MonthEnd Accruals Balance,"£13,777.88"
Ministry of Defence,Ministry of Defence,11/11/2021,CL MonthEnd Accruals Balance,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,589736,CL MonthEnd Accruals Balance,"£13,733.10"
Ministry of Defence,Ministry of Defence,26/11/2021,Fees for Prof Services,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,592957,Fees for Other Prof Services,"£13,696.67"
Ministry of Defence,Ministry of Defence,03/11/2021,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,ATKINS LIMITED,WR5 1WS,587957,Fees for Other Prof Services,"£13,655.30"
Ministry of Defence,Ministry of Defence,02/11/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000065927,Estate+Facilities Mgmnt Servs,"£13,602.27"
Ministry of Defence,Ministry of Defence,03/11/2021,Fuels Non Utilities Consumed,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,588036,Fuels Non Utilities Consumed,"£13,539.60"
Ministry of Defence,Ministry of Defence,10/11/2021,Fees for Prof Services,Army Command,ALBANY BECK CONSULTANCY SERVICES LTD,HP4 2DF,589376,Fees for Other Prof Services,"£13,530.00"
Ministry of Defence,Ministry of Defence,08/11/2021,Rental Payments - Transport,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,588948,Rental Payments-Transport-Oth,"£13,518.99"
Ministry of Defence,Ministry of Defence,04/11/2021,P+M General Services,Defence Equipment and Support,TLMNEXUS LTD,BN1 6AF,588425,P+M General Services,"£13,443.60"
Ministry of Defence,Ministry of Defence,03/11/2021,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,587973,P+M General Services,"£13,216.00"
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,589387,IT+Comms Internal Costs,"£13,017.34"
Ministry of Defence,Ministry of Defence,02/11/2021,External Education + Training,Strategic Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,587509,External Training Mil.,"£12,895.23"
Ministry of Defence,Ministry of Defence,24/11/2021,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,592472,IT+Comms Internal Costs,"£12,884.21"
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Defence Equipment and Support,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,IT+Comms Rental Payments,"£12,788.42"
Ministry of Defence,Ministry of Defence,29/11/2021,Med/Welfare/Soc+Rec Costs,Strategic Command,AAH PHARMACEUTICALS LTD,CV2 2TX,593258,Medical Costs,"£12,763.60"
Ministry of Defence,Ministry of Defence,29/11/2021,External Education + Training,Air Command,INZPIRE LIMITED,LN6 3TA,593275,External Training Civ.,"£12,712.50"
Ministry of Defence,Ministry of Defence,08/11/2021,Telecomms + IT non capital,Army Command,SOFTWAREONE UK LIMITED,SW19 3RQ,2000018650,IT+Comms Rental Payments,"£12,707.75"
Ministry of Defence,Ministry of Defence,23/11/2021,Fuels Non Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,OIL NRG LTD,TS25 1PW,592148,Fuels Non Utilities Consumed,"£12,676.28"
Ministry of Defence,Ministry of Defence,04/11/2021,Defence Equip General Services,Air Command,NOVA AEROSPACE LTD,GL7 6BA,588339,Defence Equip General Services,"£12,480.00"
Ministry of Defence,Ministry of Defence,03/11/2021,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,587903,IT+Comms Internal Costs,"£12,294.55"
Ministry of Defence,Ministry of Defence,11/11/2021,P+M General Services,Defence Equipment and Support,KELLOGG BROWN & ROOT LIMITED,KT22 7NL,589868,P+M General Services,"£12,287.07"
Ministry of Defence,Ministry of Defence,01/11/2021,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,587226,P+M General Services,"£12,002.42"
Ministry of Defence,Ministry of Defence,25/11/2021,Fuels Non Utilities Consumed,Strategic Command,CERTAS ENERGY UK LIMITED,WA3 6XG,592740,Fuels Non Utilities Consumed,"£11,972.76"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Air Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,590519,IT+Comms Internal Costs,"£11,964.00"
Ministry of Defence,Ministry of Defence,18/11/2021,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,BOXXE LIMITED,YO31 7RE,591320,IT+Comms Internal Costs,"£11,765.33"
Ministry of Defence,Ministry of Defence,03/11/2021,Rental Payments - Transport,Army Command,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000065956,Rental Payments-Transport-Oth,"£11,646.27"
Ministry of Defence,Ministry of Defence,10/11/2021,P+M General Services,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,589637,P+M General Services,"£11,642.12"
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,IT+Comms Rental Payments,"£11,640.00"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Head Office and Corporate Services,AKHTER COMPUTERS LIMITED,CM18 7PN,590591,IT+Comms Internal Costs,"£11,580.00"
Ministry of Defence,Royal Hospital Chelsea,19.11.2021,Purchased Services,Royal Hospital Chelsea,EDF Energy,DA6 8ET,PIN135058,Electricity,"£11,526.85"
Ministry of Defence,Ministry of Defence,02/11/2021,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM INFRASTRUCTURE & ENVIRONMENT UK LIMITED,WC1V 6QS,587490,Fiscal AUC Capital Additions,"£11,518.74"
Ministry of Defence,Ministry of Defence,03/11/2021,Telecomms + IT non capital,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,587903,IT+Comms Internal Costs,"£11,486.00"
Ministry of Defence,Ministry of Defence,05/11/2021,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,588657,P+M General Services,"£11,458.08"
Ministry of Defence,Ministry of Defence,15/11/2021,P+M General Services,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,590491,P+M General Services,"£11,436.29"
Ministry of Defence,Ministry of Defence,02/11/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,QINETIQ LIMITED,GU14 0LX,587593,Estate+Facilities Mgmnt Servs,"£11,413.61"
Ministry of Defence,Ministry of Defence,24/11/2021,External Education + Training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,592498,External Training Mil.,"£11,398.09"
Ministry of Defence,Ministry of Defence,01/11/2021,Telecomms + IT non capital,Air Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,587473,IT+Comms Rental Payments,"£11,389.78"
Ministry of Defence,Ministry of Defence,26/11/2021,Telecomms + IT non capital,Air Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,592958,IT+Comms Rental Payments,"£11,389.78"
Ministry of Defence,Ministry of Defence,11/11/2021,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,589736,CL MonthEnd Accruals Balance,"£11,354.40"
Ministry of Defence,Ministry of Defence,17/11/2021,Telecomms + IT non capital,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,590973,IT+Comms Internal Costs,"£11,279.18"
Ministry of Defence,Ministry of Defence,10/11/2021,External Education + Training,Head Office and Corporate Services,EXPLOSIVE LEARNING SOLUTIONS LIMITED,OX11 0SG,589526,External Training Civ.,"£11,273.60"
Ministry of Defence,Ministry of Defence,24/11/2021,P+M General Services,Army Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,592492,P+M General Services,"£11,211.98"
Ministry of Defence,Ministry of Defence,26/11/2021,Other Materiel Consumed,Defence Nuclear Organisation,ENERSYS LTD.,,592949,Other Materiel Consumed,"£11,010.80"
Ministry of Defence,Ministry of Defence,01/11/2021,Fees for Prof Services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,587481,PSS Other Tech Support Exc R+D,"£10,812.81"
Ministry of Defence,Ministry of Defence,09/11/2021,Other Materiel Consumed,Strategic Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,589319,Other Materiel Consumed,"£10,718.57"
Ministry of Defence,Ministry of Defence,22/11/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,CORPORATE DOCUMENT SERVICES  LIMITED,LS11 5AS,591913,Estate+Facilities Mgmnt Servs,"£10,710.00"
Ministry of Defence,Ministry of Defence,09/11/2021,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,589183,P+M General Services,"£10,688.50"
Ministry of Defence,Ministry of Defence,19/11/2021,Fuels Non Utilities Consumed,Head Office and Corporate Services,CERTAS ENERGY UK LIMITED,WA3 6XG,591565,Fuels Non Utilities Consumed,"£10,612.80"
Ministry of Defence,Ministry of Defence,01/11/2021,Buildings Maintenance,Army Command,EMERGENT CROWN CONTRACT OFFICE FURNISHINGS LIMITED,HX3 8EF,587449,Buildings Maintenance,"£10,588.68"
Ministry of Defence,Ministry of Defence,26/11/2021,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,593067,IT+Comms Internal Costs,"£10,583.90"
Ministry of Defence,Ministry of Defence,03/11/2021,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,587964,Estate+Facilities Mgmnt Servs,"£10,500.44"
Ministry of Defence,Ministry of Defence,23/11/2021,Rental Payments - Transport,Army Command,AGILITY PROJECT LOGISTICS LIMITED,TW14 0NG,6000066267,Rental Payments-Transport-Oth,"£10,441.82"
Ministry of Defence,Ministry of Defence,10/11/2021,Telecomms + IT non capital,Navy Command,AKHTER COMPUTERS LIMITED,CM18 7PN,589534,IT+Comms Internal Costs,"£10,389.54"
Ministry of Defence,Ministry of Defence,15/11/2021,Telecomms + IT non capital,Navy Command,BYTES SOFTWARE SERVICES LIMITED,KT22 7TW,590466,IT+Comms Internal Costs,"£10,304.86"
