Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,24/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000055274,Equipment support non-project costs,"£2,438,307.18"
Ministry of Defence,Ministry of Defence,17/04/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,478127,Spend on Inventory - General,"£2,412,688.27"
Ministry of Defence,Ministry of Defence,17/04/2020,Inventory Accruals,Defence Equipment and Support,MAS ZENGRANGE LIMITED,AL4 0JY,478121,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,410,456.75"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,INDRA SISTEMAS  S.A.,,3206454,Single use military equipment asset under construction - capital in year addition,"£2,400,000.00"
Ministry of Defence,Ministry of Defence,16/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,477985,Works - estate management,"£2,399,597.12"
Ministry of Defence,Ministry of Defence,22/04/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,478876,Defence equipment CLS/IOS service charge,"£2,374,634.00"
Ministry of Defence,Ministry of Defence,28/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000055313,Estate management,"£2,362,178.01"
Ministry of Defence,Ministry of Defence,15/04/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,477607,Defence equipment CLS/IOS service charge,"£2,354,253.00"
Ministry of Defence,Ministry of Defence,14/04/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,477556,Spend on Inventory - General,"£2,348,120.24"
Ministry of Defence,Ministry of Defence,20/04/2020,Externally delivered education and training,Navy Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,478315,Defence equipment CLS/IOS service charge,"£2,302,035.04"
Ministry of Defence,Ministry of Defence,09/04/2020,Research and development,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,477094,R+D Proj Ac Pre MG DES Frasc,"£2,213,950.49"
Ministry of Defence,Ministry of Defence,03/04/2020,General services and support,Defence Equipment and Support,HELI-ONE NORWAY (AS),,3206449,Defence equipment CLS/IOS service charge,"£2,212,721.08"
Ministry of Defence,Ministry of Defence,16/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,477941,Equipment support non-project costs,"£2,210,319.23"
Ministry of Defence,Ministry of Defence,14/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,477355,Estate management,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,17/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,478180,Estate management,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,24/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,479497,Estate management,"£2,185,322.79"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,475978,Fiscal asset under construction - capital in year addition,"£2,143,450.83"
Ministry of Defence,Ministry of Defence,08/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,476862,Equipment support non-project costs,"£2,139,314.80"
Ministry of Defence,Ministry of Defence,24/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,479303,Equipment support project costs,"£2,108,230.00"
Ministry of Defence,Ministry of Defence,03/04/2020,Design services and minor equipment purchases,Joint Forces Command,MET OFFICE,EX1 3PB,475797,Equipment support non-project costs,"£2,101,164.83"
Ministry of Defence,Ministry of Defence,23/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,479228,Fiscal asset under construction - capital in year addition,"£2,090,422.25"
Ministry of Defence,Ministry of Defence,03/04/2020,Development costs for military equipment,Joint Forces Command,IMPROBABLE WORLDS LTD,EC1M 3HE,476294,Intangible single use military equipment asset  - in year capital addition,"£2,081,998.80"
Ministry of Defence,Ministry of Defence,20/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,478273,Single use military equipment asset under construction - capital in year addition,"£2,076,732.00"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,475713,Single use military equipment asset under construction - capital in year addition,"£2,059,761.65"
Ministry of Defence,Ministry of Defence,03/04/2020,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206456,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,955,095.66"
Ministry of Defence,Ministry of Defence,03/04/2020,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,475932,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,953,313.57"
Ministry of Defence,Ministry of Defence,17/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,478028,Equipment support project costs,"£1,949,098.80"
Ministry of Defence,Ministry of Defence,08/04/2020,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,476819,External military training ,"£1,948,190.71"
Ministry of Defence,Ministry of Defence,14-Apr-20,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,477353,Works - civil estate,"£1,948,043.80"
Ministry of Defence,Ministry of Defence,07/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,476664,Fiscal asset under construction - capital in year addition,"£1,931,974.01"
Ministry of Defence,Ministry of Defence,14/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,477353,Fiscal asset under construction - capital in year addition,"£1,923,079.03"
Ministry of Defence,Ministry of Defence,23/04/2020,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000014224,Defence equipment CLS/IOS service charge,"£1,917,691.69"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,476194,Fiscal asset under construction - capital in year addition,"£1,916,631.79"
Ministry of Defence,Ministry of Defence,29/04/2020,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,480027,Spend on Inventory - General,"£1,874,486.19"
Ministry of Defence,Ministry of Defence,22/04/2020,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,478987,Fees for professional services excluding legal fees,"£1,872,375.61"
Ministry of Defence,Ministry of Defence,29/04/2020,Inventory Accruals,Defence Equipment and Support,SAFRAN HELICOPTER ENGINES UK LIMITED,PO15 5RL,6000055341,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,863,295.53"
Ministry of Defence,Ministry of Defence,17/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,478179,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,23/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,WESCAM INC,L7P 5B9,3206522,Fiscal asset under construction - capital in year addition,"£1,812,341.52"
Ministry of Defence,Ministry of Defence,23/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,479227,Estate management,"£1,807,227.04"
Ministry of Defence,Ministry of Defence,28/04/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,479779,Property dwellings private finance initiative - service concession arrangement service charge,"£1,806,080.93"
Ministry of Defence,Ministry of Defence,03/04/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,475866,Transport fighting equipment operating lease,"£1,759,782.17"
Ministry of Defence,Ministry of Defence,23/04/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,479159,Transport fighting equipment operating lease,"£1,757,000.00"
Ministry of Defence,Ministry of Defence,29/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,480045,Equipment support project costs,"£1,754,259.96"
Ministry of Defence,Ministry of Defence,03/04/2020,IT and communication services,Joint Forces Command,IMPROBABLE WORLDS LTD,EC1M 3HE,476294,Computer equipment costing below the capitalisation threshold,"£1,750,872.00"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,TRL TECHNOLOGY LTD,GL20 8DN,475735,Fiscal asset under construction - capital in year addition,"£1,728,417.83"
Ministry of Defence,Ministry of Defence,24/04/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,479469,Spend on Inventory - General,"£1,709,492.93"
Ministry of Defence,Ministry of Defence,27/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,479556,Estate management,"£1,693,270.75"
Ministry of Defence,Ministry of Defence,27/04/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,479524,Works - estate management,"£1,668,438.89"
Ministry of Defence,Ministry of Defence,17/04/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,478082,Single use military equipment asset under construction - capital in year addition,"£1,666,965.00"
Ministry of Defence,Ministry of Defence,24/04/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,10368,Transport other operating lease,"£1,632,895.53"
Ministry of Defence,Ministry of Defence,17/04/2020,Spend on Inventory - General,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,478221,Spend on Inventory - General,"£1,631,934.00"
Ministry of Defence,Ministry of Defence,03/04/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,476030,Capital spares engineering and technical inventory single use military equip capital in year addition,"£1,472,961.49"
Ministry of Defence,Ministry of Defence,20/04/2020,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,478455,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,458,996.83"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,475663,Fiscal asset under construction - capital in year addition,"£1,433,000.44"
Ministry of Defence,Ministry of Defence,27/04/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,479662,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,430,516.73"
Ministry of Defence,Ministry of Defence,03/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,475632,Fiscal asset under construction - capital in year addition,"£1,425,420.24"
Ministry of Defence,Ministry of Defence,09/04/2020,Development costs for military equipment,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3206482,Intangible single use military equipment asset  - in year capital addition,"£1,418,038.80"
Ministry of Defence,Ministry of Defence,03/04/2020,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,475737,Computer equipment costing below the capitalisation threshold,"£1,389,643.69"
Ministry of Defence,Ministry of Defence,03/04/2020,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,475632,Works - civil estate,"£1,346,132.03"
Ministry of Defence,Ministry of Defence,07/04/2020,Development costs for military equipment,Head Office and Corporate Services,ORACLE CORPORATION U K LTD,RG6 1RA,476540,Intangible single use military equipment asset  - in year capital addition,"£1,314,699.60"
Ministry of Defence,Ministry of Defence,24/04/2020,Transport hire charges,Navy Command,BABCOCK LAND LIMITED,BH23 6BS,10368,Transport other operating lease,"£1,312,872.89"
Ministry of Defence,Ministry of Defence,27/04/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,G3 SYSTEMS LIMITED,DT5 1PY,479531,Fiscal asset under construction - capital in year addition,"£1,311,819.09"
Ministry of Defence,Ministry of Defence,03/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,476212,Equipment support non-project costs,"£1,282,869.03"
Ministry of Defence,Ministry of Defence,03/04/2020,Fees for professional services,DES Bespoke Trading Entity,INZPIRE LIMITED,LN6 3TA,475642,FATS Through Life Support,"£1,264,533.96"
Ministry of Defence,Ministry of Defence,06/04/2020,Development costs for military equipment,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,476482,Intangible single use military equipment asset  - in year capital addition,"£1,262,470.19"
Ministry of Defence,Ministry of Defence,20/04/2020,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206505,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,257,061.49"
Ministry of Defence,Ministry of Defence,07/04/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,476613,Equipment support non-project costs,"£1,239,753.11"
Ministry of Defence,Ministry of Defence,17/04/2020,Design services and minor equipment purchases,Air Command,QINETIQ LIMITED,GU14 0LX,478018,Equipment support project costs,"£1,235,899.00"
Ministry of Defence,Ministry of Defence,20/04/2020,Fuel for military use,Defence Equipment and Support,CERTAS ENERGY UK LIMITED,WA3 6XG,478488,Cost of ground diesel fuel consumed,"£1,231,906.64"
