Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/02/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,537311,Utilities consumed - water + sewage,"£4,016,932.34"
Ministry of Defence,Ministry of Defence,01/02/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,532891,Utilities consumed - water + sewage,"£3,762,469.06"
Ministry of Defence,Ministry of Defence,02/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,533486,Equipment support non-project costs,"£3,736,812.74"
Ministry of Defence,Ministry of Defence,19/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,536980,Equipment support non-project costs,"£3,699,168.17"
Ministry of Defence,Ministry of Defence,01/02/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ROHDE & SCHWARZ UK LIMITED,GU51 2UZ,532873,Single use military equipment asset under construction - capital in year addition,"£3,532,656.00"
Ministry of Defence,Ministry of Defence,23/02/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,537572,Spend on Inventory - General,"£3,449,347.88"
Ministry of Defence,Ministry of Defence,01/02/2021,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,532972,Plant + machinery private finance initiative - service concession arrangements service charge,"£3,245,906.12"
Ministry of Defence,Ministry of Defence,03/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,533895,Equipment support non-project costs,"£3,103,743.00"
Ministry of Defence,Ministry of Defence,16/02/2021,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,535299,Intangible fiscal asset  - in year capital addition,"£3,016,746.00"
Ministry of Defence,Ministry of Defence,16/02/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,535404,Defence equipment CLS/IOS service charge,"£2,993,992.85"
Ministry of Defence,Ministry of Defence,17/02/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000016633,Defence equipment CLS/IOS service charge,"£2,945,135.62"
Ministry of Defence,Ministry of Defence,24/02/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000016704,Raw materials and consumable aviation fuel inventory purchased,"£2,900,317.60"
Ministry of Defence,Ministry of Defence,23/02/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000016695,Raw materials and consumable marine fuel inventory purchased,"£2,771,104.31"
Ministry of Defence,Ministry of Defence,16/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535418,Works - estate management,"£2,727,051.46"
Ministry of Defence,Ministry of Defence,04/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,AMEYBRIGGS SERVICES LIMITED,EC4A 1AB,534044,Equipment support non-project costs,"£2,652,120.25"
Ministry of Defence,Ministry of Defence,04/02/2021,Externally delivered education and training,Navy Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,534136,External military training,"£2,650,292.48"
Ministry of Defence,Ministry of Defence,02/02/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,533486,Spend on Inventory - General,"£2,598,835.09"
Ministry of Defence,Ministry of Defence,19/02/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,536808,Utilities consumed - water + sewage,"£2,587,505.50"
Ministry of Defence,Ministry of Defence,16/02/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000060498,Defence equipment CLS/IOS service charge,"£2,462,455.18"
Ministry of Defence,Ministry of Defence,05/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000060429,Works - estate management,"£2,404,911.11"
Ministry of Defence,Ministry of Defence,17/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY INFRASTRUCTURE LIMITED,LE10 3JH,536004,Fiscal asset under construction - capital in year addition,"£2,400,000.00"
Ministry of Defence,Ministry of Defence,24/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,537741,Works services - excluding United States forces/NATO + married quarters,"£2,349,115.88"
Ministry of Defence,Ministry of Defence,05/02/2021,Property leases,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,534566,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,324,424.99"
Ministry of Defence,Ministry of Defence,05/02/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,534572,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,295,674.41"
Ministry of Defence,Ministry of Defence,25/02/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,538227,Capital spares engineering and technical inventory single use military equip capital in year addition,"£2,180,632.47"
Ministry of Defence,Ministry of Defence,25/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000060706,Equipment support non-project costs,"£2,146,506.48"
Ministry of Defence,Ministry of Defence,25/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000060712,Equipment support project costs,"£2,122,718.33"
Ministry of Defence,Ministry of Defence,17/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,536052,Equipment support non-project costs,"£2,096,981.77"
Ministry of Defence,Ministry of Defence,22/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,537366,Works - estate management,"£2,063,937.83"
Ministry of Defence,Ministry of Defence,24/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,537741,Fiscal asset under construction - capital in year addition,"£2,051,765.21"
Ministry of Defence,Ministry of Defence,18/02/2021,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,536614,External military training ,"£2,012,071.19"
Ministry of Defence,Ministry of Defence,18/02/2021,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,536612,Transport other operating lease,"£2,007,442.96"
Ministry of Defence,Ministry of Defence,23/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,537467,Works - estate management,"£1,933,000.96"
Ministry of Defence,Ministry of Defence,08/02/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14085,Monthly GPC Payment,"£1,923,517.78"
Ministry of Defence,Ministry of Defence,16/02/2021,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,535400,Fees for professional services excluding legal fees,"£1,915,171.94"
Ministry of Defence,Ministry of Defence,04/02/2021,Medical treatment & stores and welfare services,Head Office and Corporate Services,BFBS,SL9 8TN,534231,Welfare services including sports equipment and ministers of religion.,"£1,915,084.00"
Ministry of Defence,Ministry of Defence,19/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,536836,Fiscal asset under construction - capital in year addition,"£1,912,867.28"
Ministry of Defence,Ministry of Defence,16/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535418,Works services - excluding United States forces/NATO + married quarters,"£1,884,123.28"
Ministry of Defence,Ministry of Defence,08/02/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,534701,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,873,547.61"
Ministry of Defence,Ministry of Defence,16/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535418,Fiscal asset under construction - capital in year addition,"£1,856,283.31"
Ministry of Defence,Ministry of Defence,22/02/2021,Inventory Accruals,Defence Equipment and Support,MARLBOROUGH COMMUNICATIONS  LIMITED,RH6 9UU,537317,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,783,622.40"
Ministry of Defence,Ministry of Defence,19/02/2021,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,536804,Defence equipment CLS/IOS service charge,"£1,776,925.00"
Ministry of Defence,Ministry of Defence,16/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,535581,Works - estate management,"£1,771,852.45"
Ministry of Defence,Ministry of Defence,05/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,534545,Fiscal asset under construction - capital in year addition,"£1,759,460.52"
Ministry of Defence,Ministry of Defence,24/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,537644,Works - estate management,"£1,753,920.94"
Ministry of Defence,Ministry of Defence,02/02/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,533486,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,746,557.13"
Ministry of Defence,Ministry of Defence,16/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,535419,Fiscal asset under construction - capital in year addition,"£1,738,909.23"
Ministry of Defence,Ministry of Defence,24/02/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,537938,Spend on Inventory - General,"£1,724,219.94"
Ministry of Defence,Ministry of Defence,19/02/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,536790,Property dwellings private finance initiative - service concession arrangement service charge,"£1,717,749.19"
Ministry of Defence,Ministry of Defence,16/02/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,535685,Spend on Inventory - General,"£1,639,883.18"
Ministry of Defence,Ministry of Defence,01/02/2021,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,532918,Information technology services,"£1,636,482.73"
Ministry of Defence,Ministry of Defence,22/02/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,537268,Spend on Inventory - General,"£1,624,742.20"
Ministry of Defence,Ministry of Defence,01/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,533151,Equipment support non-project costs,"£1,619,240.00"
Ministry of Defence,Ministry of Defence,22/02/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS PLC,SW1X 7EN,537301,Utilities consumed - electricity,"£1,598,303.30"
Ministry of Defence,Ministry of Defence,22/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,537268,Equipment support non-project costs,"£1,589,681.97"
Ministry of Defence,Ministry of Defence,15/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535266,Works - estate management,"£1,474,144.05"
Ministry of Defence,Ministry of Defence,15/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535266,Works services - excluding United States forces/NATO + married quarters,"£1,464,572.45"
Ministry of Defence,Ministry of Defence,01/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532862,Works services - excluding United States forces/NATO + married quarters,"£1,449,875.62"
Ministry of Defence,Ministry of Defence,25/02/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,538095,Transport fighting equipment operating lease,"£1,448,171.51"
Ministry of Defence,Ministry of Defence,23/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,537502,Equipment support project costs,"£1,435,829.21"
Ministry of Defence,Ministry of Defence,01/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532862,Works - estate management,"£1,430,490.18"
Ministry of Defence,Ministry of Defence,19/02/2021,Development costs for military equipment,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,536785,Intangible fiscal asset  - in year capital addition,"£1,414,474.00"
Ministry of Defence,Ministry of Defence,19/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,536762,Equipment support project costs,"£1,399,516.98"
Ministry of Defence,Ministry of Defence,24/02/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BLACKTREE TECHNOLOGIES LTD,GL20 6BY,2000016697,Fiscal asset under construction - capital in year addition,"£1,357,997.31"
Ministry of Defence,Ministry of Defence,19/02/2021,Fees for professional services,Joint Forces Command,KPMG LLP,WD17 1DE,536812,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","£1,343,307.60"
Ministry of Defence,Ministry of Defence,23/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,537483,Works - estate management,"£1,329,892.61"
Ministry of Defence,Ministry of Defence,15/02/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,535113,Single use military equipment asset under construction - capital in year addition,"£1,323,986.88"
Ministry of Defence,Ministry of Defence,01/02/2021,IT and communication services,Navy Command,BOXXE LIMITED,YO61 1ET,532927,Computer equipment costing below the capitalisation threshold,"£1,304,340.70"
Ministry of Defence,Ministry of Defence,22/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,537294,Works services - excluding United States forces/NATO + married quarters,"£1,285,073.57"
Ministry of Defence,Ministry of Defence,25/02/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,538307,Property dwellings private finance initiative - service concession arrangement service charge,"£1,229,394.65"
Ministry of Defence,Ministry of Defence,24/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,537938,Equipment support non-project costs,"£1,215,434.10"
Ministry of Defence,Ministry of Defence,22/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERFITZPATRICK LIMITED,EN11 9BX,537394,Fiscal asset under construction - capital in year addition,"£1,191,185.45"
Ministry of Defence,Ministry of Defence,04/02/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,534011,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,174,092.49"
Ministry of Defence,Ministry of Defence,16-Feb-21,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535418,Works - civil estate,"£1,152,481.97"
Ministry of Defence,Ministry of Defence,25/02/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,538227,Raw materials and consumable engineering and technical single use military equipment inventory purchased,"£1,151,531.52"
Ministry of Defence,Ministry of Defence,22/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,537294,Fiscal asset under construction - capital in year addition,"£1,113,964.80"
Ministry of Defence,Ministry of Defence,17/02/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,535985,Property dwellings private finance initiative - service concession arrangement service charge,"£1,112,206.51"
Ministry of Defence,Ministry of Defence,22/02/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000060647,Single use military equipment asset under construction - capital in year addition,"£1,105,997.66"
Ministry of Defence,Ministry of Defence,25/02/2021,Development costs for military equipment,Defence Equipment and Support,OCCAR-EA,,6000060704,Intangible single use military equipment asset  - in year capital addition,"£1,099,786.37"
Ministry of Defence,Ministry of Defence,24/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,537744,Works - estate management,"£1,094,756.30"
Ministry of Defence,Ministry of Defence,15/02/2021,IT and communication services,Navy Command,CARBON60 LIMITED,HP20 2LA,535291,Information technology services,"£1,085,008.07"
Ministry of Defence,Ministry of Defence,18/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000060580,Works - estate management,"£1,083,711.66"
Ministry of Defence,Ministry of Defence,18/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,536506,Equipment support project costs,"£1,082,042.90"
Ministry of Defence,Ministry of Defence,25/02/2021,Property leases,Joint Forces Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,18851,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,065,500.61"
Ministry of Defence,Ministry of Defence,19/02/2021,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,537041,Information technology services,"£1,040,680.93"
Ministry of Defence,Ministry of Defence,19/02/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,ASSOCIATED ENERGY GROUP LLC,,2000016668,Raw materials and consumable aviation fuel inventory purchased,"£1,039,276.21"
Ministry of Defence,Ministry of Defence,19/02/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,536899,Fiscal asset under construction - capital in year addition,"£1,028,221.48"
Ministry of Defence,Ministry of Defence,22/02/2021,IT and communication services,Navy Command,DIGI2AL LIMITED,SE1 9PD,537095,Information technology services,"£1,017,202.91"
Ministry of Defence,Ministry of Defence,15/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,535225,Equipment support non-project costs,"£983,651.57"
Ministry of Defence,Ministry of Defence,03/02/2021,Development costs for military equipment,Defence Equipment and Support,CGI IT UK LIMITED,CF31 9AP,533863,Intangible single use military equipment asset  - in year capital addition,"£975,058.78"
Ministry of Defence,Ministry of Defence,15/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,535266,Fiscal asset under construction - capital in year addition,"£954,658.88"
Ministry of Defence,Ministry of Defence,23/02/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,537572,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£954,600.88"
Ministry of Defence,Ministry of Defence,15/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,535047,Works - estate management,"£940,899.29"
Ministry of Defence,Ministry of Defence,05/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,534534,Works - estate management,"£939,500.15"
Ministry of Defence,Ministry of Defence,17/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,535979,Equipment support project costs,"£934,246.26"
Ministry of Defence,Ministry of Defence,02/02/2021,Design services and minor equipment purchases,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,533396,Equipment support non-project costs,"£920,954.00"
Ministry of Defence,Ministry of Defence,17/02/2021,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,536171,Transport other operating lease,"£920,543.53"
Ministry of Defence,Ministry of Defence,17/02/2021,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,536171,Transport other operating lease,"£898,486.16"
Ministry of Defence,Ministry of Defence,18/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,HOME OFFICE,NP20 9BB,536572,Equipment support non-project costs,"£897,425.63"
Ministry of Defence,Ministry of Defence,16/02/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,535685,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£895,264.03"
Ministry of Defence,Ministry of Defence,01/02/2021,Spend on Inventory - General,Defence Equipment and Support,CQC LIMITED,EX31 3TD,533029,Spend on Inventory - General,"£890,697.60"
Ministry of Defence,Ministry of Defence,02/02/2021,General services and support,Defence Equipment and Support,"RAVENSWOOD SOLUTIONS, INC.",,3207464,Defence equipment CLS/IOS service charge,"£888,730.00"
Ministry of Defence,Ministry of Defence,02/02/2021,Medical treatment & stores and welfare services,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,533334,Medical inventory and services excluding the inventory system,"£887,920.09"
Ministry of Defence,Ministry of Defence,25/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,538166,Equipment support non-project costs,"£877,865.83"
Ministry of Defence,Ministry of Defence,16/02/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,535371,Equipment support project costs,"£856,130.38"
Ministry of Defence,Ministry of Defence,19/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,WATES CONSTRUCTION LIMITED,KT22 7SW,536939,Fiscal asset under construction - capital in year addition,"£849,679.44"
Ministry of Defence,Ministry of Defence,22/02/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000060664,Works - estate management,"£846,975.06"
Ministry of Defence,Ministry of Defence,19/02/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,536748,Fiscal asset under construction - capital in year addition,"£835,651.62"
Ministry of Defence,Ministry of Defence,15/02/2021,Research and development,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,535073,R+D PSS Non Frascati,"£827,739.00"
