Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,08/06/2021,Estate management,Army Command,HOLDFAST TRAINING SERVICES LIMITED,ME4 4UG,559452,Estate + facilities management services - accommodation inventory + service,"£6,297,082.81"
Ministry of Defence,Ministry of Defence,25/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,563214,Works - estate management,"£6,275,289.22"
Ministry of Defence,Ministry of Defence,09/06/2021,Development costs for military equipment,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017491,Intangible single use military equipment asset  - in year capital addition.,"£6,073,223.27"
Ministry of Defence,Ministry of Defence,09/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,559754,Equipment support non-project costs,"£6,057,188.41"
Ministry of Defence,Ministry of Defence,08/06/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14295,Monthly GPC Payment,"£6,013,465.55"
Ministry of Defence,Ministry of Defence,08/06/2021,General services and support,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,559556,Defence equipment CLS/IOS service charge,"£5,598,792.10"
Ministry of Defence,Ministry of Defence,10/06/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,559984,Defence equipment CLS/IOS service charge,"£5,467,289.48"
Ministry of Defence,Ministry of Defence,17/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,561604,Works - estate management,"£5,453,125.75"
Ministry of Defence,Ministry of Defence,08/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017485,Single use military equipment asset under construction - capital in year addition,"£5,089,383.58"
Ministry of Defence,Ministry of Defence,02/06/2021,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,558232,Defence equipment CLS/IOS service charge,"£4,993,736.20"
Ministry of Defence,Ministry of Defence,24/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,562984,Fiscal asset under construction - capital in year addition,"£4,973,824.89"
Ministry of Defence,Ministry of Defence,23/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,562527,Fiscal asset under construction - capital in year addition,"£4,822,231.73"
Ministry of Defence,Ministry of Defence,17/06/2021,IT and communication services,Strategic Command,MICROSOFT LTD,,561494,Information technology services,"£4,796,611.00"
Ministry of Defence,Ministry of Defence,24/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,6000063295,Single use military equipment asset under construction - capital in year addition,"£4,502,169.62"
Ministry of Defence,Ministry of Defence,25/06/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,563208,Utilities consumed - water + sewage,"£4,490,643.59"
Ministry of Defence,Ministry of Defence,17/06/2021,Design services and minor equipment purchases,Strategic Command,MET OFFICE,EX1 3PB,561495,Equipment support non-project costs,"£4,428,464.00"
Ministry of Defence,Ministry of Defence,17/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,561603,Estate core services charge,"£4,421,750.66"
Ministry of Defence,Ministry of Defence,28/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,563469,Fiscal asset under construction - capital in year addition,"£4,407,330.62"
Ministry of Defence,Ministry of Defence,10/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,559984,Equipment support project costs,"£4,393,000.00"
Ministry of Defence,Ministry of Defence,22/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,562388,Fiscal asset under construction - capital in year addition,"£4,371,173.08"
Ministry of Defence,Ministry of Defence,10/06/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,560084,Property non dwellings private finance initiative - service concession arrangement service charge,"£4,082,126.04"
Ministry of Defence,Ministry of Defence,18/06/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,561849,Utilities consumed - water + sewage,"£4,082,126.04"
Ministry of Defence,Ministry of Defence,23/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,562516,Equipment support non-project costs,"£4,066,583.89"
Ministry of Defence,Ministry of Defence,17/06/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,561485,Utilities consumed - gas,"£4,032,880.98"
Ministry of Defence,Ministry of Defence,14/06/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,560637,Spend on Inventory - General,"£4,021,746.00"
Ministry of Defence,Ministry of Defence,29/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,563779,Equipment support non-project costs,"£4,017,169.95"
Ministry of Defence,Ministry of Defence,07/06/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14286,Monthly GPC Payment,"£3,971,340.94"
Ministry of Defence,Ministry of Defence,24/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,562990,Fiscal asset under construction - capital in year addition,"£3,655,175.03"
Ministry of Defence,Ministry of Defence,23/06/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,562516,Spend on Inventory - General,"£3,566,298.01"
Ministry of Defence,Ministry of Defence,15/06/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,WORLD FUEL SERVICES EUROPE  LTD.,SW1E 6AJ,2000017528,Raw materials and consumable aviation fuel inventory purchased,"£3,480,648.80"
Ministry of Defence,Ministry of Defence,18/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000017560,Single use military equipment asset under construction - capital in year addition,"£3,397,196.96"
Ministry of Defence,Ministry of Defence,17/06/2021,Development costs for military equipment,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3207977,Intangible single use military equipment asset  - in year capital addition,"£3,368,704.80"
Ministry of Defence,Ministry of Defence,17/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,561604,Fiscal asset under construction - capital in year addition,"£3,286,102.88"
Ministry of Defence,Ministry of Defence,11/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,LANDMARC SUPPORT SERVICES LIMITED,SP3 4RS,560476,Fiscal asset under construction - capital in year addition,"£3,129,702.69"
Ministry of Defence,Ministry of Defence,10/06/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017505,Defence equipment CLS/IOS service charge,"£3,083,705.53"
Ministry of Defence,Ministry of Defence,10/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,559925,Fiscal asset under construction - capital in year addition,"£3,067,408.85"
Ministry of Defence,Ministry of Defence,18/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000063067,Single use military equipment asset under construction - capital in year addition,"£3,021,796.59"
Ministry of Defence,Ministry of Defence,01/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000062721,Works - estate management,"£2,983,977.75"
Ministry of Defence,Ministry of Defence,28/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,563501,Equipment support non-project costs,"£2,928,357.85"
Ministry of Defence,Ministry of Defence,24/06/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,563007,Spend on Inventory - General,"£2,926,645.51"
Ministry of Defence,Ministry of Defence,15/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,560926,Equipment support non-project costs,"£2,907,465.72"
Ministry of Defence,Ministry of Defence,29/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,563655,Single use military equipment asset under construction - capital in year addition,"£2,897,000.00"
Ministry of Defence,Ministry of Defence,21/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,562159,Works services - excluding United States forces/NATO + married quarters,"£2,850,889.55"
Ministry of Defence,Ministry of Defence,28/06/2021,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3208016,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,849,543.74"
Ministry of Defence,Ministry of Defence,28/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000063353,Works - estate management,"£2,771,975.68"
Ministry of Defence,Ministry of Defence,04/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,558852,Equipment support non-project costs,"£2,726,879.21"
Ministry of Defence,Ministry of Defence,21/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,562159,Works - estate management,"£2,719,589.50"
Ministry of Defence,Ministry of Defence,02/06/2021,General services and support,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,558216,Defence equipment CLS/IOS service charge,"£2,671,788.00"
Ministry of Defence,Ministry of Defence,22/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,562458,Equipment support non-project costs,"£2,654,506.80"
Ministry of Defence,Ministry of Defence,29/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000017646,Equipment support project costs,"£2,603,601.88"
Ministry of Defence,Ministry of Defence,08/06/2021,Transport hire charges,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,559528,Transport other operating lease,"£2,580,100.00"
Ministry of Defence,Ministry of Defence,15/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,560859,Post design services which are not capitalised,"£2,506,804.80"
Ministry of Defence,Ministry of Defence,24/06/2021,General services and support,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,563001,Defence equipment CLS/IOS service charge,"£2,490,415.00"
Ministry of Defence,Ministry of Defence,02/06/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,558294,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,489,578.28"
Ministry of Defence,Ministry of Defence,29/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,563622,Equipment support project costs,"£2,414,832.00"
Ministry of Defence,Ministry of Defence,25/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,SAAB AB,,3208002,Single use military equipment asset under construction - capital in year addition,"£2,399,635.20"
Ministry of Defence,Ministry of Defence,24/06/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000063294,Capital spares engineering and technical inventory fiscal capital in year addition,"£2,397,563.95"
Ministry of Defence,Ministry of Defence,17/06/2021,Transport hire charges,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,561575,Transport other operating lease,"£2,323,447.59"
Ministry of Defence,Ministry of Defence,25/06/2021,Property leases,Strategic Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,563232,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,307,665.99"
Ministry of Defence,Ministry of Defence,09/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,559672,Works - estate management,"£2,297,564.98"
Ministry of Defence,Ministry of Defence,10/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,559967,Equipment support non-project costs,"£2,209,961.60"
Ministry of Defence,Ministry of Defence,11/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000062846,Equipment support non-project costs,"£2,185,680.01"
Ministry of Defence,Ministry of Defence,29/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,563728,Equipment support non-project costs,"£2,120,667.35"
Ministry of Defence,Ministry of Defence,09/06/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,559754,Spend on Inventory - General,"£2,119,650.72"
Ministry of Defence,Ministry of Defence,17/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,561603,Fiscal asset under construction - capital in year addition,"£2,097,947.20"
Ministry of Defence,Ministry of Defence,21/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,562159,Fiscal asset under construction - capital in year addition,"£2,084,529.85"
Ministry of Defence,Ministry of Defence,03/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000062776,Equipment support project costs,"£2,066,417.65"
Ministry of Defence,Ministry of Defence,24/06/2021,General services and support,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,562984,Defence equipment CLS/IOS service charge,"£2,057,276.76"
Ministry of Defence,Ministry of Defence,15/06/2021,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,560991,External military training ,"£2,028,964.02"
Ministry of Defence,Ministry of Defence,08/06/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,559520,Spend on Inventory - General,"£1,999,005.39"
Ministry of Defence,Ministry of Defence,08/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,559470,Works - estate management,"£1,975,036.54"
Ministry of Defence,Ministry of Defence,14/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,560672,Equipment support project costs,"£1,963,944.00"
Ministry of Defence,Ministry of Defence,09/06/2021,Medical treatment & stores and welfare services,Head Office and Corporate Services,BFBS,SL9 8TN,559762,Welfare services including sports equipment and ministers of religion.,"£1,961,000.00"
Ministry of Defence,Ministry of Defence,11/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,560276,Equipment support non-project costs,"£1,957,799.91"
Ministry of Defence,Ministry of Defence,15/06/2021,Development costs for military equipment,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,561033,Intangible fiscal asset  - in year capital addition,"£1,952,289.60"
Ministry of Defence,Ministry of Defence,15/06/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,560796,Capital spares engineering and technical inventory single use military equip capital in year addition,"£1,949,659.06"
Ministry of Defence,Ministry of Defence,02/06/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,558117,Spend on Inventory - General,"£1,944,200.06"
Ministry of Defence,Ministry of Defence,29/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,563808,Fiscal asset under construction - capital in year addition,"£1,914,691.29"
Ministry of Defence,Ministry of Defence,10/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,559984,Fiscal asset under construction - capital in year addition,"£1,880,776.00"
Ministry of Defence,Ministry of Defence,01/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,557810,Works - estate management,"£1,876,546.74"
Ministry of Defence,Ministry of Defence,11/06/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,560276,Spend on Inventory - General,"£1,868,856.28"
Ministry of Defence,Ministry of Defence,23/06/2021,Fees for professional services,Strategic Command,SERCO LIMITED,RG27 9UY,562521,Fees for professional services excluding legal fees,"£1,867,240.67"
Ministry of Defence,Ministry of Defence,23/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,562556,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,21/06/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,562122,Spend on Inventory - General,"£1,833,165.82"
Ministry of Defence,Ministry of Defence,28/06/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,563501,Spend on Inventory - General,"£1,832,228.56"
Ministry of Defence,Ministry of Defence,03/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,ROLLS-ROYCE POWER ENGINEERING PLC,DE24 8BJ,558703,Equipment support non-project costs,"£1,817,703.44"
Ministry of Defence,Ministry of Defence,16/06/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,NUVIA LIMITED,WA3 6AE,561276,Fees for professional services excluding legal fees,"£1,801,881.14"
Ministry of Defence,Ministry of Defence,17/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,561603,Works - estate management,"£1,781,744.12"
Ministry of Defence,Ministry of Defence,15/06/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,560846,Property dwellings private finance initiative - service concession arrangement service charge,"£1,747,691.32"
Ministry of Defence,Ministry of Defence,10/06/2021,Purchase of inventory and services ,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,560140,Cost of other material consumed,"£1,666,826.98"
Ministry of Defence,Ministry of Defence,01/06/2021,Inventory Accruals,Defence Equipment and Support,AAR MOBILITY SYSTEMS,,2000017435,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,663,165.88"
Ministry of Defence,Ministry of Defence,10/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,559943,Works - estate management,"£1,658,030.91"
Ministry of Defence,Ministry of Defence,18/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,AMEYBRIGGS SERVICES LIMITED,EC4A 1AB,561870,Equipment support non-project costs,"£1,657,574.16"
Ministry of Defence,Ministry of Defence,03/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,558632,Equipment support non-project costs,"£1,640,431.62"
Ministry of Defence,Ministry of Defence,21/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,LEONARDO UK LTD,BA20 2YB,562038,Equipment support non-project costs,"£1,606,320.00"
Ministry of Defence,Ministry of Defence,14/06/2021,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3207954,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,595,640.90"
Ministry of Defence,Ministry of Defence,14/06/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000062865,Capital spares engineering and technical inventory fiscal capital in year addition,"£1,595,362.27"
Ministry of Defence,Ministry of Defence,22/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,562388,Works - estate management,"£1,575,875.77"
Ministry of Defence,Ministry of Defence,25/06/2021,IT and communication services,Strategic Command,CGI IT UK LIMITED,CF31 9AP,563369,Information technology services,"£1,542,564.12"
Ministry of Defence,Ministry of Defence,01/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,557903,Equipment support project costs,"£1,536,346.00"
Ministry of Defence,Ministry of Defence,01/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,557976,Equipment support non-project costs,"£1,534,202.89"
Ministry of Defence,Ministry of Defence,22/06/2021,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,562460,Utilities consumed - water + sewage,"£1,533,944.91"
Ministry of Defence,Ministry of Defence,29/06/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,563728,Fiscal asset under construction - capital in year addition,"£1,489,442.74"
Ministry of Defence,Ministry of Defence,28/06/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,563543,Fiscal asset under construction - capital in year addition,"£1,480,635.15"
Ministry of Defence,Ministry of Defence,18/06/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,561936,Transport fighting equipment operating lease,"£1,477,179.25"
Ministry of Defence,Ministry of Defence,23/06/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,562646,Equipment support project costs,"£1,470,495.24"
Ministry of Defence,Ministry of Defence,15/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,561049,Works - estate management,"£1,450,962.04"
Ministry of Defence,Ministry of Defence,17/06/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,561603,Works services - excluding United States forces/NATO + married quarters,"£1,400,482.77"
Ministry of Defence,Ministry of Defence,10/06/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,BP INTERNATIONAL LIMITED,TW16 7BP,2000017500,Raw materials and consumable aviation fuel inventory purchased,"£1,397,912.13"
