Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,22/02/2022,Assets under Construction,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,609145,SUME AUC Capital Additions,"£3,731,099.42"
Ministry of Defence,Ministry of Defence,15/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,607661,Fiscal AUC Capital Additions,"£3,594,587.32"
Ministry of Defence,Ministry of Defence,10 Feb 2022,Assets under Construction,Air Command,SURREY SATELLITE TECHNOLOGY LTD,GU2 7YE,606648,Fiscal AUC Capital Additions,"£3,588,000.00"
Ministry of Defence,Ministry of Defence,21/02/2022,Fin Assets/Long Term Loans,Defence Nuclear Organisation,SHEFFIELD FORGEMASTERS ENGINEERING LIMITED,S9 2RW,609001,Trading Fund PDC Cash Move IY,"£3,502,000.00"
Ministry of Defence,Ministry of Defence,03/02/2022,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019184,Defence Eqpt Serv Chrge+Off BS,"£3,300,953.34"
Ministry of Defence,Ministry of Defence,09/02/2022,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019215,Defence Eqpt Serv Chrge+Off BS,"£3,200,682.25"
Ministry of Defence,Ministry of Defence,11/02/2022,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019240,Defence Eqpt Serv Chrge+Off BS,"£3,200,682.25"
Ministry of Defence,Ministry of Defence,23/02/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,609339,Decom+Restoration Liab Nuclear,"£3,186,065.76"
Ministry of Defence,Ministry of Defence,04/02/2022,Telecomms + IT non capital,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,605565,IT+Comms Rental Payments,"£3,104,814.00"
Ministry of Defence,Ministry of Defence,23/02/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019293,SUME AUC Capital Additions,"£2,961,378.97"
Ministry of Defence,Ministry of Defence,02/02/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,605187,P+M General Services,"£2,826,819.59"
Ministry of Defence,Ministry of Defence,03/02/2022,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,605220,Rental Payments-Transport-Oth,"£2,675,736.00"
Ministry of Defence,Ministry of Defence,14/02/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019248,Intangible Cap Additions In Yr,"£2,569,300.76"
Ministry of Defence,Ministry of Defence,08/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000067548,Estate+Facilities Mgmnt Servs,"£2,344,973.25"
Ministry of Defence,Ministry of Defence,17/02/2022,Assets under Construction,Strategic Command,QINETIQ LIMITED,GU14 0LX,608199,Fiscal AUC Capital Additions,"£2,290,998.60"
Ministry of Defence,Ministry of Defence,11/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,607132,Estate+Facilities Mgmnt Servs,"£2,286,594.00"
Ministry of Defence,Ministry of Defence,24/02/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,609598,IT+Comms Rental Payments,"£2,224,865.93"
Ministry of Defence,Ministry of Defence,15/02/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,607599,P+M General Services,"£2,214,232.00"
Ministry of Defence,Ministry of Defence,14/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,607292,Estate+Facilities Mgmnt Servs,"£2,121,417.73"
Ministry of Defence,Ministry of Defence,03/02/2022,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,605287,Prop NonDw SCA Srv Chrg+Off BS,"£2,060,615.90"
Ministry of Defence,Ministry of Defence,17/02/2022,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,608138,External Training Mil.,"£2,036,148.24"
Ministry of Defence,Ministry of Defence,02/02/2022,P+M General Services,Defence Equipment and Support,RAFAEL ADVANCED DEFENSE SYSTEMS LTD,,3208696,P+M General Services,"£2,000,000.00"
Ministry of Defence,Ministry of Defence,14/02/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019248,P+M General Services,"£1,972,868.85"
Ministry of Defence,Ministry of Defence,02/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,604888,Estate+Facilities Mgmnt Servs,"£1,866,343.86"
Ministry of Defence,Ministry of Defence,14/02/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019248,SUME AUC Capital Additions,"£1,830,373.76"
Ministry of Defence,Ministry of Defence,22/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,609092,Fiscal AUC Capital Additions,"£1,824,306.82"
Ministry of Defence,Ministry of Defence,08/02/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,606207,P+M General Services,"£1,806,761.20"
Ministry of Defence,Ministry of Defence,17/02/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,608301,Prop Dw SCA Serv Chrge+ Off BS,"£1,747,713.97"
Ministry of Defence,Ministry of Defence,15/02/2022,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,607661,Buildings Maintenance,"£1,694,808.35"
Ministry of Defence,Ministry of Defence,09/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,606467,Fiscal AUC Capital Additions,"£1,663,788.98"
Ministry of Defence,Ministry of Defence,24/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,609584,Fiscal AUC Capital Additions,"£1,641,612.12"
Ministry of Defence,Ministry of Defence,03/02/2022,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,605261,Fees for Other Prof Services,"£1,557,340.80"
Ministry of Defence,Ministry of Defence,10/02/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,606890,Rental Payments-Transport-FE,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,24/02/2022,Assets under Construction,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,609618,Fiscal AUC Capital Additions,"£1,462,702.63"
Ministry of Defence,Ministry of Defence,17/02/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,608225,Defence Eqpt Serv Chrge+Off BS,"£1,453,766.00"
Ministry of Defence,Ministry of Defence,24/02/2022,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000067857,P+M General Services,"£1,441,369.57"
Ministry of Defence,Ministry of Defence,16/02/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,607883,Prop NonDw SCA Srv Chrg+Off BS,"£1,435,728.02"
Ministry of Defence,Ministry of Defence,18/02/2022,P+M General Services,Defence Equipment and Support,NEXT GEOSOLUTIONS UKCS LIMITED,WC2B 6UN,608466,P+M General Services,"£1,404,213.80"
Ministry of Defence,Ministry of Defence,23/02/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,609347,P+M General Services,"£1,377,949.38"
Ministry of Defence,Ministry of Defence,04/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,605771,Fiscal AUC Capital Additions,"£1,374,324.50"
Ministry of Defence,Ministry of Defence,02/02/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019174,P+M General Services,"£1,343,403.71"
Ministry of Defence,Ministry of Defence,23/02/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,609339,IT+Comms Rental Payments,"£1,329,306.46"
Ministry of Defence,Ministry of Defence,11/02/2022,Administration Pmnts+Cash loss,Navy Command,PEGASYSTEMS LIMITED,RG1 3JH,606938,Administration Pmnts,"£1,323,509.50"
Ministry of Defence,Ministry of Defence,11/02/2022,Telecomms + IT non capital,Air Command,PEGASYSTEMS LIMITED,RG1 3JH,606938,IT+Comms Rental Payments,"£1,323,509.50"
Ministry of Defence,Ministry of Defence,16/02/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,607796,Rental Payments-Transport-Oth,"£1,303,768.44"
Ministry of Defence,Ministry of Defence,15/02/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019261,P+M General Services,"£1,297,640.33"
Ministry of Defence,Ministry of Defence,02/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,605195,Estate+Facilities Mgmnt Servs,"£1,297,202.33"
Ministry of Defence,Ministry of Defence,15/02/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,607584,P+M General Services,"£1,242,235.00"
Ministry of Defence,Ministry of Defence,21/02/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,608763,SUME AUC Capital Additions,"£1,229,398.86"
Ministry of Defence,Ministry of Defence,14/02/2022,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000067652,P+M General Services,"£1,212,050.75"
Ministry of Defence,Ministry of Defence,17/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,608263,Estate+Facilities Mgmnt Servs,"£1,196,191.92"
Ministry of Defence,Ministry of Defence,11/02/2022,Assets under Construction,Air Command,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,607088,Fiscal AUC Capital Additions,"£1,177,976.40"
Ministry of Defence,Ministry of Defence,24/02/2022,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,609741,SUME AUC Capital Additions,"£1,176,336.96"
Ministry of Defence,Ministry of Defence,08/02/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,606098,Prop NonDw SCA Srv Chrg+Off BS,"£1,155,201.08"
Ministry of Defence,Ministry of Defence,24/02/2022,Research+Development Expend,Army Command,HORIBA MIRA LIMITED,CV10 0TU,609629,Research+Development Expend,"£1,145,612.00"
Ministry of Defence,Ministry of Defence,08/02/2022,Research+Development Expend,Air Command,SIXWORKS LIMITED,GU14 0LX,606165,Research+Development Expend,"£1,142,000.00"
Ministry of Defence,Ministry of Defence,23/02/2022,Estate+Facilities Mgmnt Servs,DES Bespoke Trading Entity,AMEY DEFENCE SERVICES LIMITED,B75 7RL,609560,Estate+Facilities Mgmnt Servs,"£1,098,222.22"
Ministry of Defence,Ministry of Defence,21/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000067815,Estate+Facilities Mgmnt Servs,"£1,064,269.92"
Ministry of Defence,Ministry of Defence,02/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,605153,Estate+Facilities Mgmnt Servs,"£1,045,548.76"
Ministry of Defence,Ministry of Defence,02/02/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,605192,IT+Comms Rental Payments,"£1,009,435.37"
Ministry of Defence,Ministry of Defence,17/02/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,608138,Rental Payments-Transport-Oth,"£1,007,482.73"
Ministry of Defence,Ministry of Defence,07/02/2022,P+M General Services,Army Command,MORSON HUMAN RESOURCES LIMITED,M50 1RD,605970,P+M General Services,"£984,068.21"
Ministry of Defence,Ministry of Defence,18/02/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,608440,P+M General Services,"£980,000.00"
Ministry of Defence,Ministry of Defence,24/02/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,INUTEC LIMITED,DT2 8WQ,609792,Decom+Restoration Liab Nuclear,"£964,021.20"
Ministry of Defence,Ministry of Defence,11/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,607032,Estate+Facilities Mgmnt Servs,"£962,987.66"
Ministry of Defence,Ministry of Defence,04/02/2022,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,6000067512,P+M General Services,"£950,004.15"
Ministry of Defence,Ministry of Defence,22/02/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,DOOSAN BABCOCK LIMITED,PA4 8DJ,609186,Fees for Other Prof Services,"£938,932.99"
Ministry of Defence,Ministry of Defence,21/02/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019283,P+M General Services,"£934,509.03"
Ministry of Defence,Ministry of Defence,18/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,608645,Estate+Facilities Mgmnt Servs,"£927,627.95"
Ministry of Defence,Ministry of Defence,14/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,THE C.S.P. (CYPRUS SERVICES  PROVIDER) JOINT VENTURE,BFPO 53,6000067641,Fiscal AUC Capital Additions,"£924,960.58"
Ministry of Defence,Ministry of Defence,03/02/2022,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,605485,Electricity,"£919,636.48"
Ministry of Defence,Ministry of Defence,22/02/2022,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,609032,P+M General Services,"£906,164.55"
Ministry of Defence,Ministry of Defence,23/02/2022,Telecomms + IT non capital,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,609451,IT+Comms Rental Payments,"£882,178.69"
Ministry of Defence,Ministry of Defence,15/02/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,607698,Rental Payments-Transport-Oth,"£879,038.51"
Ministry of Defence,Ministry of Defence,18/02/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000067798,SUME AUC Capital Additions,"£872,764.65"
Ministry of Defence,Ministry of Defence,04/02/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,605789,Fees for Other Prof Services,"£863,070.19"
Ministry of Defence,Ministry of Defence,01/02/2022,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,604618,Food + Clothing Consumed,"£847,872.00"
Ministry of Defence,Ministry of Defence,24/02/2022,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,609744,P+M General Services,"£835,455.46"
Ministry of Defence,Ministry of Defence,17/02/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,608206,CL MonthEnd Accruals Balance,"£830,153.05"
Ministry of Defence,Ministry of Defence,16/02/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,607796,Rental Payments-Transport-Oth,"£824,743.55"
Ministry of Defence,Ministry of Defence,04/02/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,SOMERS FORGE LTD,B62 8DZ,605818,CL MonthEnd Accruals Balance,"£821,985.36"
Ministry of Defence,Ministry of Defence,18/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,608539,Estate+Facilities Mgmnt Servs,"£794,064.64"
Ministry of Defence,Ministry of Defence,18/02/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,608464,Estate+Facilities Mgmnt Servs,"£763,630.01"
Ministry of Defence,Ministry of Defence,02/02/2022,Intangibles SUME,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,604964,Intangible Cap Additions In Yr,"£750,000.00"
Ministry of Defence,Ministry of Defence,21/02/2022,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,608890,IT+Comms Rental Payments,"£745,890.00"
Ministry of Defence,Ministry of Defence,18/02/2022,Estate+Facilities Mgmnt Servs,Head Office and Corporate Services,MODUS SERVICES LIMITED,CF10 2GE,608600,Estate+Facilities Mgmnt Servs,"£737,988.64"
Ministry of Defence,Ministry of Defence,02/02/2022,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,605057,Fees for Other Prof Services,"£729,213.60"
Ministry of Defence,Ministry of Defence,24/02/2022,Research+Development Expend,Air Command,SIXWORKS LIMITED,GU14 0LX,609585,Research+Development Expend,"£724,540.00"
Ministry of Defence,Ministry of Defence,04/02/2022,Defence Equip General Services,Strategic Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,605571,Defence Eqpt Serv Chrge+Off BS,"£708,111.19"
Ministry of Defence,Ministry of Defence,08/02/2022,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,606160,P+M General Services,"£699,520.00"
Ministry of Defence,Ministry of Defence,18 Feb 2022,Assets under Construction,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,608480,Fiscal AUC Capital Additions,"£694,670.50"
Ministry of Defence,Ministry of Defence,24/02/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,609690,Gas,"£689,220.97"
Ministry of Defence,Ministry of Defence,15/02/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,607709,P+M General Services,"£661,957.00"
Ministry of Defence,Ministry of Defence,16/02/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,607975,P+M General Services,"£654,351.00"
Ministry of Defence,Ministry of Defence,01/02/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,NE1 4JE,604553,Prop Dw SCA Serv Chrge+ Off BS,"£651,588.24"
Ministry of Defence,Ministry of Defence,11/02/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,TRICOMM HOUSING LIMITED,NE1 4JE,607052,Prop Dw SCA Serv Chrge+ Off BS,"£651,588.24"
Ministry of Defence,Ministry of Defence,17/02/2022,P+M General Services,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,608201,P+M General Services,"£631,825.32"
Ministry of Defence,Ministry of Defence,11/02/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,TPG MARITIME LIMITED,PO3 5FP,607023,CL MonthEnd Accruals Balance,"£612,080.00"
Ministry of Defence,Ministry of Defence,04/02/2022,Assets under Construction,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,605666,SUME AUC Capital Additions,"£608,609.78"
Ministry of Defence,Ministry of Defence,09/02/2022,Intangibles SUME,Strategic Command,ROWDEN TECHNOLOGIES LTD.,BS16 7FR,606378,Intangible Cap Additions In Yr,"£600,000.00"
Ministry of Defence,Ministry of Defence,17/02/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,608228,Fiscal AUC Capital Additions,"£590,406.00"
