Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,13/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7UT,663058,Prop Dw SCA Serv Chrge+ Off BS,"£7,456,262.67"
Ministry of Defence,Ministry of Defence,19/12/2022,Assets under Construction,Defence Equipment and Support,OCCAR-EA,,6000073910,SUME AUC Capital Additions,"£7,415,890.80"
Ministry of Defence,Ministry of Defence,08/12/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021518,SUME AUC Capital Additions,"£7,337,318.53"
Ministry of Defence,Ministry of Defence,09/12/2022,Telecomms + IT non capital,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,662707,IT+Comms Rental Payments,"£6,787,324.83"
Ministry of Defence,Ministry of Defence,12/12/2022,Raw Materials + Consumables,Defence Equipment and Support,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (UK) LTD,GU21 5BH,2000021538,RMC Oil Fuel & Lubricants,"£6,695,996.69"
Ministry of Defence,Ministry of Defence,06/12/2022,Raw Materials + Consumables,Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000021506,RMC Oil Fuel & Lubricants,"£6,314,677.80"
Ministry of Defence,Ministry of Defence,08/12/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17351,Monthly GPC Payment,"£6,309,002.28"
Ministry of Defence,Ministry of Defence,19/12/2022,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,664561,P+M General Services,"£6,178,810.24"
Ministry of Defence,Ministry of Defence,13/12/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17363,Monthly GPC Payment,"£6,138,004.83"
Ministry of Defence,Ministry of Defence,14/12/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000073534,SUME AUC Capital Additions,"£6,080,702.41"
Ministry of Defence,Ministry of Defence,16/12/2022,Intangibles SUME,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,664131,Intangible Cap Additions In Yr,"£5,862,465.42"
Ministry of Defence,Ministry of Defence,13/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,663167,Estate+Facilities Mgmnt Servs,"£5,538,511.46"
Ministry of Defence,Ministry of Defence,02/12/2022,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,660915,Defence Eqpt Serv Chrge+Off BS,"£5,232,809.93"
Ministry of Defence,Ministry of Defence,23/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,665484,Estate+Facilities Mgmnt Servs,"£5,038,138.05"
Ministry of Defence,Ministry of Defence,02/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,661131,Prop NonDw SCA Srv Chrg+Off BS,"£4,827,317.91"
Ministry of Defence,Ministry of Defence,19/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,664378,Prop NonDw SCA Srv Chrg+Off BS,"£4,827,317.91"
Ministry of Defence,Ministry of Defence,09/12/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,662594,Defence Eqpt Serv Chrge+Off BS,"£4,706,440.00"
Ministry of Defence,Ministry of Defence,15/12/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,663818,Defence Eqpt Serv Chrge+Off BS,"£4,511,769.00"
Ministry of Defence,Ministry of Defence,22/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,665435,Prop NonDw SCA Srv Chrg+Off BS,"£4,360,805.91"
Ministry of Defence,Ministry of Defence,09/12/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021527,P+M General Services,"£4,161,866.77"
Ministry of Defence,Ministry of Defence,08/12/2022,Capital Spares,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,662459,CS-Clothing+Textiles,"£3,966,763.55"
Ministry of Defence,Ministry of Defence,19/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000073887,Estate+Facilities Mgmnt Servs,"£3,488,028.89"
Ministry of Defence,Ministry of Defence,21/12/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,665106,Fiscal AUC Capital Additions,"£3,371,056.89"
Ministry of Defence,Ministry of Defence,16/12/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,664344,Defence Eqpt Serv Chrge+Off BS,"£3,298,234.00"
Ministry of Defence,Ministry of Defence,16/12/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021591,P+M General Services,"£3,200,735.89"
Ministry of Defence,Ministry of Defence,21/12/2022,P+M General Services,Defence Equipment and Support,HARLAND AND WOLFF (APPLEDORE) LIMITED,EX39 1UZ,665145,P+M General Services,"£2,916,559.97"
Ministry of Defence,Ministry of Defence,02/12/2022,Assets under Construction,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,661128,SUME AUC Capital Additions,"£2,821,411.44"
Ministry of Defence,Ministry of Defence,09 Dec 2022,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,662707,Fiscal AUC Capital Additions,"£2,809,707.00"
Ministry of Defence,Ministry of Defence,06/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,661678,Estate+Facilities Mgmnt Servs,"£2,802,409.53"
Ministry of Defence,Ministry of Defence,07/12/2022,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,661906,Rental Payments-Transport-Oth,"£2,684,256.00"
Ministry of Defence,Ministry of Defence,14/12/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,663337,Rental Payments-Transport-Oth,"£2,614,568.73"
Ministry of Defence,Ministry of Defence,08/12/2022,Capital Spares,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,2000021520,CS-Clothing+Textiles,"£2,601,277.31"
Ministry of Defence,Ministry of Defence,12/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,662845,Estate+Facilities Mgmnt Servs,"£2,507,818.92"
Ministry of Defence,Ministry of Defence,23/12/2022,Assets under Construction,Strategic Command,L3HARRIS COMMUNICATIONS SYSTEMS  UK LIMITED,GU14 6FF,2000021651,SUME AUC Capital Additions,"£2,470,294.48"
Ministry of Defence,Ministry of Defence,16/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,664193,Estate+Facilities Mgmnt Servs,"£2,382,452.13"
Ministry of Defence,Ministry of Defence,12/12/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,662979,P+M General Services,"£2,340,468.00"
Ministry of Defence,Ministry of Defence,19/12/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,664391,Fiscal AUC Capital Additions,"£2,287,526.94"
Ministry of Defence,Ministry of Defence,16/12/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021591,SUME AUC Capital Additions,"£2,264,781.41"
Ministry of Defence,Ministry of Defence,21/12/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,665065,P+M General Services,"£2,261,620.97"
Ministry of Defence,Ministry of Defence,22/12/2022,Assets under Construction,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,665386,SUME AUC Capital Additions,"£2,256,254.37"
Ministry of Defence,Ministry of Defence,13/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,663063,Estate+Facilities Mgmnt Servs,"£2,192,657.09"
Ministry of Defence,Ministry of Defence,16/12/2022,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,664215,Electricity,"£2,172,710.15"
Ministry of Defence,Ministry of Defence,20/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,664833,Estate+Facilities Mgmnt Servs,"£2,119,580.57"
Ministry of Defence,Ministry of Defence,07/12/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,661870,P+M General Services,"£2,056,514.05"
Ministry of Defence,Ministry of Defence,15/12/2022,Research+Development Expend,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,663706,Research+Development Expend,"£1,943,366.00"
Ministry of Defence,Ministry of Defence,01/12/2022,Assets under Construction,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000073186,Fiscal AUC Capital Additions,"£1,941,515.13"
Ministry of Defence,Ministry of Defence,23/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,665582,Prop Dw SCA Serv Chrge+ Off BS,"£1,882,076.20"
Ministry of Defence,Ministry of Defence,09/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,662506,Prop Dw SCA Serv Chrge+ Off BS,"£1,881,819.25"
Ministry of Defence,Ministry of Defence,05/12/2022,Assets under Construction,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,661485,SUME AUC Capital Additions,"£1,829,907.00"
Ministry of Defence,Ministry of Defence,21/12/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021626,Intangible Cap Additions In Yr,"£1,765,612.30"
Ministry of Defence,Ministry of Defence,02/12/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,661108,SUME AUC Capital Additions,"£1,682,421.00"
Ministry of Defence,Ministry of Defence,15/12/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,663820,IT+Comms Rental Payments,"£1,639,341.97"
Ministry of Defence,Ministry of Defence,14/12/2022,Assets under Construction,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000073478,SUME AUC Capital Additions,"£1,588,275.52"
Ministry of Defence,Ministry of Defence,07/12/2022,Telecomms + IT non capital,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,662121,IT+Comms Rental Payments,"£1,570,262.43"
Ministry of Defence,Ministry of Defence,22/12/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,665361,Decom+Restoration Liab Nuclear,"£1,532,518.65"
Ministry of Defence,Ministry of Defence,22/12/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,665266,SUME AUC Capital Additions,"£1,511,281.54"
Ministry of Defence,Ministry of Defence,16/12/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,664327,Rental Payments-Transport-Oth,"£1,491,237.02"
Ministry of Defence,Ministry of Defence,20/12/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,664828,Defence Eqpt Serv Chrge+Off BS,"£1,463,670.00"
Ministry of Defence,Ministry of Defence,19 Dec 2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,664638,SUME AUC Capital Additions,"£1,410,541.87"
Ministry of Defence,Ministry of Defence,01/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,660712,Prop NonDw SCA Srv Chrg+Off BS,"£1,402,580.42"
Ministry of Defence,Ministry of Defence,16/12/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,664086,CL MonthEnd Accruals Balance,"£1,390,190.60"
Ministry of Defence,Ministry of Defence,15/12/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,663815,Prop NonDw SCA Srv Chrg+Off BS,"£1,389,373.61"
Ministry of Defence,Ministry of Defence,14/12/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,663649,Fiscal AUC Capital Additions,"£1,345,924.34"
Ministry of Defence,Ministry of Defence,20/12/2022,P+M General Services,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,664793,P+M General Services,"£1,289,764.20"
Ministry of Defence,Ministry of Defence,09/12/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021527,Intangible Cap Additions In Yr,"£1,277,081.36"
Ministry of Defence,Ministry of Defence,21/12/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,665187,IT+Comms Rental Payments,"£1,259,551.21"
Ministry of Defence,Ministry of Defence,15/12/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,663906,Rental Payments-Transport-Oth,"£1,170,187.13"
Ministry of Defence,Ministry of Defence,14/12/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,663337,Rental Payments-Transport-Oth,"£1,157,201.66"
Ministry of Defence,Ministry of Defence,16/12/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021591,Intangible Cap Additions In Yr,"£1,157,039.21"
Ministry of Defence,Ministry of Defence,13/12/2022,P+M General Services,Air Command,FR AVIATION LIMITED,BH23 6NE,663246,P+M General Services,"£1,155,966.46"
Ministry of Defence,Ministry of Defence,12/12/2022,Plant + Machinery,Army Command,"SIERRA NEVADA CORPORATION MISSION SYSTEMS UK, LTD",CF62 4AH,662844,P+M Capital Additions In Year,"£1,145,901.00"
Ministry of Defence,Ministry of Defence,12/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,662968,Estate+Facilities Mgmnt Servs,"£1,145,209.66"
Ministry of Defence,Ministry of Defence,05/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000073231,Estate+Facilities Mgmnt Servs,"£1,106,582.25"
Ministry of Defence,Ministry of Defence,05/12/2022,Defence Equip General Services,Navy Command,QINETIQ LIMITED,GU14 0LX,661476,Defence Equip General Services,"£1,099,893.00"
Ministry of Defence,Ministry of Defence,22/12/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,665386,P+M General Services,"£1,099,660.74"
Ministry of Defence,Ministry of Defence,20/12/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,664665,IT+Comms Rental Payments,"£1,041,641.19"
Ministry of Defence,Ministry of Defence,13/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY COMMUNITY LIMITED,L19 2PH,663095,Estate+Facilities Mgmnt Servs,"£1,036,548.53"
Ministry of Defence,Ministry of Defence,20/12/2022,Research+Development Expend,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,664654,Research+Development Expend,"£1,036,313.00"
Ministry of Defence,Ministry of Defence,20/12/2022,Telecomms + IT non capital,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,664651,IT+Comms Rental Payments,"£991,326.13"
Ministry of Defence,Ministry of Defence,22/12/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,665361,P+M General Services,"£980,807.09"
Ministry of Defence,Ministry of Defence,16/12/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",,2000021587,CL MonthEnd Accruals Balance,"£978,035.64"
Ministry of Defence,Ministry of Defence,22/12/2022,Telecomms + IT non capital,Army Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,665359,IT+Comms Rental Payments,"£972,538.87"
Ministry of Defence,Ministry of Defence,16/12/2022,Assets under Construction,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,664198,SUME AUC Capital Additions,"£962,434.48"
Ministry of Defence,Ministry of Defence,08/12/2022,Capital Spares,Defence Equipment and Support,NP AEROSPACE LTD,CV6 5AQ,6000073339,CS-Clothing+Textiles,"£943,142.15"
Ministry of Defence,Ministry of Defence,16/12/2022,P+M General Services,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,664234,P+M General Services,"£941,983.02"
Ministry of Defence,Ministry of Defence,05/12/2022,P+M General Services,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,661378,P+M General Services,"£930,502.00"
Ministry of Defence,Ministry of Defence,20/12/2022,Telecomms + IT non capital,Head Office and Corporate Services,CELERITY LIMITED,PR4 2EF,664704,IT+Comms Rental Payments,"£927,794.69"
Ministry of Defence,Ministry of Defence,14/12/2022,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,663337,Rental Payments-Transport-Oth,"£907,808.17"
Ministry of Defence,Ministry of Defence,09/12/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021527,SUME AUC Capital Additions,"£901,854.01"
Ministry of Defence,Ministry of Defence,20/12/2022,Estate+Facilities Mgmnt Servs,Army Command,SOLENT GATEWAY LIMITED,DN31 3UA,664823,Estate+Facilities Mgmnt Servs,"£877,066.46"
Ministry of Defence,Ministry of Defence,07/12/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17348,Monthly GPC Payment,"£871,249.63"
Ministry of Defence,Ministry of Defence,09/12/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,662504,Fiscal AUC Capital Additions,"£870,435.18"
Ministry of Defence,Ministry of Defence,15/12/2022,Telecomms + IT non capital,Navy Command,E3 MEDIA LIMITED,BS4 3EH,663711,IT+Comms Rental Payments,"£869,879.82"
Ministry of Defence,Ministry of Defence,15/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,663912,Estate+Facilities Mgmnt Servs,"£864,734.48"
Ministry of Defence,Ministry of Defence,14/12/2022,Telecomms + IT non capital,Strategic Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,663373,IT+Comms Rental Payments,"£864,056.46"
Ministry of Defence,Ministry of Defence,02/12/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,660977,IT+Comms Rental Payments,"£858,886.00"
Ministry of Defence,Ministry of Defence,13/12/2022,P+M General Services,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,663090,P+M General Services,"£834,346.20"
Ministry of Defence,Ministry of Defence,15/12/2022,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,663906,External Training Mil.,"£822,869.76"
Ministry of Defence,Ministry of Defence,05/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,661518,Estate+Facilities Mgmnt Servs,"£818,794.88"
Ministry of Defence,Ministry of Defence,08/12/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,662310,P+M General Services,"£811,793.45"
Ministry of Defence,Ministry of Defence,09/12/2022,Assets under Construction,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,662486,SUME AUC Capital Additions,"£799,417.00"
Ministry of Defence,Ministry of Defence,02/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,661248,Estate+Facilities Mgmnt Servs,"£770,249.13"
Ministry of Defence,Ministry of Defence,20/12/2022,Research+Development Expend,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,664712,Research+Development Expend,"£768,988.00"
Ministry of Defence,Ministry of Defence,19/12/2022,Defence Equip General Services,Defence Equipment and Support,JFD LIMITED,AB32 6TQ,664556,Defence Eqpt Serv Chrge+Off BS,"£767,527.42"
Ministry of Defence,Ministry of Defence,14/12/2022,External Education + Training,Army Command,BABCOCK LAND LIMITED,BH23 9BS,663383,External Training Mil.,"£756,093.32"
Ministry of Defence,Ministry of Defence,16/12/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,664091,Estate+Facilities Mgmnt Servs,"£750,554.94"
Ministry of Defence,Ministry of Defence,20/12/2022,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,664714,Fuels Non Utilities Consumed,"£745,336.06"
Ministry of Defence,Ministry of Defence,21/12/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,665065,Decom+Restoration Liab Nuclear,"£738,420.90"
Ministry of Defence,Ministry of Defence,21/12/2022,NCA003-Estates-Eqipment/Works,DIO-SSG,SOPRA STERIA LTD,,PC9781,NCA003,"£737,403.30"
Ministry of Defence,Ministry of Defence,15/12/2022,Intangibles SUME,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,663905,Intangible Cap Additions In Yr,"£735,017.00"
Ministry of Defence,Ministry of Defence,13/12/2022,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,663258,IT+Comms Rental Payments,"£731,454.00"
Ministry of Defence,Ministry of Defence,08/12/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,662366,P+M General Services,"£723,753.00"
Ministry of Defence,Ministry of Defence,16/12/2022,P+M General Services,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,664324,P+M General Services,"£713,352.00"
Ministry of Defence,Ministry of Defence,08/12/2022,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,662328,P+M General Services,"£699,520.00"
Ministry of Defence,Ministry of Defence,14/12/2022,Assets under Construction,Defence Equipment and Support,NATS (EN ROUTE) PUBLIC LIMITED COMPANY,EH12 5HG,663622,Fiscal AUC Capital Additions,"£678,002.98"
Ministry of Defence,Ministry of Defence,16/12/2022,P+M General Services,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,664086,P+M General Services,"£667,090.48"
Ministry of Defence,Ministry of Defence,09/12/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AECOM LIMITED,AL1 3ER,662651,Fiscal AUC Capital Additions,"£651,926.00"
