Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,20/02/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,674513,SUME AUC Capital Additions,"£8,995,416.93"
Ministry of Defence,Ministry of Defence,20/02/2023,Research+Development Expend,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,674610,Research+Development Expend,"£8,748,062.10"
Ministry of Defence,Ministry of Defence,22/02/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 OXN,2000021968,SUME AUC Capital Additions,"£8,739,768.92"
Ministry of Defence,Ministry of Defence,27/02/2023,Raw Materials + Consumables,Defence Equipment and Support,UNIOIL SUPPLY A/S,,2000021993,RMC Oil Fuel & Lubricants,"£8,117,180.25"
Ministry of Defence,Ministry of Defence,21/02/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,RMPA SERVICES PLC,CO2 7UT,674742,Prop Dw SCA Serv Chrge+ Off BS,"£7,548,439.47"
Ministry of Defence,Ministry of Defence,17/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,674232,Estate+Facilities Mgmnt Servs,"£7,199,173.09"
Ministry of Defence,Ministry of Defence,24/02/2023,Telecomms + IT non capital,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,675663,IT+Comms Rental Payments,"£6,628,917.49"
Ministry of Defence,Ministry of Defence,10/02/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17519,Monthly GPC Payment,"£6,610,039.52"
Ministry of Defence,Ministry of Defence,13/02/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,673200,SUME AUC Capital Additions,"£6,495,883.65"
Ministry of Defence,Ministry of Defence,17/01/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17530,Monthly GPC Payment,"£5,814,103.77"
Ministry of Defence,Ministry of Defence,21/02/2023,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021953,SUME AUC Capital Additions,"£5,636,852.64"
Ministry of Defence,Ministry of Defence,20/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,674568,Estate+Facilities Mgmnt Servs,"£5,538,511.46"
Ministry of Defence,Ministry of Defence,27/02/2023,P+M General Services,Navy Command,SERCO LIMITED,RG27 9UY,675958,P+M General Services,"£5,419,654.57"
Ministry of Defence,Ministry of Defence,22/02/2023,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,675180,Defence Eqpt Serv Chrge+Off BS,"£5,168,401.54"
Ministry of Defence,Ministry of Defence,14/02/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,673250,Defence Eqpt Serv Chrge+Off BS,"£5,009,429.00"
Ministry of Defence,Ministry of Defence,13/02/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,673080,Prop NonDw SCA Srv Chrg+Off BS,"£4,849,944.39"
Ministry of Defence,Ministry of Defence,16/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ALGECO UK LIMITED,PE4 7AP,674018,Fiscal AUC Capital Additions,"£3,516,634.50"
Ministry of Defence,Ministry of Defence,24/02/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,675776,P+M General Services,"£3,430,266.13"
Ministry of Defence,Ministry of Defence,13/02/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,673234,P+M General Services,"£3,388,831.99"
Ministry of Defence,Ministry of Defence,22/02/2023,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000021959,Defence Eqpt Serv Chrge+Off BS,"£3,100,688.77"
Ministry of Defence,Ministry of Defence,21 Feb 2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000074710,SUME AUC Capital Additions,"£3,044,717.83"
Ministry of Defence,Ministry of Defence,09/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000074539,Estate+Facilities Mgmnt Servs,"£3,022,248.44"
Ministry of Defence,Ministry of Defence,24/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021980,P+M General Services,"£3,001,608.41"
Ministry of Defence,Ministry of Defence,21/02/2023,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,674762,P+M General Services,"£2,960,341.55"
Ministry of Defence,Ministry of Defence,20/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,674551,Estate+Facilities Mgmnt Servs,"£2,955,378.52"
Ministry of Defence,Ministry of Defence,01/02/2023,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,670927,P+M General Services,"£2,867,389.38"
Ministry of Defence,Ministry of Defence,17/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,674320,Fiscal AUC Capital Additions,"£2,785,919.76"
Ministry of Defence,Ministry of Defence,13/02/2023,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,672924,Rental Payments-Transport-Oth,"£2,784,676.00"
Ministry of Defence,Ministry of Defence,20/02/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,674502,Fiscal AUC Capital Additions,"£2,721,600.00"
Ministry of Defence,Ministry of Defence,16/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,674042,Estate+Facilities Mgmnt Servs,"£2,500,413.52"
Ministry of Defence,Ministry of Defence,23/02/2023,Heating Oil+Utilities Consumed,DEFENCE INFRASTRUCTURE ORGANISATION,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,675490,Electricity,"£2,413,935.26"
Ministry of Defence,Ministry of Defence,22/02/2023,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,675093,P+M General Services,"£2,340,468.00"
Ministry of Defence,Ministry of Defence,13/02/2023,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,672924,Fuels Non Utilities Consumed,"£2,312,628.68"
Ministry of Defence,Ministry of Defence,07/02/2023,Fees for Prof Services,Strategic Command,KING'S COLLEGE LONDON,SE1 8WA,671998,Fees for Other Prof Services,"£2,133,348.00"
Ministry of Defence,Ministry of Defence,27/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,675859,Estate+Facilities Mgmnt Servs,"£2,100,157.18"
Ministry of Defence,Ministry of Defence,21/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021953,P+M General Services,"£2,078,024.44"
Ministry of Defence,Ministry of Defence,13/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,673159,Estate+Facilities Mgmnt Servs,"£2,022,663.53"
Ministry of Defence,Ministry of Defence,13/02/2023,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,672927,Rental Payments-Transport-Oth,"£1,953,124.82"
Ministry of Defence,Ministry of Defence,17/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021943,P+M General Services,"£1,909,157.52"
Ministry of Defence,Ministry of Defence,13/02/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,673214,Prop Dw SCA Serv Chrge+ Off BS,"£1,882,419.48"
Ministry of Defence,Ministry of Defence,15/02/2023,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,673572,Rental Payments-Transport-Oth,"£1,844,627.70"
Ministry of Defence,Ministry of Defence,10/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021894,P+M General Services,"£1,799,490.88"
Ministry of Defence,Ministry of Defence,21/02/2023,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,674662,P+M General Services,"£1,762,473.65"
Ministry of Defence,Ministry of Defence,01/02/2023,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,671100,P+M General Services,"£1,705,445.67"
Ministry of Defence,Ministry of Defence,16 Feb 2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,674137,SUME AUC Capital Additions,"£1,682,421.00"
Ministry of Defence,Ministry of Defence,22/02/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,675100,Defence Eqpt Serv Chrge+Off BS,"£1,621,114.00"
Ministry of Defence,Ministry of Defence,22/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,675054,Estate+Facilities Mgmnt Servs,"£1,561,526.92"
Ministry of Defence,Ministry of Defence,15/02/2023,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,PO6 3EN,673531,Rental Payments-Transport-FE,"£1,550,615.39"
Ministry of Defence,Ministry of Defence,02/02/2023,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,671332,IT+Comms Rental Payments,"£1,495,478.00"
Ministry of Defence,Ministry of Defence,20/02/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,674513,Defence Eqpt Serv Chrge+Off BS,"£1,457,266.95"
Ministry of Defence,Ministry of Defence,21/02/2023,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,674753,P+M General Services,"£1,420,215.48"
Ministry of Defence,Ministry of Defence,24/02/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,675750,Prop NonDw SCA Srv Chrg+Off BS,"£1,405,144.54"
Ministry of Defence,Ministry of Defence,13/02/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000021900,P+M General Services,"£1,399,250.78"
Ministry of Defence,Ministry of Defence,09/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021885,P+M General Services,"£1,371,852.81"
Ministry of Defence,Ministry of Defence,16/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,674204,Estate+Facilities Mgmnt Servs,"£1,317,119.81"
Ministry of Defence,Ministry of Defence,24/02/2023,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,675776,IT+Comms Rental Payments,"£1,312,036.11"
Ministry of Defence,Ministry of Defence,24/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,675702,Estate+Facilities Mgmnt Servs,"£1,287,800.49"
Ministry of Defence,Ministry of Defence,03/02/2023,P+M General Services,Defence Equipment and Support,HARLAND AND WOLFF (APPLEDORE) LIMITED,EX39 1UZ,671899,P+M General Services,"£1,267,110.15"
Ministry of Defence,Ministry of Defence,17/02/2023,Raw Materials + Consumables,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000074677,RMC Engineering + Technical,"£1,230,480.26"
Ministry of Defence,Ministry of Defence,01/02/2023,Defence Equip General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,671153,Defence Eqpt Serv Chrge+Off BS,"£1,183,821.21"
Ministry of Defence,Ministry of Defence,24/02/2023,Research+Development Expend,Army Command,COPTRZ LTD,LS1 5QX,675669,Research+Development Expend,"£1,179,100.00"
Ministry of Defence,Ministry of Defence,27/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,675927,Estate+Facilities Mgmnt Servs,"£1,140,665.38"
Ministry of Defence,Ministry of Defence,03/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,JOHN GRAHAM CONSTRUCTION LIMITED,PE19 8ER,671607,Fiscal AUC Capital Additions,"£1,137,143.82"
Ministry of Defence,Ministry of Defence,14/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000074597,Estate+Facilities Mgmnt Servs,"£1,109,561.35"
Ministry of Defence,Ministry of Defence,10/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,672683,Estate+Facilities Mgmnt Servs,"£1,100,441.48"
Ministry of Defence,Ministry of Defence,20/02/2023,P+M General Services,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,674620,P+M General Services,"£1,070,396.00"
Ministry of Defence,Ministry of Defence,27/02/2023,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,675939,Decom+Restoration Liab Nuclear,"£1,025,627.60"
Ministry of Defence,Ministry of Defence,01/02/2023,Assets under Construction,Defence Equipment and Support,NSAF LIMITED,NG7 2TD,6000074450,SUME AUC Capital Additions,"£989,018.22"
Ministry of Defence,Ministry of Defence,13/02/2023,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,673217,IT+Comms Rental Payments,"£980,683.73"
Ministry of Defence,Ministry of Defence,23/02/2023,Plant + Machinery,Army Command,MARLBOROUGH COMMUNICATIONS  LIMITED,RH1 5DZ,675480,P+M Capital Additions In Year,"£957,618.33"
Ministry of Defence,Ministry of Defence,15/02/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,673585,P+M General Services,"£944,610.00"
Ministry of Defence,Ministry of Defence,13/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,673001,Fiscal AUC Capital Additions,"£926,855.07"
Ministry of Defence,Ministry of Defence,01/02/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,670965,P+M General Services,"£925,663.51"
Ministry of Defence,Ministry of Defence,15/02/2023,Assets under Construction,Defence Equipment and Support,BABCOCK SUPPORT SERVICES LIMITED,PO6 3EN,673507,Fiscal AUC Capital Additions,"£893,966.58"
Ministry of Defence,Ministry of Defence,08/02/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17518,Monthly GPC Payment,"£885,947.05"
Ministry of Defence,Ministry of Defence,22/02/2023,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000074718,P+M General Services,"£885,635.74"
Ministry of Defence,Ministry of Defence,21/02/2023,External Education + Training,Head Office and Corporate Services,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,674741,External Training Mil.,"£885,617.98"
Ministry of Defence,Ministry of Defence,27/02/2023,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,675906,IT+Comms Rental Payments,"£881,185.77"
Ministry of Defence,Ministry of Defence,03/02/2023,Research+Development Expend,Army Command,COPTRZ LTD,LS1 5QX,671816,Research+Development Expend,"£872,534.00"
Ministry of Defence,Ministry of Defence,15/02/2023,Telecomms + IT non capital,Strategic Command,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,GU11 1PZ,673660,IT+Comms Rental Payments,"£865,268.92"
Ministry of Defence,Ministry of Defence,15/02/2023,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,673760,IT+Comms Rental Payments,"£862,967.71"
Ministry of Defence,Ministry of Defence,14/02/2023,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,673314,P+M General Services,"£851,790.47"
Ministry of Defence,Ministry of Defence,27/02/2023,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,675924,IT+Comms Rental Payments,"£850,792.95"
Ministry of Defence,Ministry of Defence,13/02/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021895,P+M General Services,"£795,185.18"
Ministry of Defence,Ministry of Defence,24/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,675761,Estate+Facilities Mgmnt Servs,"£750,554.94"
Ministry of Defence,Ministry of Defence,23/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,675330,Estate+Facilities Mgmnt Servs,"£750,357.56"
Ministry of Defence,Ministry of Defence,01 Feb 2023,Assets under Construction,Defence Equipment and Support,NATS (EN ROUTE) PUBLIC LIMITED COMPANY,EH12 5HG,671160,Fiscal AUC Capital Additions,"£747,898.18"
Ministry of Defence,Ministry of Defence,16/02/2023,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000074666,P+M General Services,"£740,339.81"
Ministry of Defence,Ministry of Defence,03/02/2023,Telecomms + IT non capital,Strategic Command,CENTIANT INTL LIMITED,NN7 2FA,671880,IT+Comms Rental Payments,"£738,253.95"
Ministry of Defence,Ministry of Defence,01/02/2023,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,670965,Decom+Restoration Liab Nuclear,"£730,438.82"
Ministry of Defence,Ministry of Defence,24/02/2023,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,675597,P+M General Services,"£699,404.83"
Ministry of Defence,Ministry of Defence,13/02/2023,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,672927,Rental Payments-Transport-Oth,"£698,064.01"
Ministry of Defence,Ministry of Defence,21/02/2023,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,NUCLEAR DECOMMISSIONING  AUTHORITY,CA24 3HU,674729,Decom+Restoration Liab Nuclear,"£690,523.00"
Ministry of Defence,Ministry of Defence,15/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,673677,Estate+Facilities Mgmnt Servs,"£689,217.83"
Ministry of Defence,Ministry of Defence,09 Feb 2023,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021885,SUME AUC Capital Additions,"£681,821.90"
Ministry of Defence,Ministry of Defence,22/02/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,675248,Prop Dw SCA Serv Chrge+ Off BS,"£672,639.16"
Ministry of Defence,Ministry of Defence,03/02/2023,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,671892,P+M General Services,"£662,973.77"
Ministry of Defence,Ministry of Defence,24/02/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021980,Intangible Cap Additions In Yr,"£653,671.76"
Ministry of Defence,Ministry of Defence,10/02/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17529,Monthly GPC Payment,"£651,334.71"
Ministry of Defence,Ministry of Defence,15/02/2023,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,673572,Rental Payments-Transport-Oth,"£636,967.71"
Ministry of Defence,Ministry of Defence,17/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,674233,Estate+Facilities Mgmnt Servs,"£622,905.94"
Ministry of Defence,Ministry of Defence,14/02/2023,Research+Development Expend,Air Command,SIXWORKS LIMITED,GU14 0LX,673256,Research+Development Expend,"£621,923.72"
Ministry of Defence,Ministry of Defence,03/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,671544,Estate+Facilities Mgmnt Servs,"£617,701.64"
Ministry of Defence,Ministry of Defence,15/02/2023,Rental Payments - Transport,Navy Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,673572,Rental Payments-Transport-Oth,"£614,485.99"
Ministry of Defence,Ministry of Defence,03/02/2023,Research+Development Expend,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,671516,Research+Development Expend,"£612,520.35"
Ministry of Defence,Ministry of Defence,23/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,REDS10 (UK) LIMITED,SE1 0HS,675375,Fiscal AUC Capital Additions,"£610,857.44"
Ministry of Defence,Ministry of Defence,15/02/2023,Defence Equip General Services,Strategic Command,BAE SYSTEMS (OPERATIONS) LIMITED,BH23 4JE,673687,Defence Eqpt Serv Chrge+Off BS,"£600,602.52"
Ministry of Defence,Ministry of Defence,14/02/2023,Intangibles Non SUME,Strategic Command,IMPROBABLE WORLDS LTD,EC1M 3HE,673408,Intangible Cap Additions In Yr,"£600,000.00"
Ministry of Defence,Ministry of Defence,17/02/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,674393,P+M General Services,"£598,200.13"
Ministry of Defence,Ministry of Defence,20/02/2023,Telecomms + IT non capital,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,674581,IT+Comms Rental Payments,"£597,953.00"
Ministry of Defence,Ministry of Defence,22/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,675248,Fiscal AUC Capital Additions,"£592,771.16"
Ministry of Defence,Ministry of Defence,13/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,672929,Estate+Facilities Mgmnt Servs,"£592,025.44"
Ministry of Defence,Ministry of Defence,23/02/2023,Assets under Construction,Defence Equipment and Support,AMST-SYSTEMTECHNIK GMBH,,3210050,Fiscal AUC Capital Additions,"£589,111.63"
Ministry of Defence,Ministry of Defence,22/02/2023,P+M General Services,Defence Equipment and Support,KUEHNE + NAGEL LIMITED,UB11 1FG,674937,P+M General Services,"£586,403.23"
Ministry of Defence,Ministry of Defence,16/02/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,674061,P+M General Services,"£586,096.75"
Ministry of Defence,Ministry of Defence,10/02/2023,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,672743,P+M General Services,"£575,289.60"
Ministry of Defence,Ministry of Defence,27/02/2023,Intangibles SUME,Defence Equipment and Support,RHEINMETALL WAFFE MUNITION GMBH,,6000074854,Intangible Cap Additions In Yr,"£564,747.23"
Ministry of Defence,Ministry of Defence,16/02/2023,P+M General Services,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,674179,P+M General Services,"£560,562.00"
Ministry of Defence,Ministry of Defence,23/02/2023,P+M General Services,Army Command,EVERETT AVIATION CHARTER LTD,,3210051,P+M General Services,"£558,904.96"
Ministry of Defence,Ministry of Defence,21/02/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000021953,Intangible Cap Additions In Yr,"£555,134.36"
Ministry of Defence,Ministry of Defence,21/02/2023,P+M General Services,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,674815,P+M General Services,"£539,844.58"
Ministry of Defence,Ministry of Defence,09/02/2023,Telecomms + IT non capital,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,EC4N 6EU,672666,IT+Comms Rental Payments,"£538,914.62"
Ministry of Defence,Ministry of Defence,23/02/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ALGECO UK LIMITED,PE4 7AP,675414,Fiscal AUC Capital Additions,"£537,467.35"
Ministry of Defence,Ministry of Defence,13/02/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,672977,Estate+Facilities Mgmnt Servs,"£536,548.87"
