Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,28/04/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019879,P+M General Services,"£4,213,739.19"
Ministry of Defence,Ministry of Defence,28/04/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,622073,P+M General Services,"£4,209,940.57"
Ministry of Defence,Ministry of Defence,05/04/2022,Assets under Construction,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,617567,SUME AUC Capital Additions,"£4,127,197.53"
Ministry of Defence,Ministry of Defence,12/04/2022,Raw Materials + Consumables,Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000019788,RMC Oil Fuel & Lubricants,"£3,871,260.53"
Ministry of Defence,Ministry of Defence,05/04/2022,IT+Comms Equipment,Army Command,BOXXE LIMITED,YO31 7RE,617529,IT+Comms Capital Addtns In Yr,"£3,860,567.52"
Ministry of Defence,Ministry of Defence,22/04/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,621200,CL MonthEnd Accruals Balance,"£3,844,108.21"
Ministry of Defence,Ministry of Defence,19/04/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019808,SUME AUC Capital Additions,"£3,781,998.07"
Ministry of Defence,Ministry of Defence,27/04/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,621751,CL MonthEnd Accruals Balance,"£3,647,920.82"
Ministry of Defence,Ministry of Defence,27/04/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,621755,P+M General Services,"£3,423,341.35"
Ministry of Defence,Ministry of Defence,05/04/2022,Assets under Construction,Air Command,BOXXE LIMITED,YO31 7RE,617529,Fiscal AUC Capital Additions,"£3,378,012.14"
Ministry of Defence,Ministry of Defence,08/04/2022,Telecomms + IT non capital,Strategic Command,H M REVENUE & CUSTOMS,BX5 5AB,619155,IT+Comms Rental Payments,"£3,238,976.00"
Ministry of Defence,Ministry of Defence,26/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,621645,Fiscal AUC Capital Additions,"£3,234,444.58"
Ministry of Defence,Ministry of Defence,26/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,621645,Estate+Facilities Mgmnt Servs,"£2,925,634.86"
Ministry of Defence,Ministry of Defence,06/04/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,618385,P+M General Services,"£2,826,819.59"
Ministry of Defence,Ministry of Defence,26/04/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019863,P+M General Services,"£2,780,501.82"
Ministry of Defence,Ministry of Defence,05/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000068777,Estate+Facilities Mgmnt Servs,"£2,764,504.54"
Ministry of Defence,Ministry of Defence,19/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,620312,Fiscal AUC Capital Additions,"£2,732,502.09"
Ministry of Defence,Ministry of Defence,14/04/2022,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,620040,Fuels Non Utilities Consumed,"£2,696,476.75"
Ministry of Defence,Ministry of Defence,19/04/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019808,P+M General Services,"£2,689,318.59"
Ministry of Defence,Ministry of Defence,06/04/2022,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,618460,Rental Payments-Transport-Oth,"£2,675,736.00"
Ministry of Defence,Ministry of Defence,07 Apr 2022,Assets under Construction,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000068809,Fiscal AUC Capital Additions,"£2,606,894.83"
Ministry of Defence,Ministry of Defence,28/04/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,621979,IT+Comms Rental Payments,"£2,473,795.99"
Ministry of Defence,Ministry of Defence,30/03/2022,NCA003-Estates-Eqipment/Works,DIO-SSG,SOPRA STERIA LTD,HO2 7AH,AP12PC9476,NCA003-Estates-Eqipment/Works,"£2,411,748.00"
Ministry of Defence,Ministry of Defence,13/04/2022,Estate+Facilities Mgmnt Servs,Head Office and Corporate Services,MODUS SERVICES LIMITED,CF10 2GE,619787,Estate+Facilities Mgmnt Servs,"£2,398,088.02"
Ministry of Defence,Ministry of Defence,05/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,617439,Estate+Facilities Mgmnt Servs,"£2,390,741.98"
Ministry of Defence,Ministry of Defence,05/04/2022,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,618145,IT+Comms Rental Payments,"£2,227,990.41"
Ministry of Defence,Ministry of Defence,05/04/2022,Intangibles Non SUME,Strategic Command,BOXXE LIMITED,YO31 7RE,617529,Intangible Cap Additions In Yr,"£2,224,425.62"
Ministry of Defence,Ministry of Defence,05/04/2022,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,618218,Prop NonDw SCA Srv Chrg+Off BS,"£2,166,139.74"
Ministry of Defence,Ministry of Defence,25/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,621316,Estate+Facilities Mgmnt Servs,"£2,139,588.14"
Ministry of Defence,Ministry of Defence,26/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,621596,Fiscal AUC Capital Additions,"£2,139,076.00"
Ministry of Defence,Ministry of Defence,28/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,622261,Estate+Facilities Mgmnt Servs,"£2,129,683.44"
Ministry of Defence,Ministry of Defence,28/04/2022,Heating Oil+Utilities Consumed,Air Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,622197,Electricity,"£2,129,326.94"
Ministry of Defence,Ministry of Defence,22/04/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019847,Intangible Cap Additions In Yr,"£2,126,446.75"
Ministry of Defence,Ministry of Defence,14/04/2022,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,620122,External Training Mil.,"£2,040,849.07"
Ministry of Defence,Ministry of Defence,13/04/2022,Telecomms + IT non capital,Head Office and Corporate Services,ORACLE CORPORATION U K LTD,RG6 1RA,619816,IT+Comms Internal Costs,"£1,990,831.77"
Ministry of Defence,Ministry of Defence,12/04/2022,Telecomms + IT non capital,Strategic Command,ORACLE CORPORATION U K LTD,RG6 1RA,619506,IT+Comms Rental Payments,"£1,954,884.63"
Ministry of Defence,Ministry of Defence,20/04/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,620605,Rental Payments-Transport-Oth,"£1,932,162.75"
Ministry of Defence,Ministry of Defence,07/04/2022,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,618834,Food + Clothing Consumed,"£1,929,039.93"
Ministry of Defence,Ministry of Defence,13/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,619791,Fiscal AUC Capital Additions,"£1,885,236.86"
Ministry of Defence,Ministry of Defence,05/04/2022,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,618117,Fuels Non Utilities Consumed,"£1,844,062.86"
Ministry of Defence,Ministry of Defence,25/04/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,621278,Rental Payments-Transport-Oth,"£1,807,540.63"
Ministry of Defence,Ministry of Defence,08/04/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,619093,P+M General Services,"£1,806,761.20"
Ministry of Defence,Ministry of Defence,27/04/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,621878,P+M General Services,"£1,797,822.08"
Ministry of Defence,Ministry of Defence,25 Apr 2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,621351,SUME AUC Capital Additions,"£1,780,910.10"
Ministry of Defence,Ministry of Defence,05/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,617525,Fiscal AUC Capital Additions,"£1,775,737.20"
Ministry of Defence,Ministry of Defence,21/04/2022,Heating Oil+Utilities Consumed,Air Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,620980,Electricity,"£1,754,683.40"
Ministry of Defence,Ministry of Defence,19/04/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,620402,Prop Dw SCA Serv Chrge+ Off BS,"£1,746,296.19"
Ministry of Defence,Ministry of Defence,19/04/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019808,Intangible Cap Additions In Yr,"£1,736,996.92"
Ministry of Defence,Ministry of Defence,25/04/2022,Telecomms + IT non capital,Defence Equipment and Support,ORACLE CORPORATION U K LTD,RG6 1RA,621329,IT+Comms Rental Payments,"£1,624,461.94"
Ministry of Defence,Ministry of Defence,14/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,620187,Fiscal AUC Capital Additions,"£1,619,881.11"
Ministry of Defence,Ministry of Defence,05/04/2022,External Education + Training,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,617901,External Training Mil.,"£1,551,518.38"
Ministry of Defence,Ministry of Defence,05/04/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,617597,CL MonthEnd Accruals Balance,"£1,506,084.35"
Ministry of Defence,Ministry of Defence,05/04/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,LEONARDO UK LTD,SS14 3EL,617511,CL MonthEnd Accruals Balance,"£1,478,456.75"
Ministry of Defence,Ministry of Defence,28/04/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019879,Intangible Cap Additions In Yr,"£1,472,046.07"
Ministry of Defence,Ministry of Defence,08/04/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,619043,P+M General Services,"£1,420,215.48"
Ministry of Defence,Ministry of Defence,28/04/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,TPG MARITIME LIMITED,PO3 5FP,622088,CL MonthEnd Accruals Balance,"£1,415,347.70"
Ministry of Defence,Ministry of Defence,27/04/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,621755,Decom+Restoration Liab Nuclear,"£1,394,454.42"
Ministry of Defence,Ministry of Defence,26/04/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,621521,Defence Eqpt Serv Chrge+Off BS,"£1,339,868.10"
Ministry of Defence,Ministry of Defence,14/04/2022,Capital Spares,Defence Nuclear Organisation,TPG MARITIME LIMITED,PO3 5FP,620146,CS Engineering + Technical,"£1,282,331.84"
Ministry of Defence,Ministry of Defence,05/04/2022,Assets under Construction,Defence Equipment and Support,THEON SENSORS S.A.,,3208926,SUME AUC Capital Additions,"£1,261,320.00"
Ministry of Defence,Ministry of Defence,08/04/2022,P+M General Services,Defence Equipment and Support,SAAB AB,,3208941,P+M General Services,"£1,256,505.60"
Ministry of Defence,Ministry of Defence,07/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000068802,Estate+Facilities Mgmnt Servs,"£1,239,228.03"
Ministry of Defence,Ministry of Defence,06/04/2022,Intangibles SUME,Defence Equipment and Support,OCCAR-EA,,6000068797,Intangible Cap Additions In Yr,"£1,194,882.18"
Ministry of Defence,Ministry of Defence,05/04/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,618175,P+M General Services,"£1,193,992.02"
Ministry of Defence,Ministry of Defence,11/04/2022,Estate+Facilities Mgmnt Servs,Navy Command,FALCON SUPPORT SERVICES LIMITED,M1 4HB,619375,Estate+Facilities Mgmnt Servs,"£1,149,021.37"
Ministry of Defence,Ministry of Defence,08/04/2022,Fees for Prof Services,Air Command,PA CONSULTING SERVICES LTD,SG8 6DP,619163,Fees for Other Prof Services,"£1,144,995.42"
Ministry of Defence,Ministry of Defence,21/04/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,620882,Rental Payments-Transport-Oth,"£1,143,788.70"
Ministry of Defence,Ministry of Defence,06/04/2022,Research+Development Expend,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,618459,Research+Development Expend,"£1,124,126.00"
Ministry of Defence,Ministry of Defence,19/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,620229,Estate+Facilities Mgmnt Servs,"£1,081,548.71"
Ministry of Defence,Ministry of Defence,11/04/2022,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,619383,Fees for Other Prof Services,"£1,081,417.04"
Ministry of Defence,Ministry of Defence,14/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000068887,Estate+Facilities Mgmnt Servs,"£1,063,136.83"
Ministry of Defence,Ministry of Defence,27/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,THE C.S.P. (CYPRUS SERVICES  PROVIDER) JOINT VENTURE,BFPO 53,6000069086,Fiscal AUC Capital Additions,"£1,057,245.02"
Ministry of Defence,Ministry of Defence,20/04/2022,Fees for Prof Services,Army Command,H M REVENUE & CUSTOMS,BX5 5AB,620428,PSS Other Tech Support Exc R+D,"£1,042,354.00"
Ministry of Defence,Ministry of Defence,07/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000068802,Fiscal AUC Capital Additions,"£1,029,329.88"
Ministry of Defence,Ministry of Defence,08/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,619055,Estate+Facilities Mgmnt Servs,"£1,022,144.88"
Ministry of Defence,Ministry of Defence,07/04/2022,Telecomms + IT non capital,Navy Command,"PALANTIR TECHNOLOGIES UK, LTD.",W1D 3QR,618955,IT+Comms Rental Payments,"£1,000,000.00"
Ministry of Defence,Ministry of Defence,22/04/2022,P+M General Services,Army Command,NETCOMPANY UK LIMITED,EC1V 0AT,621138,P+M General Services,"£988,378.50"
Ministry of Defence,Ministry of Defence,20/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,620620,Estate+Facilities Mgmnt Servs,"£965,487.68"
Ministry of Defence,Ministry of Defence,13/04/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,619729,SUME AUC Capital Additions,"£964,323.09"
Ministry of Defence,Ministry of Defence,21/04/2022,Rental Payments - Transport,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,620882,Rental Payments-Transport-Oth,"£961,545.05"
Ministry of Defence,Ministry of Defence,13/04/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,619689,Estate+Facilities Mgmnt Servs,"£947,670.91"
Ministry of Defence,Ministry of Defence,21/04/2022,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,620980,Electricity,"£936,580.39"
Ministry of Defence,Ministry of Defence,07/04/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,618736,P+M General Services,"£935,618.00"
Ministry of Defence,Ministry of Defence,13/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,619918,Fiscal AUC Capital Additions,"£927,785.13"
Ministry of Defence,Ministry of Defence,06/04/2022,P+M General Services,Strategic Command,SINTELIX PTY LTD,,618421,P+M General Services,"£925,843.41"
Ministry of Defence,Ministry of Defence,14/04/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,EMP 16765,Monthly GPC Payment,"£925,760.88"
Ministry of Defence,Ministry of Defence,27/04/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,621755,IT+Comms Rental Payments,"£921,007.56"
Ministry of Defence,Ministry of Defence,07/04/2022,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,618666,P+M General Services,"£916,596.78"
Ministry of Defence,Ministry of Defence,08/04/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,619120,Prop Dw SCA Serv Chrge+ Off BS,"£900,427.17"
Ministry of Defence,Ministry of Defence,12/04/2022,Telecomms + IT non capital,Strategic Command,INFORMATICA SOFTWARE LTD,SL6 3UD,619456,IT+Comms Rental Payments,"£899,928.79"
Ministry of Defence,Ministry of Defence,13/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,HENRY BROTHERS LIMITED,BT45 6HJ,619936,Fiscal AUC Capital Additions,"£882,977.51"
Ministry of Defence,Ministry of Defence,05/04/2022,Telecomms + IT non capital,DEFENCE INFRASTRUCTURE ORGANISATION,MACS EU LIMITED,UB8 2FX,617810,IT+Comms Rental Payments,"£857,862.00"
Ministry of Defence,Ministry of Defence,13/04/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,619751,CL MonthEnd Accruals Balance,"£853,883.68"
Ministry of Defence,Ministry of Defence,13/04/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,619689,Fiscal AUC Capital Additions,"£850,505.58"
Ministry of Defence,Ministry of Defence,06/04/2022,Estate+Facilities Mgmnt Servs,Head Office and Corporate Services,MODUS SERVICES LIMITED,CF10 2GE,618359,Estate+Facilities Mgmnt Servs,"£847,761.43"
Ministry of Defence,Ministry of Defence,27/04/2022,Research+Development Expend,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,621961,Research+Development Expend,"£840,000.00"
Ministry of Defence,Ministry of Defence,22/04/2022,Research+Development Expend,Defence Equipment and Support,LARSEN & TOUBRO LIMITED,,3208973,Research+Development Expend,"£840,000.00"
Ministry of Defence,Ministry of Defence,22/04/2022,Research+Development Expend,Defence Equipment and Support,NAVANTIA SA SME,,3208974,Research+Development Expend,"£840,000.00"
Ministry of Defence,Ministry of Defence,19/04/2022,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,620288,IT+Comms Rental Payments,"£836,835.00"
Ministry of Defence,Ministry of Defence,28/04/2022,Telecomms + IT non capital,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,622001,IT+Comms Rental Payments,"£835,827.60"
Ministry of Defence,Ministry of Defence,05/04/2022,Fees for Prof Services,Head Office and Corporate Services,IBM UNITED KINGDOM LIMITED,SO21 2JN,618174,Fees for Other Prof Services,"£829,049.93"
Ministry of Defence,Ministry of Defence,19/04/2022,P+M General Services,Defence Nuclear Organisation,JFD LIMITED,PA4 9RW,620266,P+M General Services,"£815,086.88"
