Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,17/03/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019457,SUME AUC Capital Additions,"£5,362,951.02"
Ministry of Defence,Ministry of Defence,21/03/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019497,Intangible Cap Additions In Yr,"£5,155,120.93"
Ministry of Defence,Ministry of Defence,14/03/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019432,SUME AUC Capital Additions,"£5,107,964.78"
Ministry of Defence,Ministry of Defence,15/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,613520,CL MonthEnd Accruals Balance,"£4,932,290.73"
Ministry of Defence,Ministry of Defence,17/03/2022,Intangibles SUME,Defence Nuclear Organisation,BAE SYSTEMS MARINE LTD,LA14 1AF,614274,Intangible Cap Additions In Yr,"£4,815,122.28"
Ministry of Defence,Ministry of Defence,07 Mar 2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,611510,Fiscal AUC Capital Additions,"£4,754,762.70"
Ministry of Defence,Ministry of Defence,25/03/2022,Intangibles SUME,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,615970,Intangible Cap Additions In Yr,"£4,642,104.24"
Ministry of Defence,Ministry of Defence,16/03/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,613676,Prop NonDw SCA Srv Chrg+Off BS,"£4,636,396.53"
Ministry of Defence,Ministry of Defence,17/03/2022,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,EMP 16690,Monthly GPC Payment,"£4,442,853.49"
Ministry of Defence,Ministry of Defence,29/03/2022,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,616743,P+M General Services,"£4,438,517.99"
Ministry of Defence,Ministry of Defence,24/03/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019532,P+M General Services,"£4,390,627.06"
Ministry of Defence,Ministry of Defence,01/03/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,610351,Prop NonDw SCA Srv Chrg+Off BS,"£4,093,346.42"
Ministry of Defence,Ministry of Defence,28/03/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,616352,Prop NonDw SCA Srv Chrg+Off BS,"£4,093,346.42"
Ministry of Defence,Ministry of Defence,03/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,611029,CL MonthEnd Accruals Balance,"£3,859,026.97"
Ministry of Defence,Ministry of Defence,24/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,615637,CL MonthEnd Accruals Balance,"£3,729,400.76"
Ministry of Defence,Ministry of Defence,22/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,614969,Fiscal AUC Capital Additions,"£3,684,301.90"
Ministry of Defence,Ministry of Defence,28/03/2022,Intangibles SUME,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,616598,Intangible Cap Additions In Yr,"£3,664,040.99"
Ministry of Defence,Ministry of Defence,24/03/2022,Capital Spares,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000068627,CS Engineering + Technical,"£3,641,578.73"
Ministry of Defence,Ministry of Defence,01/03/2022,Heating Oil+Utilities Consumed,Air Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,610333,Electricity,"£3,624,260.05"
Ministry of Defence,Ministry of Defence,23/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,LAGAN  AVIATION & INFRASTRUCTURE LIMITED,BT3 9HA,615126,Fiscal AUC Capital Additions,"£3,489,334.96"
Ministry of Defence,Ministry of Defence,10/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,612382,CL MonthEnd Accruals Balance,"£3,440,733.24"
Ministry of Defence,Ministry of Defence,28/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,616367,Fiscal AUC Capital Additions,"£3,395,566.45"
Ministry of Defence,Ministry of Defence,29/03/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,616769,SUME AUC Capital Additions,"£3,259,339.00"
Ministry of Defence,Ministry of Defence,28/03/2022,Research+Development Expend,Army Command,MARLBOROUGH COMMUNICATIONS  LIMITED,RH1 5DZ,616499,Research+Development Expend,"£3,115,645.80"
Ministry of Defence,Ministry of Defence,28/03/2022,Capital Spares,Defence Equipment and Support,BLUEPRINT DESIGN ENGINEERING LIMITED,LA12 8LY,616476,CS Engineering + Technical,"£3,115,242.00"
Ministry of Defence,Ministry of Defence,25/03/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019541,P+M General Services,"£3,068,767.09"
Ministry of Defence,Ministry of Defence,21/03/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019497,P+M General Services,"£3,011,467.65"
Ministry of Defence,Ministry of Defence,29/03/2022,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,616828,IT+Comms Rental Payments,"£2,983,281.00"
Ministry of Defence,Ministry of Defence,04/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,611432,CL MonthEnd Accruals Balance,"£2,960,985.53"
Ministry of Defence,Ministry of Defence,25/03/2022,Assets under Construction,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,615895,SUME AUC Capital Additions,"£2,950,585.76"
Ministry of Defence,Ministry of Defence,25/03/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019541,Intangible Cap Additions In Yr,"£2,938,327.33"
Ministry of Defence,Ministry of Defence,15/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,613535,Fiscal AUC Capital Additions,"£2,929,266.16"
Ministry of Defence,Ministry of Defence,21/03/2022,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,614638,SUME AUC Capital Additions,"£2,856,555.24"
Ministry of Defence,Ministry of Defence,28/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,616263,CL MonthEnd Accruals Balance,"£2,787,805.89"
Ministry of Defence,Ministry of Defence,25/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,615920,Estate+Facilities Mgmnt Servs,"£2,706,865.77"
Ministry of Defence,Ministry of Defence,04/03/2022,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,611359,Rental Payments-Transport-Oth,"£2,675,736.00"
Ministry of Defence,Ministry of Defence,29/03/2022,Assets under Construction,Air Command,SURREY SATELLITE TECHNOLOGY LTD,GU2 7YE,616658,Fiscal AUC Capital Additions,"£2,624,221.20"
Ministry of Defence,Ministry of Defence,24/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,FES SUPPORT SERVICES LIMITED,FK7 8HW,615555,Fiscal AUC Capital Additions,"£2,604,552.39"
Ministry of Defence,Ministry of Defence,30/03/2022,Research+Development Expend,Strategic Command,ADARGA LIMITED,SE1 0LN,617362,Research+Development Expend,"£2,400,000.00"
Ministry of Defence,Ministry of Defence,08/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000068021,Estate+Facilities Mgmnt Servs,"£2,292,658.85"
Ministry of Defence,Ministry of Defence,30/03/2022,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000068724,P+M General Services,"£2,261,915.82"
Ministry of Defence,Ministry of Defence,04/03/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,611343,P+M General Services,"£2,214,232.00"
Ministry of Defence,Ministry of Defence,18/03/2022,P+M General Services,Strategic Command,MET OFFICE,EX1 3PB,614291,P+M General Services,"£2,214,232.00"
Ministry of Defence,Ministry of Defence,28/03/2022,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,616308,SUME AUC Capital Additions,"£2,151,403.99"
Ministry of Defence,Ministry of Defence,15/03/2022,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,613511,Rental Payments-Transport-Oth,"£2,102,076.08"
Ministry of Defence,Ministry of Defence,04/03/2022,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,611167,Prop NonDw SCA Srv Chrg+Off BS,"£2,095,931.18"
Ministry of Defence,Ministry of Defence,17/03/2022,Intangibles SUME,Defence Equipment and Support,RHEINMETALL WAFFE MUNITION GMBH,,6000068366,Intangible Cap Additions In Yr,"£2,083,203.82"
Ministry of Defence,Ministry of Defence,02/03/2022,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019342,P+M General Services,"£2,055,457.00"
Ministry of Defence,Ministry of Defence,30/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,617210,Estate+Facilities Mgmnt Servs,"£2,037,025.26"
Ministry of Defence,Ministry of Defence,02/03/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019342,Intangible Cap Additions In Yr,"£2,035,391.86"
Ministry of Defence,Ministry of Defence,15/03/2022,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,613511,External Training Mil.,"£2,033,601.23"
Ministry of Defence,Ministry of Defence,28/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,616367,Estate+Facilities Mgmnt Servs,"£2,023,218.93"
Ministry of Defence,Ministry of Defence,22/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,614905,Estate+Facilities Mgmnt Servs,"£2,016,113.38"
Ministry of Defence,Ministry of Defence,01/03/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,610342,P+M General Services,"£1,970,268.92"
Ministry of Defence,Ministry of Defence,22/03/2022,Raw Materials + Consumables,Defence Equipment and Support,BP INTERNATIONAL LIMITED,TW16 7BP,2000019507,RMC Oil Fuel & Lubricants,"£1,949,681.12"
Ministry of Defence,Ministry of Defence,03/03/2022,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,611029,Food + Clothing Consumed,"£1,929,075.31"
Ministry of Defence,Ministry of Defence,24/03/2022,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,615655,Fuels Non Utilities Consumed,"£1,925,211.99"
Ministry of Defence,Ministry of Defence,09/03/2022,Research+Development Expend,Army Command,COPTRZ LTD,LS1 5QX,612045,Research+Development Expend,"£1,900,000.00"
Ministry of Defence,Ministry of Defence,16/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,613609,Estate+Facilities Mgmnt Servs,"£1,885,569.79"
Ministry of Defence,Ministry of Defence,18/03/2022,Assets under Construction,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,614430,SUME AUC Capital Additions,"£1,880,981.00"
Ministry of Defence,Ministry of Defence,28/03/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,616489,Decom+Restoration Liab Nuclear,"£1,842,118.50"
Ministry of Defence,Ministry of Defence,09/03/2022,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,612121,P+M General Services,"£1,806,761.20"
Ministry of Defence,Ministry of Defence,30/03/2022,Telecomms + IT non capital,Strategic Command,CGI IT UK LIMITED,CF31 9AP,617153,IT+Comms Rental Payments,"£1,805,803.42"
Ministry of Defence,Ministry of Defence,23/03/2022,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,615393,Electricity,"£1,776,717.22"
Ministry of Defence,Ministry of Defence,22/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,614968,Fiscal AUC Capital Additions,"£1,764,000.00"
Ministry of Defence,Ministry of Defence,18/03/2022,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000068423,SUME AUC Capital Additions,"£1,717,444.70"
Ministry of Defence,Ministry of Defence,03 Mar 2022,Assets under Construction,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,610997,SUME AUC Capital Additions,"£1,715,198.97"
Ministry of Defence,Ministry of Defence,15/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,613355,Fiscal AUC Capital Additions,"£1,696,863.39"
Ministry of Defence,Ministry of Defence,18/03/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,614308,P+M General Services,"£1,686,900.26"
Ministry of Defence,Ministry of Defence,17/03/2022,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000068350,P+M General Services,"£1,650,507.47"
Ministry of Defence,Ministry of Defence,10/03/2022,P+M General Services,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,612454,P+M General Services,"£1,637,466.10"
Ministry of Defence,Ministry of Defence,17/03/2022,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019457,Intangible Cap Additions In Yr,"£1,607,669.68"
Ministry of Defence,Ministry of Defence,28/03/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,616345,IT+Comms Rental Payments,"£1,603,178.07"
Ministry of Defence,Ministry of Defence,02/03/2022,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,610543,IT+Comms Rental Payments,"£1,597,398.65"
Ministry of Defence,Ministry of Defence,18/03/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,614348,P+M General Services,"£1,563,178.09"
Ministry of Defence,Ministry of Defence,07/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,611573,Fiscal AUC Capital Additions,"£1,560,690.00"
Ministry of Defence,Ministry of Defence,25/03/2022,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,616169,Fees for Other Prof Services,"£1,557,340.80"
Ministry of Defence,Ministry of Defence,11/03/2022,Telecomms + IT non capital,Head Office and Corporate Services,COMPUTACENTER (UK) LIMITED,AL10 9TW,612885,IT+Comms Internal Costs,"£1,535,511.05"
Ministry of Defence,Ministry of Defence,23/03/2022,P+M General Services,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,615278,P+M General Services,"£1,520,133.39"
Ministry of Defence,Ministry of Defence,02/03/2022,Assets under Construction,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000019349,SUME AUC Capital Additions,"£1,513,314.86"
Ministry of Defence,Ministry of Defence,30/03/2022,CL MonthEnd Accruals Balance,Defence Nuclear Organisation,TPG MARITIME LIMITED,PO3 5FP,617034,CL MonthEnd Accruals Balance,"£1,502,204.77"
Ministry of Defence,Ministry of Defence,30/03/2022,Telecomms + IT non capital,Army Command,NEC SOFTWARE SOLUTIONS UK LIMITED,HP2 7DX,617037,IT+Comms Internal Costs,"£1,489,994.40"
Ministry of Defence,Ministry of Defence,24/03/2022,CL MonthEnd Accruals Balance,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019525,CL MonthEnd Accruals Balance,"£1,479,140.08"
Ministry of Defence,Ministry of Defence,03/03/2022,Intangibles Non SUME,Strategic Command,COGNIZANT WORLDWIDE LIMITED,W2 6BD,610963,Intangible Cap Additions In Yr,"£1,477,000.00"
Ministry of Defence,Ministry of Defence,08/03/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,611780,Rental Payments-Transport-FE,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,23/03/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,615333,Rental Payments-Transport-FE,"£1,463,539.25"
Ministry of Defence,Ministry of Defence,24/03/2022,Research+Development Expend,Army Command,DIGITAL CONCEPTS ENGINEERING LIMITED,LE9 8DD,615781,Research+Development Expend,"£1,461,743.75"
Ministry of Defence,Ministry of Defence,29/03/2022,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,616769,Defence Eqpt Serv Chrge+Off BS,"£1,459,016.00"
Ministry of Defence,Ministry of Defence,04/03/2022,Fees for Prof Services,Strategic Command,KPMG LLP,WD17 1DE,611422,Fees for Other Prof Services,"£1,444,378.80"
Ministry of Defence,Ministry of Defence,09/03/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,612250,P+M General Services,"£1,415,031.00"
Ministry of Defence,Ministry of Defence,16/03/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,613608,Prop NonDw SCA Srv Chrg+Off BS,"£1,411,175.45"
Ministry of Defence,Ministry of Defence,21/03/2022,Rental Payments - Transport,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,614688,Rental Payments-Transport-FE,"£1,400,075.97"
Ministry of Defence,Ministry of Defence,15/03/2022,Capital Spares,Defence Equipment and Support,BLUEPRINT DESIGN ENGINEERING LIMITED,LA12 8LY,613543,CS Engineering + Technical,"£1,367,802.00"
Ministry of Defence,Ministry of Defence,22/03/2022,Telecomms + IT non capital,Strategic Command,PA CONSULTING SERVICES LTD,SG8 6DP,614907,IT+Comms Rental Payments,"£1,366,056.99"
Ministry of Defence,Ministry of Defence,01/03/2022,External Education + Training,Air Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,610165,External Training Mil.,"£1,346,959.90"
Ministry of Defence,Ministry of Defence,07/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,611510,Estate+Facilities Mgmnt Servs,"£1,338,495.61"
Ministry of Defence,Ministry of Defence,25/03/2022,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,615895,Decom+Restoration Liab Nuclear,"£1,329,451.80"
Ministry of Defence,Ministry of Defence,28/03/2022,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,616489,IT+Comms Rental Payments,"£1,317,571.61"
Ministry of Defence,Ministry of Defence,02/03/2022,P+M General Services,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,610553,P+M General Services,"£1,302,748.00"
Ministry of Defence,Ministry of Defence,09/03/2022,P+M General Services,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000019407,P+M General Services,"£1,302,418.44"
Ministry of Defence,Ministry of Defence,01/03/2022,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,610305,IT+Comms Rental Payments,"£1,292,707.52"
Ministry of Defence,Ministry of Defence,21/03/2022,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,614589,Prop Dw SCA Serv Chrge+ Off BS,"£1,292,674.08"
Ministry of Defence,Ministry of Defence,28/03/2022,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,EC4A 2BZ,616597,Fees for Other Prof Services,"£1,263,441.60"
Ministry of Defence,Ministry of Defence,01/03/2022,Heating Oil+Utilities Consumed,Air Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,610333,Water + Sewerage,"£1,237,014.93"
Ministry of Defence,Ministry of Defence,07/03/2022,Buildings Maintenance,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,611510,Buildings Maintenance,"£1,218,975.18"
Ministry of Defence,Ministry of Defence,21/03/2022,Telecomms + IT non capital,Air Command,MODIS INTERNATIONAL LTD,W1T 5AE,614679,IT+Comms Rental Payments,"£1,202,346.00"
Ministry of Defence,Ministry of Defence,17/03/2022,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,613955,Fiscal AUC Capital Additions,"£1,185,556.81"
Ministry of Defence,Ministry of Defence,28/03/2022,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,B70 1DA,616313,Estate+Facilities Mgmnt Servs,"£1,173,060.49"
Ministry of Defence,Ministry of Defence,25/03/2022,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000019541,SUME AUC Capital Additions,"£1,166,925.75"
Ministry of Defence,Ministry of Defence,17/03/2022,Assets under Construction,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000068351,Fiscal AUC Capital Additions,"£1,123,680.98"
