Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,11/01/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14031,Monthly GPC Payment,"£4,888,605.40"
Ministry of Defence,Ministry of Defence,11/01/2021,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (UK) LTD,GU21 5BH,2000016284,Raw materials and consumable aviation fuel inventory purchased,"£4,707,613.45"
Ministry of Defence,Ministry of Defence,15/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,KONGSBERG MARITIME AS,,3207384,Single use military equipment asset under construction - capital in year addition,"£4,565,434.68"
Ministry of Defence,Ministry of Defence,11/01/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14034,Monthly GPC Payment,"£4,527,739.13"
Ministry of Defence,Ministry of Defence,19/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,530578,Estate core services charge,"£4,363,996.32"
Ministry of Defence,Ministry of Defence,13/01/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000016308,Defence equipment CLS/IOS service charge,"£4,283,361.61"
Ministry of Defence,Ministry of Defence,21/01/2021,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,531045,Defence equipment CLS/IOS service charge,"£3,639,763.00"
Ministry of Defence,Ministry of Defence,15/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,530026,Estate + facilities management services - accommodation inventory + service,"£3,487,581.72"
Ministry of Defence,Ministry of Defence,07/01/2021,General services and support,Defence Equipment and Support,LEONARDO MW LTD,BA20 2YB,528149,Defence equipment CLS/IOS service charge,"£3,473,614.00"
Ministry of Defence,Ministry of Defence,25/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,531730,Single use military equipment asset under construction - capital in year addition,"£3,384,432.16"
Ministry of Defence,Ministry of Defence,05/01/2021,Rental of plant and machinery,Defence Equipment and Support,ALC (SPC) LIMITED,OX25 2LD,527493,Plant + machinery private finance initiative - service concession arrangements service charge,"£3,245,906.12"
Ministry of Defence,Ministry of Defence,19/01/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,530583,Defence equipment CLS/IOS service charge,"£2,993,992.85"
Ministry of Defence,Ministry of Defence,19/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,530607,Fiscal asset under construction - capital in year addition,"£2,892,913.99"
Ministry of Defence,Ministry of Defence,20/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,530736,Fiscal asset under construction - capital in year addition,"£2,877,467.77"
Ministry of Defence,Ministry of Defence,13/01/2021,Externally delivered education and training,Navy Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,529493,External military training ,"£2,698,292.48"
Ministry of Defence,Ministry of Defence,22/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000060231,Single use military equipment asset under construction - capital in year addition,"£2,633,372.98"
Ministry of Defence,Ministry of Defence,15/01/2021,Transport hire charges,Defence Equipment and Support,FORELAND SHIPPING LTD,EC3A 7BT,529907,Transport other operating lease,"£2,580,100.00"
Ministry of Defence,Ministry of Defence,19/01/2021,Transport hire charges,Army Command,BABCOCK LAND LIMITED,BH23 6BS,530629,Transport other operating lease,"£2,571,626.32"
Ministry of Defence,Ministry of Defence,11/01/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,528874,Spend on Inventory - General,"£2,554,027.35"
Ministry of Defence,Ministry of Defence,19/01/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,6000060122,Defence equipment CLS/IOS service charge,"£2,503,811.09"
Ministry of Defence,Ministry of Defence,06/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,QIOPTIQ LTD,LL17 0LL,527743,Single use military equipment asset under construction - capital in year addition,"£2,486,964.90"
Ministry of Defence,Ministry of Defence,07/01/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14028,Monthly GPC Payment,"£2,416,158.61"
Ministry of Defence,Ministry of Defence,08/01/2021,Property leases,Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,528242,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,414,969.99"
Ministry of Defence,Ministry of Defence,11/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000060004,Estate + facilities management services - accommodation inventory + service,"£2,375,499.79"
Ministry of Defence,Ministry of Defence,27/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532351,Works services - excluding United States forces/NATO + married quarters,"£2,324,090.93"
Ministry of Defence,Ministry of Defence,07/01/2021,Government Procurement Card,Ministry of Defence,Royal Bank of Scotland,,14029,Monthly GPC Payment,"£2,295,331.92"
Ministry of Defence,Ministry of Defence,14/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,529634,Equipment support non-project costs,"£2,288,447.00"
Ministry of Defence,Ministry of Defence,15/01/2021,Purchase of inventory and services ,Head Office and Corporate Services,Merrill Lynch International,EC1A 1HQ,2000016328,Cost of other material consumed,"£2,260,311.96"
Ministry of Defence,Ministry of Defence,25/01/2021,Design services and minor equipment purchases,Joint Forces Command,MET OFFICE,EX1 3PB,531911,Equipment support non-project costs,"£2,243,829.58"
Ministry of Defence,Ministry of Defence,26/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,532154,Works - estate management,"£2,234,962.43"
Ministry of Defence,Ministry of Defence,19/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,530509,Equipment support non-project costs,"£2,168,291.06"
Ministry of Defence,Ministry of Defence,26/01/2021,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3207437,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£2,110,346.56"
Ministry of Defence,Ministry of Defence,12/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,529010,Equipment support non-project costs,"£2,091,815.68"
Ministry of Defence,Ministry of Defence,15/01/2021,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,530019,External military training ,"£2,012,324.56"
Ministry of Defence,Ministry of Defence,28/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,532625,Equipment support project costs,"£1,999,656.42"
Ministry of Defence,Ministry of Defence,12/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,529148,Works services - excluding United States forces/NATO + married quarters,"£1,989,024.46"
Ministry of Defence,Ministry of Defence,19/01/2021,Purchase of inventory and services ,Head Office and Corporate Services,GOLDMAN SACHS INTERNATIONAL,EC4A 2BB,2000016357,Cost of other material consumed,"£1,971,222.46"
Ministry of Defence,Ministry of Defence,28/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,532747,Equipment support project costs,"£1,964,180.62"
Ministry of Defence,Ministry of Defence,06/01/2021,Property leases,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,527629,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,953,313.57"
Ministry of Defence,Ministry of Defence,26/01/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,532080,Spend on Inventory - General,"£1,936,535.33"
Ministry of Defence,Ministry of Defence,22/01/2021,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,531664,Fees for professional services excluding legal fees,"£1,916,965.55"
Ministry of Defence,Ministry of Defence,04/01/2021,Medical treatment & stores and welfare services,Head Office and Corporate Services,BFBS,SL9 8TN,527358,Welfare services including sports equipment and ministers of religion.,"£1,915,084.00"
Ministry of Defence,Ministry of Defence,26/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532134,Fiscal asset under construction - capital in year addition,"£1,880,037.90"
Ministry of Defence,Ministry of Defence,20/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,531013,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,21/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,531202,Estate + facilities management services - accommodation inventory + service,"£1,816,839.14"
Ministry of Defence,Ministry of Defence,11/01/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,528765,Property dwellings private finance initiative - service concession arrangement service charge,"£1,718,587.21"
Ministry of Defence,Ministry of Defence,27/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532351,Fiscal asset under construction - capital in year addition,"£1,693,356.28"
Ministry of Defence,Ministry of Defence,06/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,FOREIGN COMMONWEALTH & DEVELOPMENT OFFICE SERVICES,MK19 7BH,300006287,Fiscal asset under construction - capital in year addition,"£1,679,502.82"
Ministry of Defence,Ministry of Defence,14/01/2021,IT and communication services,Head Office and Corporate Services,BRAVOSOLUTION UK LIMITED,EC1M 4AS,529671,Information technology services,"£1,660,632.00"
Ministry of Defence,Ministry of Defence,22/01/2021,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,531405,Property dwellings private finance initiative - service concession arrangement service charge,"£1,647,804.66"
Ministry of Defence,Ministry of Defence,13/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,529420,Works services - excluding United States forces/NATO + married quarters,"£1,642,924.66"
Ministry of Defence,Ministry of Defence,22/01/2021,Food and clothing,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,531536,Cost of food purchases,"£1,615,643.12"
Ministry of Defence,Ministry of Defence,08/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,528257,Equipment support non-project costs,"£1,601,962.08"
Ministry of Defence,Ministry of Defence,22/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,531447,Equipment support non-project costs,"£1,554,297.90"
Ministry of Defence,Ministry of Defence,20/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,JACOBS U.K. LIMITED,G2 7HX,530905,Fiscal asset under construction - capital in year addition,"£1,536,126.41"
Ministry of Defence,Ministry of Defence,26/01/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,532099,Spend on Inventory - General,"£1,522,257.84"
Ministry of Defence,Ministry of Defence,27/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,GALLIFORD TRY BUILDING 2014 LIMITED,G33 1AP,532416,Fiscal asset under construction - capital in year addition,"£1,489,019.60"
Ministry of Defence,Ministry of Defence,21/01/2021,Spend on Inventory - General,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,531218,Spend on Inventory - General,"£1,485,529.58"
Ministry of Defence,Ministry of Defence,18/01/2021,Purchase of inventory and services ,Head Office and Corporate Services,MORGAN STANLEY & CO. INTERNATIONAL PLC,EC14 4QA,2000016346,Cost of other material consumed,"£1,466,838.91"
Ministry of Defence,Ministry of Defence,22/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2207667,Equipment support project costs,"£1,447,712.14"
Ministry of Defence,Ministry of Defence,05/01/2021,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3207346,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,422,807.02"
Ministry of Defence,Ministry of Defence,21/01/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,531045,Capital spares engineering and technical inventory fiscal capital in year addition,"£1,421,540.00"
Ministry of Defence,Ministry of Defence,21/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000060207,Equipment support non-project costs,"£1,388,843.62"
Ministry of Defence,Ministry of Defence,05/01/2021,Development costs for military equipment,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,527427,Intangible fiscal asset  - in year capital addition,"£1,386,349.00"
Ministry of Defence,Ministry of Defence,21/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERFITZPATRICK LIMITED,EN11 9BX,531170,Fiscal asset under construction - capital in year addition,"£1,383,447.08"
Ministry of Defence,Ministry of Defence,12/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,SAFRAN HELICOPTER ENGINES UK LIMITED,PO15 5RL,6000060012,Equipment support non-project costs,"£1,328,719.29"
Ministry of Defence,Ministry of Defence,26/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532134,Works - estate management,"£1,322,402.73"
Ministry of Defence,Ministry of Defence,21/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,531269,Fiscal asset under construction - capital in year addition,"£1,319,964.23"
Ministry of Defence,Ministry of Defence,14/01/2021,Spend on Inventory - General,Defence Equipment and Support,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,529634,Spend on Inventory - General,"£1,309,208.56"
Ministry of Defence,Ministry of Defence,18/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,MORGAN SINDALL CONSTRUCTION & INFRASTRUCTURE LTD,CV21 2DW,530217,Fiscal asset under construction - capital in year addition,"£1,305,392.89"
Ministry of Defence,Ministry of Defence,19/01/2021,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,530629,Transport other operating lease,"£1,296,300.46"
Ministry of Defence,Ministry of Defence,26/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,532045,Estate + facilities management services - accommodation inventory + service,"£1,290,260.56"
Ministry of Defence,Ministry of Defence,22/01/2021,General services and support,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,2000016405,Defence equipment CLS/IOS service charge,"£1,289,956.43"
Ministry of Defence,Ministry of Defence,08/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,528540,Equipment support non-project costs,"£1,283,186.21"
Ministry of Defence,Ministry of Defence,06/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,527723,Fiscal asset under construction - capital in year addition,"£1,275,097.20"
Ministry of Defence,Ministry of Defence,26/01/2021,Inventory Accruals,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,532080,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,260,884.20"
Ministry of Defence,Ministry of Defence,08/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,528546,Equipment support project costs,"£1,217,571.66"
Ministry of Defence,Ministry of Defence,26/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,532154,Fiscal asset under construction - capital in year addition,"£1,208,224.56"
Ministry of Defence,Defence Science and Technology Laboratory,26/01/2021,Facility Management Costs,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000091521 - 00343717,Facility Management Costs,"£1,179,404.24"
Ministry of Defence,Ministry of Defence,06/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,527635,Fiscal asset under construction - capital in year addition,"£1,140,243.42"
Ministry of Defence,Ministry of Defence,26/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532134,Works services - excluding United States forces/NATO + married quarters,"£1,133,797.43"
Ministry of Defence,Ministry of Defence,18/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,530413,Equipment support non-project costs,"£1,128,914.08"
Ministry of Defence,Ministry of Defence,21/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,531099,Estate + facilities management services - accommodation inventory + service,"£1,120,489.38"
Ministry of Defence,Ministry of Defence,07/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000059974,Estate + facilities management services - accommodation inventory + service,"£1,093,126.16"
Ministry of Defence,Ministry of Defence,25/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,6000060253,Estate + facilities management services - accommodation inventory + service,"£1,093,126.16"
Ministry of Defence,Ministry of Defence,11/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,A&P GROUP LIMITED,NE31 1SP,528610,Equipment support non-project costs,"£1,089,977.00"
Ministry of Defence,Defence Science and Technology Laboratory,08/01/2021,Facility Management Costs,Enabling Divisions,EMCOR GROUP (UK) PLC,KT6 4BN,V - 0000090464 - 00342813,Facility Management Costs,"£1,082,003.64"
Ministry of Defence,Ministry of Defence,27/01/2021,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,532312,Capital spares engineering and technical inventory single use military equip capital in year addition,"£1,079,997.50"
Ministry of Defence,Ministry of Defence,26-Jan-21,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,532134,Works - civil estate,"£1,078,156.70"
Ministry of Defence,Ministry of Defence,19/01/2021,Transport hire charges,Navy Command,BABCOCK LAND LIMITED,BH23 6BS,530629,Transport other operating lease,"£1,071,755.57"
Ministry of Defence,Ministry of Defence,21/01/2021,Property leases,Joint Forces Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,18755,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,067,438.62"
Ministry of Defence,Ministry of Defence,20/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,HAMILTON SUNDSTRAND CORPORATION,,2000016364,Equipment support non-project costs,"£1,037,267.54"
Ministry of Defence,Ministry of Defence,15/01/2021,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,SG19 2BD,529980,Fiscal asset under construction - capital in year addition,"£1,035,024.68"
Ministry of Defence,Ministry of Defence,28/01/2021,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,532536,Transport fighting equipment operating lease,"£1,026,252.82"
Ministry of Defence,Ministry of Defence,21/01/2021,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,531101,Equipment support non-project costs,"£1,001,093.80"
Ministry of Defence,Ministry of Defence,27/01/2021,Fees for professional services,Joint Forces Command,KPMG LLP,WD17 1DE,532363,"The provision of independent advice and guidance related to the structure, management and operations of an organisation","£986,671.20"
Ministry of Defence,Ministry of Defence,14/01/2021,General services and support,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,2000016321,Defence equipment CLS/IOS service charge,"£967,860.75"
Ministry of Defence,Ministry of Defence,14/01/2021,Purchase of buildings and military equipment ,Defence Equipment and Support,ATLAS ELEKTRONIK UK LIMITED,DT2 8ZB,529816,Fiscal asset under construction - capital in year addition,"£955,107.85"
Ministry of Defence,Ministry of Defence,19/01/2021,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,530640,Fees for professional services excluding legal fees,"£952,037.42"
Ministry of Defence,Ministry of Defence,13/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,529420,Works - estate management,"£950,917.04"
Ministry of Defence,Ministry of Defence,13/01/2021,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,529352,Estate + facilities management services - accommodation inventory + service,"£939,500.15"
Ministry of Defence,Ministry of Defence,28/01/2021,General services and support,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,532669,Defence equipment CLS/IOS service charge,"£928,345.00"
Ministry of Defence,Ministry of Defence,26/01/2021,Inventory Accruals,Defence Equipment and Support,MARSHALL LAND SYSTEMS LTD,CB5 8RP,531976,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£920,677.75"
