Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,04/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,689371,Fiscal AUC Capital Additions,"£7,608,981.19"
Ministry of Defence,Ministry of Defence,19/05/2023,Assets under Construction,Defence Equipment and Support,NAVANTIA UK LTD.,E1 8QN,692403,Fiscal AUC Capital Additions,"£7,497,281.53"
Ministry of Defence,Ministry of Defence,18/05/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17765,Monthly GPC Payment,"£7,197,031.05"
Ministry of Defence,Ministry of Defence,17/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA CONSTRUCTION UK LIMITED,WD25 7GS,691579,Fiscal AUC Capital Additions,"£6,584,196.01"
Ministry of Defence,Ministry of Defence,19/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,692513,Estate+Facilities Mgmnt Servs,"£6,548,701.68"
Ministry of Defence,Ministry of Defence,24 May 2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,693097,Fiscal AUC Capital Additions,"£6,404,882.95"
Ministry of Defence,Ministry of Defence,23/05/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,692922,SUME AUC Capital Additions,"£6,349,882.59"
Ministry of Defence,Ministry of Defence,02/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,688553,Estate+Facilities Mgmnt Servs,"£5,894,804.99"
Ministry of Defence,Ministry of Defence,03 May 2023,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,688931,SUME AUC Capital Additions,"£5,675,210.62"
Ministry of Defence,Ministry of Defence,10/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,690199,CL MonthEnd Accruals Balance,"£5,635,939.62"
Ministry of Defence,Ministry of Defence,26/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,693653,CL MonthEnd Accruals Balance,"£5,623,182.69"
Ministry of Defence,Ministry of Defence,12/05/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,690940,Prop NonDw SCA Srv Chrg+Off BS,"£5,551,664.22"
Ministry of Defence,Ministry of Defence,19/05/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,692494,P+M General Services,"£5,509,611.13"
Ministry of Defence,Ministry of Defence,22/05/2023,P+M General Services,Navy Command,SERCO LIMITED,RG27 9UY,692660,P+M General Services,"£5,467,298.38"
Ministry of Defence,Ministry of Defence,09/05/2023,Research+Development Expend,Army Command,RHEINMETALL CANADA INC.,,3210365,Research+Development Expend,"£5,441,453.20"
Ministry of Defence,Ministry of Defence,19/05/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,692356,Defence Eqpt Serv Chrge+Off BS,"£5,202,276.00"
Ministry of Defence,Ministry of Defence,19/05/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,ANCALA WATER SERVICES (ESTATES) LIMITED,S75 3JR,692318,Prop NonDw SCA Srv Chrg+Off BS,"£5,048,567.23"
Ministry of Defence,Ministry of Defence,30/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,693994,Estate+Facilities Mgmnt Servs,"£5,037,767.79"
Ministry of Defence,Ministry of Defence,16/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,691496,CL MonthEnd Accruals Balance,"£4,862,637.41"
Ministry of Defence,Ministry of Defence,05/05/2023,Research+Development Expend,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,689816,Research+Development Expend,"£4,784,274.48"
Ministry of Defence,Ministry of Defence,11/05/2023,Government Procurement Card,Ministry of Defence,BARCLAYS BANK PLC,,17752,Monthly GPC Payment,"£4,765,256.05"
Ministry of Defence,Ministry of Defence,16/05/2023,Food + Clothing Consumed,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,691496,Food + Clothing Consumed,"£4,681,098.96"
Ministry of Defence,Ministry of Defence,24/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,693203,Fiscal AUC Capital Additions,"£4,449,779.90"
Ministry of Defence,Ministry of Defence,03/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,688933,Estate+Facilities Mgmnt Servs,"£4,364,047.20"
Ministry of Defence,Ministry of Defence,02/05/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,688723,P+M General Services,"£4,358,494.43"
Ministry of Defence,Ministry of Defence,02/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,ROBERTSON CONSTRUCTION GROUP LIMITED,IV30 6AE,688828,Fiscal AUC Capital Additions,"£4,332,485.32"
Ministry of Defence,Ministry of Defence,23/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,692734,CL MonthEnd Accruals Balance,"£4,327,033.17"
Ministry of Defence,Ministry of Defence,03/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,689115,CL MonthEnd Accruals Balance,"£4,213,545.57"
Ministry of Defence,Ministry of Defence,22/05/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,SEVERN TRENT SERVICES DEFENCE LIMITED,CV3 9NT,692687,Prop NonDw SCA Srv Chrg+Off BS,"£4,169,385.50"
Ministry of Defence,Ministry of Defence,16/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,691387,Estate+Facilities Mgmnt Servs,"£4,086,851.71"
Ministry of Defence,Ministry of Defence,16 May 2023,Assets under Construction,Defence Equipment and Support,"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2000022416,SUME AUC Capital Additions,"£3,708,183.11"
Ministry of Defence,Ministry of Defence,24/05/2023,Assets under Construction,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022460,SUME AUC Capital Additions,"£3,629,862.66"
Ministry of Defence,Ministry of Defence,11/05/2023,Assets under Construction,Defence Equipment and Support,KONGSBERG MARITIME AS,,3210371,SUME AUC Capital Additions,"£3,613,068.00"
Ministry of Defence,Ministry of Defence,26/05/2023,Telecomms + IT non capital,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,693534,IT+Comms Rental Payments,"£3,422,218.72"
Ministry of Defence,Ministry of Defence,24/05/2023,Research+Development Expend,Defence Equipment and Support,LEONARDO UK LTD,LU1 3PG,693210,Research+Development Expend,"£3,397,477.03"
Ministry of Defence,Ministry of Defence,17/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,691628,Estate+Facilities Mgmnt Servs,"£3,393,715.71"
Ministry of Defence,Ministry of Defence,11/05/2023,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,690663,IT+Comms Rental Payments,"£3,323,964.58"
Ministry of Defence,Ministry of Defence,25/05/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,693347,P+M General Services,"£3,314,187.10"
Ministry of Defence,Ministry of Defence,16/05/2023,Telecomms + IT non capital,Strategic Command,MICROSOFT LTD,,691477,IT+Comms Rental Payments,"£3,245,556.60"
Ministry of Defence,Ministry of Defence,17/05/2023,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,691625,IT+Comms Rental Payments,"£3,152,172.73"
Ministry of Defence,Ministry of Defence,19/05/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022439,P+M General Services,"£3,108,431.71"
Ministry of Defence,Ministry of Defence,09/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,690079,Estate+Facilities Mgmnt Servs,"£3,046,555.29"
Ministry of Defence,Ministry of Defence,19/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,Kier Graham Defence Limited,G33 6HZ,692260,Fiscal AUC Capital Additions,"£3,017,246.12"
Ministry of Defence,Ministry of Defence,12/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,690854,Estate+Facilities Mgmnt Servs,"£2,931,673.63"
Ministry of Defence,Ministry of Defence,24/05/2023,P+M General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,693055,P+M General Services,"£2,916,465.97"
Ministry of Defence,Ministry of Defence,17/05/2023,Rental Payments - Transport,Army Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,691695,Rental Payments-Transport-Oth,"£2,854,758.61"
Ministry of Defence,Ministry of Defence,12/05/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,690798,P+M General Services,"£2,837,867.75"
Ministry of Defence,Ministry of Defence,19/05/2023,Assets under Construction,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,6000076335,SUME AUC Capital Additions,"£2,820,136.10"
Ministry of Defence,Ministry of Defence,09/05/2023,Rental Payments - Transport,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,689946,Rental Payments-Transport-Oth,"£2,784,676.00"
Ministry of Defence,Ministry of Defence,18/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VINCI CONSTRUCTION UK LIMITED,WD24 4WW,692018,Estate+Facilities Mgmnt Servs,"£2,777,494.16"
Ministry of Defence,Ministry of Defence,02/05/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022363,Intangible Cap Additions In Yr,"£2,710,946.25"
Ministry of Defence,Ministry of Defence,03/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE (DEFENCE) LIMITED,BS32 4NH,6000076092,Estate+Facilities Mgmnt Servs,"£2,687,439.47"
Ministry of Defence,Ministry of Defence,11/05/2023,P+M General Services,Defence Equipment and Support,ROSYTH ROYAL DOCKYARD LTD,KY11 2YD,690711,P+M General Services,"£2,672,651.76"
Ministry of Defence,Ministry of Defence,25/05/2023,Research+Development Expend,Defence Equipment and Support,ROLLS-ROYCE PLC,BS34 7QE,693460,Research+Development Expend,"£2,656,323.00"
Ministry of Defence,Ministry of Defence,23/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,692806,Estate+Facilities Mgmnt Servs,"£2,642,453.01"
Ministry of Defence,Ministry of Defence,02/05/2023,Assets under Construction,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,688861,Fiscal AUC Capital Additions,"£2,637,968.94"
Ministry of Defence,Ministry of Defence,24/05/2023,Assets under Construction,Defence Equipment and Support,SUPACAT LIMITED,EX14 4LF,693204,SUME AUC Capital Additions,"£2,628,606.00"
Ministry of Defence,Ministry of Defence,26/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022474,CL MonthEnd Accruals Balance,"£2,552,921.71"
Ministry of Defence,Ministry of Defence,09/05/2023,Assets under Construction,Defence Equipment and Support,INSTRO PRECISION LTD,CT13 9FL,689920,SUME AUC Capital Additions,"£2,504,379.60"
Ministry of Defence,Ministry of Defence,24/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,693217,Estate+Facilities Mgmnt Servs,"£2,460,383.40"
Ministry of Defence,Ministry of Defence,17/05/2023,Intangibles SUME,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022419,Intangible Cap Additions In Yr,"£2,451,934.85"
Ministry of Defence,Ministry of Defence,10/05/2023,Research+Development Expend,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,690426,Research+Development Expend,"£2,376,979.00"
Ministry of Defence,Ministry of Defence,10/05/2023,P+M General Services,Defence Equipment and Support,ORGANISATION FOR JOINT ARMAMENTS CO-OPERATION EXECUTIVE ADMIN,,6000076169,P+M General Services,"£2,376,717.64"
Ministry of Defence,Ministry of Defence,11/05/2023,P+M General Services,Defence Equipment and Support,UNITED STATES GOVERNMENT,BS34 8JH,2000022393,P+M General Services,"£2,353,962.44"
Ministry of Defence,Ministry of Defence,30/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,693889,Estate+Facilities Mgmnt Servs,"£2,344,437.50"
Ministry of Defence,Ministry of Defence,15/05/2023,Assets under Construction,Navy Command,TELEDYNE WEBB RESEARCH,MA 02556,3210381,Fiscal AUC Capital Additions,"£2,319,616.80"
Ministry of Defence,Ministry of Defence,12 May 2023,Assets under Construction,Defence Equipment and Support,BABCOCK SUPPORT SERVICES LIMITED,PO6 3EN,690856,Fiscal AUC Capital Additions,"£2,298,771.22"
Ministry of Defence,Ministry of Defence,04/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,689511,Estate+Facilities Mgmnt Servs,"£2,286,462.43"
Ministry of Defence,Ministry of Defence,05/05/2023,Rental Payments - Buildings,Army Command,DEFENCE TRAINING SERVICES LIMITED,BA2 3RH,689819,Prop NonDw SCA Srv Chrg+Off BS,"£2,260,977.47"
Ministry of Defence,Ministry of Defence,26/05/2023,Assets under Construction,Defence Equipment and Support,IAN EDGAR(LIVERPOOL)LIMITED,SK11 0LR,693513,SUME AUC Capital Additions,"£2,209,478.40"
Ministry of Defence,Ministry of Defence,22/05/2023,Fees for Prof Services,DEFENCE INFRASTRUCTURE ORGANISATION,MOTT MACDONALD LTD,BS1 6FL,692671,Fees for Other Prof Services,"£2,200,314.00"
Ministry of Defence,Ministry of Defence,23/05/2023,External Education + Training,Air Command,BABCOCK LAND DEFENCE LIMITED,SP11 8HT,692887,External Training Mil.,"£2,165,800.46"
Ministry of Defence,Ministry of Defence,22/05/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,FALCON SUPPORT SERVICES LIMITED,M1 4HB,692631,Prop Dw SCA Serv Chrge+ Off BS,"£2,140,402.09"
Ministry of Defence,Ministry of Defence,05/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,PINNACLE HOUSING LIMITED,WC1V 6PL,689856,Estate+Facilities Mgmnt Servs,"£2,106,853.45"
Ministry of Defence,Ministry of Defence,24/05/2023,CL MonthEnd Accruals Balance,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,693193,CL MonthEnd Accruals Balance,"£2,090,370.36"
Ministry of Defence,Ministry of Defence,12/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,MITIE LIMITED,SE1 9SG,690831,Fiscal AUC Capital Additions,"£2,066,410.22"
Ministry of Defence,Ministry of Defence,30/05/2023,Estate+Facilities Mgmnt Servs,DEFENCE INFRASTRUCTURE ORGANISATION,BOSKALIS WESTMINSTER LIMITED,PO15 5SS,693969,Estate+Facilities Mgmnt Servs,"£2,013,488.52"
Ministry of Defence,Ministry of Defence,25/05/2023,P+M General Services,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,693393,P+M General Services,"£1,969,032.23"
Ministry of Defence,Ministry of Defence,24/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,693217,Fiscal AUC Capital Additions,"£1,930,033.35"
Ministry of Defence,Ministry of Defence,03/05/2023,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,689065,Fuels Non Utilities Consumed,"£1,898,913.16"
Ministry of Defence,Ministry of Defence,17/05/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,2000022421,P+M General Services,"£1,895,408.52"
Ministry of Defence,Ministry of Defence,24/05/2023,Intangibles SUME,Defence Equipment and Support,OCCAR-EA,,6000076458,Intangible Cap Additions In Yr,"£1,878,273.92"
Ministry of Defence,Ministry of Defence,26/05/2023,P+M General Services,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,693627,P+M General Services,"£1,848,036.52"
Ministry of Defence,Ministry of Defence,02/05/2023,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,688723,Decom+Restoration Liab Nuclear,"£1,824,406.00"
Ministry of Defence,Ministry of Defence,03/05/2023,Telecomms + IT non capital,Head Office and Corporate Services,ORACLE CORPORATION U K LTD,RG6 1RA,689106,IT+Comms Internal Costs,"£1,785,891.53"
Ministry of Defence,Ministry of Defence,10/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VIVO DEFENCE SERVICES LIMITED,NE12 8EX,690341,Fiscal AUC Capital Additions,"£1,752,009.63"
Ministry of Defence,Ministry of Defence,30/05/2023,Assets under Construction,Defence Equipment and Support,SUPACAT LIMITED,EX14 4LF,693907,SUME AUC Capital Additions,"£1,727,722.88"
Ministry of Defence,Ministry of Defence,18/05/2023,Assets under Construction,Strategic Command,L3HARRIS COMMUNICATIONS SYSTEMS  UK LIMITED,GU14 6FF,2000022435,SUME AUC Capital Additions,"£1,724,482.71"
Ministry of Defence,Ministry of Defence,12/05/2023,Telecomms + IT non capital,Navy Command,CARBON60 LIMITED,HP20 2LA,690853,IT+Comms Rental Payments,"£1,723,671.35"
Ministry of Defence,Ministry of Defence,18/05/2023,Telecomms + IT non capital,Strategic Command,IMPROBABLE WORLDS LTD,EC1M 3HE,692167,IT+Comms Rental Payments,"£1,716,470.39"
Ministry of Defence,Ministry of Defence,26/05/2023,Heating Oil+Utilities Consumed,Navy Command,EDF ENERGY CUSTOMERS LIMITED,SW1X 7EN,693543,Electricity,"£1,698,266.52"
Ministry of Defence,Ministry of Defence,16/05/2023,Telecomms + IT non capital,Army Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,691354,IT+Comms Rental Payments,"£1,619,209.84"
Ministry of Defence,Ministry of Defence,11/05/2023,Telecomms + IT non capital,Army Command,BOXXE LIMITED,YO31 7RE,690663,IT+Comms Internal Costs,"£1,609,867.93"
Ministry of Defence,Ministry of Defence,19/05/2023,Rental Payments - Buildings,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,692411,Prop NonDw SCA Srv Chrg+Off BS,"£1,605,828.33"
Ministry of Defence,Ministry of Defence,23/05/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,692916,Defence Eqpt Serv Chrge+Off BS,"£1,569,686.00"
Ministry of Defence,Ministry of Defence,12/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,WILLMOTT DIXON CONSTRUCTION LIMITED,SG6 4GY,690827,Fiscal AUC Capital Additions,"£1,565,687.47"
Ministry of Defence,Ministry of Defence,24/05/2023,Defence Equip General Services,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,693055,Defence Eqpt Serv Chrge+Off BS,"£1,558,693.00"
Ministry of Defence,Ministry of Defence,09/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,VOLKERSTEVIN LIMITED,PR2 5PE,690051,Fiscal AUC Capital Additions,"£1,554,166.98"
Ministry of Defence,Ministry of Defence,18/05/2023,Fees for Prof Services,Head Office and Corporate Services,DELOITTE LLP,MK9 1FD,692162,Fees for Other Prof Services,"£1,552,012.80"
Ministry of Defence,Ministry of Defence,22/05/2023,Fuels Non Utilities Consumed,Strategic Command,FORELAND SHIPPING LTD,EC3A 7BT,692626,Fuels Non Utilities Consumed,"£1,544,451.96"
Ministry of Defence,Ministry of Defence,02/05/2023,P+M General Services,Army Command,ELBIT SYSTEMS UK LIMITED,OL4 3JA,688844,P+M General Services,"£1,531,694.70"
Ministry of Defence,Ministry of Defence,02/05/2023,Assets under Construction,DEFENCE INFRASTRUCTURE ORGANISATION,REDS10 (UK) LIMITED,SE1 0HS,688614,Fiscal AUC Capital Additions,"£1,527,570.60"
Ministry of Defence,Ministry of Defence,02/05/2023,Capital Spares,Defence Equipment and Support,BOEING DEFENCE UK LTD,BS16 1EJ,688861,CS Engineering + Technical,"£1,524,954.67"
Ministry of Defence,Ministry of Defence,23/05/2023,Telecomms + IT non capital,Strategic Command,CAPGEMINI UK PLC,GU21 6DB,692971,IT+Comms Rental Payments,"£1,497,374.00"
Ministry of Defence,Ministry of Defence,26/05/2023,Decom+Restoration Liab Nuclear,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,693534,Decom+Restoration Liab Nuclear,"£1,492,960.59"
Ministry of Defence,Ministry of Defence,30/05/2023,P+M General Services,Defence Nuclear Organisation,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,693824,P+M General Services,"£1,474,962.37"
Ministry of Defence,Ministry of Defence,16/05/2023,Telecomms + IT non capital,Strategic Command,BOXXE LIMITED,YO31 7RE,691412,IT+Comms Rental Payments,"£1,449,942.55"
