Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,11/05/2020,Externally delivered education and training,Air Command,BABCOCK LAND LIMITED,BH23 9BS,481768,External military training ,"£1,948,190.71"
Ministry of Defence,Ministry of Defence,11/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,481625,Works services - excluding United States forces/NATO + married quarters,"£1,942,855.17"
Ministry of Defence,Ministry of Defence,19/05/2020,IT and communication services,Joint Forces Command,BRITISH TELECOMMUNICATIONS PUBLIC LIMITED COMPANY,PR1 1BA,483394,Information technology services,"£1,917,661.26"
Ministry of Defence,Ministry of Defence,04/05/2020,Medical treatment & stores and welfare services,Head Office and Corporate Services,SERVICES SOUND & VISION CORPORATION(THE),SL9 8TN,480545,Welfare services including sports equipment and ministers of religion.,"£1,915,084.00"
Ministry of Defence,Ministry of Defence,07/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,481355,Estate management,"£1,905,336.45"
Ministry of Defence,Ministry of Defence,05/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000055395,Equipment support project costs,"£1,897,106.10"
Ministry of Defence,Ministry of Defence,22/05/2020,Purchase of buildings and military equipment ,Joint Forces Command,FUJITSU SERVICES LIMITED,EC2A 1SL,484129,Fiscal asset under construction - capital in year addition,"£1,895,671.14"
Ministry of Defence,Ministry of Defence,19/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,483383,Estate core services charge,"£1,862,133.72"
Ministry of Defence,Ministry of Defence,13/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000055486,Equipment support project costs,"£1,853,541.51"
Ministry of Defence,Ministry of Defence,19/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,483357,Post design services which are not capitalised,"£1,845,872.40"
Ministry of Defence,Ministry of Defence,05/05/2020,Inventory Accruals,Defence Equipment and Support,HARRIS CORPORATION,,2000014341,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,820,909.98"
Ministry of Defence,Ministry of Defence,06/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,SESANTI LIMITED,SP11 0ST,481178,Fiscal asset under construction - capital in year addition,"£1,794,844.61"
Ministry of Defence,Ministry of Defence,06/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO3 5PQ,481294,Equipment support non-project costs,"£1,750,187.49"
Ministry of Defence,Ministry of Defence,26/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,484466,Works services - excluding United States forces/NATO + married quarters,"£1,746,810.08"
Ministry of Defence,Ministry of Defence,22/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,484329,Estate management,"£1,740,885.16"
Ministry of Defence,Ministry of Defence,05/05/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,481078,Spend on Inventory - General,"£1,708,365.32"
Ministry of Defence,Ministry of Defence,22/05/2020,Transport hire charges,Air Command,BABCOCK AEROSPACE LIMITED,BH23 6BS,484354,Transport fighting equipment operating lease,"£1,689,052.00"
Ministry of Defence,Ministry of Defence,19/05/2020,General services and support,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,PR4 1AX,483357,Defence equipment CLS/IOS service charge,"£1,687,163.00"
Ministry of Defence,Ministry of Defence,15/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,SKANSKA UK PLC,WD3 9SW,482917,Fiscal asset under construction - capital in year addition,"£1,650,718.24"
Ministry of Defence,Ministry of Defence,11/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,481625,Fiscal asset under construction - capital in year addition,"£1,643,325.30"
Ministry of Defence,Ministry of Defence,22/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,484059,Single use military equipment asset under construction - capital in year addition,"£1,638,001.00"
Ministry of Defence,Ministry of Defence,14/05/2020,Inventory Accruals,Defence Equipment and Support,SOURCE VAGABOND SYSTEMS LTD,,3206589,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£1,596,303.70"
Ministry of Defence,Ministry of Defence,15/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,G14 0XN,482883,Single use military equipment asset under construction - capital in year addition,"£1,589,917.07"
Ministry of Defence,Ministry of Defence,01/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,480417,Equipment support project costs,"£1,567,659.80"
Ministry of Defence,Ministry of Defence,26/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,484466,Fiscal asset under construction - capital in year addition,"£1,566,414.21"
Ministry of Defence,Ministry of Defence,15/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK DSG LTD,SP11 8HT,482727,Equipment support non-project costs,"£1,547,482.12"
Ministry of Defence,Ministry of Defence,19/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,483385,Fiscal asset under construction - capital in year addition,"£1,532,720.41"
Ministry of Defence,Ministry of Defence,19/05/2020,Development costs for military equipment,Defence Equipment and Support,SAAB AB (PUBL),,3206605,Intangible single use military equipment asset  - in year capital addition,"£1,508,296.15"
Ministry of Defence,Ministry of Defence,21/05/2020,"Purchase of munitions, other inventory or fuel",Defence Equipment and Support,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,2000014461,Raw materials and consumable aviation fuel inventory purchased,"£1,502,518.45"
Ministry of Defence,Ministry of Defence,21/05/2020,Design services and minor equipment purchases,Navy Command,"PALANTIR TECHNOLOGIES UK, LTD.",W1D 3QR,483994,Equipment support non-project costs,"£1,500,000.00"
Ministry of Defence,Ministry of Defence,22/05/2020,Fees for professional services,Head Office and Corporate Services,CSC COMPUTER SCIENCES LIMITED.,GU11 1PZ,484331,Fees for professional services excluding legal fees,"£1,472,652.64"
Ministry of Defence,Ministry of Defence,11/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,TRANT ENGINEERING LIMITED,SO40 9LT,481835,Fiscal asset under construction - capital in year addition,"£1,432,209.73"
Ministry of Defence,Ministry of Defence,15/05/2020,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA WATER NEVIS LIMITED,WS11 8JP,482786,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,412,879.84"
Ministry of Defence,Ministry of Defence,01/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,480469,Estate management,"£1,397,963.88"
Ministry of Defence,Ministry of Defence,26/05/2020,Purchase of buildings and military equipment ,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES (HOUSING) LIMITED,WV3 0SR,484467,Fiscal asset under construction - capital in year addition,"£1,349,496.56"
Ministry of Defence,Ministry of Defence,14/05/2020,Fees for professional services,Joint Forces Command,SERCO LIMITED,RG27 9UY,482440,Fees for professional services excluding legal fees,"£1,341,316.94"
Ministry of Defence,Ministry of Defence,28/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRITISH INTERNATIONAL HELICOPTER SERVICES LIMITED,CV8 3AZ,484780,Equipment support non-project costs,"£1,324,080.72"
Ministry of Defence,Ministry of Defence,19/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BOEING DEFENCE U K LTD,BS16 1EJ,483257,Equipment support project costs,"£1,292,188.14"
Ministry of Defence,Ministry of Defence,20/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,LOCKHEED MARTIN UK LIMITED,PO9 1SA,483509,Fiscal asset under construction - capital in year addition,"£1,280,478.00"
Ministry of Defence,Ministry of Defence,18/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,483140,Equipment support non-project costs,"£1,280,239.00"
Ministry of Defence,Ministry of Defence,22/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,RAYTHEON SYSTEMS LIMITED,CM17 9NA,484352,Fiscal asset under construction - capital in year addition,"£1,256,474.86"
Ministry of Defence,Ministry of Defence,22/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,HARRIS CORPORATION,,2000014476,Single use military equipment asset under construction - capital in year addition,"£1,237,298.62"
Ministry of Defence,Ministry of Defence,20/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,483708,Works services - excluding United States forces/NATO + married quarters,"£1,216,264.75"
Ministry of Defence,Ministry of Defence,20/05/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,483634,Equipment support project costs,"£1,215,590.23"
Ministry of Defence,Ministry of Defence,01/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,BS32 4NH,6000055355,Estate management,"£1,194,740.86"
Ministry of Defence,Ministry of Defence,18/05/2020,Transport hire charges,Air Command,BABCOCK LAND LIMITED,BH23 6BS,483156,Transport other operating lease,"£1,190,853.92"
Ministry of Defence,Ministry of Defence,19/05/2020,Spend on Inventory - General,Defence Equipment and Support,COMPANHIA BRASILEIRA DE  CARTUCHOS,,3206606,Spend on Inventory - General,"£1,176,037.92"
Ministry of Defence,Ministry of Defence,04/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,MILLBROOK SPECIAL VEHICLES LIMITED,MK45 2JQ,480663,Fiscal asset under construction - capital in year addition,"£1,169,092.80"
Ministry of Defence,Ministry of Defence,19/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,483298,Estate management,"£1,155,306.58"
Ministry of Defence,Ministry of Defence,21/05/2020,Property leases,Joint Forces Command,MINERVA EDUCATION AND TRAINING  LIMITED,RG6 1PT,18191,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,120,293.74"
Ministry of Defence,Ministry of Defence,20/05/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,BAE SYSTEMS (OPERATIONS) LIMITED,BA22 8UZ,483559,Single use military equipment asset under construction - capital in year addition,"£1,118,635.20"
Ministry of Defence,Ministry of Defence,26/05/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AMEY DEFENCE SERVICES LIMITED,B75 7RL,484466,Works - estate management,"£1,116,446.00"
