Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
DHSC,DHSC,01/02/2020,Fast streamers,FINANCE AND GROUP OPERATIONS,CABINET OFFICE,3747971,31971,Q1 19 GFS Costs,FY5 3FW,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,HAFS-29511,90000,,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SOUTHERN HEALTH NHS FOUNDATION TRUST,HAFS-29508,225000,,SO40 2RZ,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,HAFS-29507,554000,,BN7 2XW,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,PORTSMOUTH HOSPITAL NHS TRUST,HAFS-29506,1345000,,PO6 3LY,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,PENNINE ACUTE HOSPITALS NHS TRUST,HAFS-29505,1000000,,OL1 2PN,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-29504,5000000,,NG5 1PB,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NORTH BRISTOL NHS TRUST,HAFS-29502,290000,,BS1 2NP,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,HAFS-29501,380000,,ST16 3AG,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,HAFS-29500,2000000,,HA1 3UJ,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,LEICESTERSHIRE PARTNERSHIP NHS TRUST,HAFS-29499,435000,,LE19 1SS,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-29497,30000,,SE5 9RS,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-29496,612000,,SE5 9RS,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,ISLE OF WIGHT NHS TRUST,HAFS-29495,450000,,PO30 5TG,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,DORSET HEALTH CARE NHS FOUNDATION TRUST,HAFS-29494,125000,,BH1 4JQ,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,HAFS-29493,390000,,DT1 2JY,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,HAFS-29492,430000,,PL26 6AD,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions NHS Trust Capital Investment Loans,Holding CT Core,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,HAFS-29490,3000000,,WD18 0BW,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions NHS FTs Capital Investment Loans,Holding CT Core,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,HAFS-29489,5000000,,SE5 9RS,PUBLIC,,,
DHSC,DHSC,03/02/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,PUBLIC HEALTH ENGLAND PHE033,HAFS-29488,76000000,,SP4 0JG,PUBLIC,,,
DHSC,DHSC,03/02/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS COUNTER FRAUD AUTHORITY,HAFS-29487,1500000,,SE1 6LH,PUBLIC,,,
DHSC,DHSC,03/02/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-29486,16500000,,SW1E 6QT,PUBLIC,,,
DHSC,DHSC,03/02/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS RESOLUTION FORMERLY LITIGATION AUTHORITY,HAFS-29485,151100000,,LS1 4AD,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-29484,6693446000,,LS2 7UE,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-29483,3595203000,,LS2 7UE,PUBLIC,,,
DHSC,DHSC,03/02/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-29482,16000000,,NE1 6SN,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-29481,4000000,,SE1 7NT,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS MIR033,HAFS-29480,2000000,,SW1Y 4RB,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HUMAN TISSUE AUTHORITY (HTA033),HAFS-29479,161000,,SW1W 9SZ,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH RESEARCH AUTHORITY,HAFS-29477,3000000,,SE1 6LH,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH EDUCATION ENGLAND T1510,HAFS-29476,250000000,,LS1 4PL,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,HAFS-29475,38000000,,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,CARE QUALITY COMMISSION (CQC) CQC033,HAFS-29474,3307000,,NE1 4PA,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-625866-182981,112092.1,HTA commissioned workstream,BS1 3NU,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ERS-625863-182956,65061,Research for patients benefit programme,BN13 3EP,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BARTS HEALTH NHS TRUST,ERS-625862-182959,162697,CLARHCs,E1 8PR,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ERS-625861-182949,126279,CLARHCs,SO52 9AB,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-625860-182953,137162,CLARHCs,B15 2PR,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-625859-182946,148016,CLARHCs,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-625858-182947,151696,CLARHCs,EX1 2ED,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-625857-182948,135254,CLARHCs,NG3 6AA,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-625856-182951,137288,CLARHCs,OX4 2GX,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-625855-182957,52186,CLARHCs,NE3 3XT,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,ERS-625854-182961,137284,CLARHCs,M23 9LT,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,ERS-625853-182954,150002,CLARHCs,CB1 5EE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ERS-625852-182952,149205,CLARHCs,SW10 9NH,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-625851-182943,147878,CLARHCs,BS1 3NU,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS LIVERPOOL CCG,ERS-625850-182960,141510,CLARHCs,L1 4AZ,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-625849-182950,125716,Saftey and Quality Research,M6 8HD,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ERS-625848-182958,134774,Saftey and Quality Research,W12 0HS,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-625846-182945,55418,Saftey and Quality Research,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-625844-182942,26748,HTA Clinical Evaluation Trial,BS1 3NU,PUBLIC,,,
DHSC,DHSC,03/02/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,Peacheys,NHS0120-316,27135.1097,,,SME,,,
DHSC,DHSC,03/02/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,Peacheys,NHS0120-935,41385.8342,,,SME,,,
DHSC,DHSC,03/02/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,Peacheys,NHS0120-881,88272.0924,,,SME,,,
DHSC,DHSC,03/02/2020,Service Charge - ICT,COMMUNITY CARE,THE PHOENIX PARTNERSHIP LEEDS LTD,GPSOCCCNA107,3153871,20135-revenue charges for the period commencing Apr-Dec 19 system support charges. (previously 542067),LS18 5TN,SME,,,
DHSC,DHSC,03/02/2020,Addition Clearing - IT,FINANCE AND GROUP OPERATIONS,INSIGHT DIRECT UK LTD,DDN211.1,49272.3,Estimated Year 1 Contract charges – CP4 Front Office Hardware including support,UB8 1PH,LARGE,,,
DHSC,DHSC,03/02/2020,EPC Control Account,Holding CT Core,THE ROYAL BANK OF SCOTLAND PLC,8748001-27-FEB-20,2224.33,,SS1 9AJ,LARGE,,,
DHSC,DHSC,03/02/2020,Service Charge - ICT,CHIEF SCIENTIFIC ADVISOR,IN PRACTICE SYSTEMS LTD,446000,35750,26347-Revenue charged for Q1-3 1920 Apr-Dec 19 schedule 14 (apr 19) and schedule 15 additional services for GPES extracts GPSOC CCNa-098,SW8 3QJ,LARGE,,,
DHSC,DHSC,03/02/2020,Control account and Clearing Account,Holding CT Core,TRAINLINE.COM LTD,2008843,37647.8,,EC1N 2TD,LARGE,,,
DHSC,DHSC,03/02/2020,Consultancy/Professional Advice,ACUTE CARE AND WORKFORCE,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00030189,49998.55,GAD actuarial services 1 August 2019 to 31 March 2020,EC4A 1AB,LARGE,,,
DHSC,DHSC,03/02/2020,Capital policy payments,COMMUNITY CARE,HOMES ENGLAND,S0016611,997360,CASSH capital costs 2019-20,NE11 0NA,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,WORCESTERSHIRE HEALTH & CARE NHS TRUST R1A,HAFS-29512,500000,,WR4 9RW,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,HAFS-29510,78000,,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,HAFS-29509,500000,,WF3 1WE,PUBLIC,,,
DHSC,DHSC,03/02/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,HAFS-29503,500000,,WA2 8WA,PUBLIC,,,
DHSC,DHSC,03/02/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY HFEA,HAFS-29478,283000,,EC1Y 8HF,PUBLIC,,,
DHSC,DHSC,03/02/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A2967,650500,GLD Legal Fees,SW1H 9GL,PUBLIC,,,
DHSC,DHSC,03/02/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A2966,1855500,GLD Legal Fees,SW1H 9GL,PUBLIC,,,
DHSC,DHSC,03/02/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,476283,106417.47,GLD Legal Fees,SW1H 9GL,PUBLIC,,,
DHSC,DHSC,03/02/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,475980,90201.58,GLD Legal Fees,SW1H 9GL,PUBLIC,,,
DHSC,DHSC,03/02/2020,Legal Fees,FINANCE AND GROUP OPERATIONS,Government Legal Department CLIENT MONIES,475633,156088.96,GLD Legal Fees,SW1H 9GL,PUBLIC,,,
DHSC,DHSC,03/02/2020,Professional fees,FINANCE AND GROUP OPERATIONS,CABINET OFFICE,3756799,50000,Subscription for media monitoring,FY5 3FW,PUBLIC,,,
DHSC,DHSC,04/02/2020,DH Support to Mergers,Holding CT Core,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,S0005353,866000,WMUH Transformation,SW10 9NH,PUBLIC,,,
DHSC,DHSC,04/02/2020,Storage costs,FINANCE AND GROUP OPERATIONS,IRON MOUNTAIN UK LTD,WN04913-WN04913,24133.12,File Storage and retrieval for account EMD91,EH54 5DL,LARGE,,,
DHSC,DHSC,04/02/2020,Publicity & advertising,FINANCE AND GROUP OPERATIONS,MULLENLOWE LONDON,9052015601,117328.41,Agency fees workstream (MullenLowe),EC1Y 1AT,LARGE,,,
DHSC,DHSC,04/02/2020,EPC Control Account,Holding CT Core,THE ROYAL BANK OF SCOTLAND PLC,8748001-27-FEB-20,1082.23,,SS1 9AJ,LARGE,,,
DHSC,DHSC,04/02/2020,Outsourcing Contract,FINANCE AND GROUP OPERATIONS,SUPPLY CHAIN COORDINATION LTD,1010221061,18416666.66,Procurement Services (12 Months),SE1 6LH,PUBLIC,,,
DHSC,DHSC,04/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,SAMARITANS,ERS-625894-183001,106250,2018-066-YR2_Samaritans helpline_2019-2020,KT17 2AF,VCS,,,
DHSC,DHSC,05/02/2020,Provisions cash payment,ACUTE CARE AND WORKFORCE,NHS INJURY BENEFITS SCHEME,ERS-625981-183081,4110538.26,2019/20 - Injury Benefits,FY7 8LG,PUBLIC,,,
DHSC,DHSC,05/02/2020,Policy Payments,GLOBAL AND PUBLIC HEALTH,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),EHICQ3,2646990.69,DH/BSA  EEA Incentive Payments: PO provision for 2019-20 QTR 3 payment invoice,NE99 1UQ,PUBLIC,,,
DHSC,DHSC,05/02/2020,Policy Payments,GLOBAL AND PUBLIC HEALTH,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),EHICQ2,2376049.2,DH/BSA  EEA Incentive Payments: PO provision for 2019-20 QTR 2 payment invoice,NE99 1UQ,PUBLIC,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,NATIONAL ASSOCIATION OF CITIZENS ADVICE BUREAU,ERS-625958-183067,58871,2018/010F - YR2 - Alliance 19/20 - Citizens Advice,EC1A 4HD,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,CHIEF SCIENTIFIC ADVISOR,Northern Health Science Alliance Ltd,ERS-625918-183021,323921.2,2017_008 Connected Cities Grant to 19/20,M2 4PD,LARGE,,,
DHSC,DHSC,05/02/2020,Addition Clearing - F&F,FINANCE AND GROUP OPERATIONS,FLEXIFORM BUSINESS FURNITURE LTD,509279,4920.09,,BD3 7AE,SME,,,
DHSC,DHSC,05/02/2020,Addition Clearing - F&F,FINANCE AND GROUP OPERATIONS,FLEXIFORM BUSINESS FURNITURE LTD,509279,31980.57,39VS – 9th Floor Standing Desks,BD3 7AE,SME,,,
DHSC,DHSC,05/02/2020,Radio communications,FINANCE AND GROUP OPERATIONS,VYSIION LTD,26682,157737.6,CP3: Maintenance and Support charges,SN15 1GG,SME,,,
DHSC,DHSC,05/02/2020,Consultancy/Professional Advice,FINANCE AND GROUP OPERATIONS,VYSIION LTD,26681,24554,"CP1: Network Design, implementation and testing (Milestone 1-7)",SN15 1GG,SME,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,TAMESIDE OLDHAM AND GLOSSOP MIND,ERS-625954-183055,59399,2019/001t - HWB CYPMH - 19/20 - YR1,OL6 7AS,PUBLIC,,,
DHSC,DHSC,05/02/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,TECHNOLOGY STRATEGY BOARD TSB TA INNOVATE UK,CIN-1000576 PO CORRECTION,458275.75,UK-China AMR Innovation Collaboration – Project costs,SN2 1BS,PUBLIC,,,
DHSC,DHSC,05/02/2020,Outsourcing Contract,CHIEF SCIENTIFIC ADVISOR,OFFICE FOR NATIONAL STATISTICS ONS,2501038,45097,Fieldwork in January,NP10 8XG,PUBLIC,,,
DHSC,DHSC,05/02/2020,Outsourcing Contract,COMMUNITY CARE,SAMARITANS,SIN005081,50000,Samaritans Strategic Partnership – Harmful online suicide + self-harm content,KT17 2AF,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,VOLUNTARY SECTOR MENTAL HEALTH PROVIDERS FORUM,ERS-625964-183062,37500,2019/032i/Yr1 - HWB Additional Work - 19/20,W1U 7EX,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,RACE EQUALITY FOUNDATION,ERS-625963-183065,34905,2019/032g/Yr1 - HWB Additional Work - 19/20,NW5 1LB,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,LGBT FOUNDATION,ERS-625962-183064,32450,2019/032e/Yr1 - HWB Additional Work - 19/20,M1 3HF,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,FRIENDS FAMILIES AND TRAVELLERS,ERS-625961-183066,32055,2019/032d/Yr1 - HWB Additional Work - 19/20,BN1 3XG,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,CARERS UK,ERS-625960-183063,32315,2019/032c/Yr1 - HWB Additional Work - 19/20,SE1 4LX,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,VOLUNTARY SECTOR MENTAL HEALTH PROVIDERS FORUM,ERS-625959-183061,32500,2019/032b/Yr1 - HWB Additional Work - 19/20,W1U 7EX,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,YORK MIND,ERS-625955-183051,25000,2019/001u - HWB CYPMH - 19/20 YR1,YO30 6BP,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,"OFF THE RECORD, BATH AND NORTH EAST SOMERSET",ERS-625953-183050,97000,2019/001q - HWB CYPMH - 19/20 YR1,BA1 1JW,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,NO LIMITS,ERS-625952-183053,160000,2019/001p - HWB CYPMH - YR1 19/20,SO17 1XN,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,VISYON LTD,ERS-625947-183044,38500,2019/001j - HWB CYP MHealth - 19/20 - Yr1,CW12 1DP,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,PEOPLE POTENTIAL POSSIBILITIES TRADING AS P3 CHARITY,ERS-625945-183046,57629,2019/001h - H&W Fund 1920 - CYPMH,DE7 8HU,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,NORTHPOINT WELLBEING LTD,ERS-625944-183049,29000,HW Fund 19/20 - 2019/001G,LS10 1JN,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,LIFELINE COMMUNITY PROJECTS,ERS-625943-183043,298698,2019/001F - HWB CYPMH - 19/20 YR1,RM8 3QS,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,CENTRE THIRTY THREE,ERS-625941-183045,68500,2019/001c - HWB CYPMH - 19/20 YR1,CB1 1JX,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,THE ANNA FREUD CENTRE,ERS-625940-183041,139483,2019/001b - HWB CYPMH - YR1 19/20,NW3 5SD,VCS,,,
DHSC,DHSC,05/02/2020,Revenue Grants to non-profit institutions,COMMUNITY CARE,42ND STREET,ERS-625939-183056,74953,2019/001a - HWB CYPMH - 19/20 - YR1,M4 5AG,VCS,,,
DHSC,DHSC,06/02/2020,Arm Length Bodies-Revenue Subsidy,GLOBAL AND PUBLIC HEALTH,NHS BLOOD AND TRANSPLANT (NHSBT),960255,5541666,NHS Blood and Transplant (NHSBT)'s 19-20 revenue allocation,LS15 7TW,PUBLIC,,,
DHSC,DHSC,06/02/2020,Outsourcing Contract,COMMUNITY CARE,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,12679084,900000,Mental Health data collection,LS1 6AE,PUBLIC,,,
DHSC,DHSC,06/02/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,A G Axton,8097,74141.4076,,,SME,,,
DHSC,DHSC,06/02/2020,Provisions cash payment,FINANCE AND GROUP OPERATIONS,DAC BEACHCROFT LLP,1403490,23625.96,DAC Beachcroft - Legal fees associated with case SRIVATSA – S30 - Remittance of claim back to the High Court,BS1 6NA,LARGE,,,
