Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-317,32676.1674,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-316,38371.5494,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-209,25011.683,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-203,28507.813,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-306,33918.1127,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-305,26139.1611,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-301,28651.8689,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-935,58589.802,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Peacheys,NHS0323-881,126695.843,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Liverpool,W23021528352,34859.217,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Hereford,H23021528885,31372.533,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Hereford,H23021528937,31877.48,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Hereford,H23021528916,31565.057,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (St Helens),SIN0408036,31998.745,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (St Helens),SIN0408033,59882.52,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (St Helens),SIN0408028,27325.689,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Marden),SIN0408008,41423.376,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Marden),SIN0408007,60942.869,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Marden),SIN0408005,84239.774,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Gateshead,COU2303,26306.169,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Birmingham),SIN0407173,27182.38,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Birmingham),SIN0407171,46137.738,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Birmingham),SIN0407169,32149.641,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Birmingham),SIN0407167,39065.758,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Birmingham),SIN0407160,68841.58,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Peterborough),SIN0407188,50535.29,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Peterborough),SIN0407187,37535.729,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Peterborough),SIN0407183,38528.92,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Chesham),SIN0407257,35642.95,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Chesham),SIN0407256,67834.47,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,MWW (Chesham),SIN0407248,29456.18,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Axtons,INV-40015,71540.655,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,GW Price,1025123,31462.94,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,GW Price,1025127,30126.995,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,GW Price,1025129,50826.688,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,GW Price,1025120,25429.963,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,GW Price,1025124,38795.1905,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Bodmin,B23020128908,28032.855,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/04/2023,SFVS - product & distribution cost,Public Health,Total Produce - Bodmin,B23020128878,39340.115,SFVS - product & distribution cost,,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2023,Outsourcing Contract,Public Health,MERCATEO UK LIMITED,1080036309,26308.3,Swap To Stop North East Part II,WC2B 5AH,Small,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2023,Revenue Grants to non-profit institutions,Public Health,MARIE STOPES INTERNA,ASI0034145,35962,2022 20a  (NI Abortion) Jan-March 2023,W1T 6LP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4B,92810550.45,VPAS MAR23 Q3 and Q4 2022 Apportionment Payments - DUPLICATED-PAID 29.3.23,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2023,Revenue Policy Payments,Public Health,SCOTTISH GOVERNMENT,Apport for Q3 & Q4AB,868988.14,VPAS MAR23 Q3 and Q4 2022 Apportionment Payments - DUPLICATED PAID 29.3.23,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),LEEDS CITY COUNCIL,6506436987,10552.96,Q4 IPS employment and welfare service Leeds,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),LEEDS CITY COUNCIL,6506436987,36250,Q1 IPS employment and welfare service Leeds,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000065,461844.26,SFVS: Reimbursement costs 2022-23,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000064,72790.08,SFVS: Reimbursement costs 2022-23,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),SUFFOLK COUNTY COUNC,R9112021DN1143GD5540,-69065,Return of funding Adult Weight Management Scheme 21/22,IP1 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),SERCO LTD,91914071,222214.91,Contact centre services Dec 22/Jan 23,RG27 9UY,Small,,,
Department of Health and Social Care,Department of Health and Social Care,27/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),SERCO LTD,91914070,65894.66,Breast Feeding Line Extension of hours Feb/Mar 23,RG27 9UY,Small,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),HACKNEY LONDON BOROU,7857320,36985.2,Q4 IPS employment and welfare service Hackney,E8 4RU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SHEFFIELD HEALTH & S,2100119012,35738.5,Q4 IPS employment and welfare service Sheffield,S6 1LX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),HUMANKIND CHARITY,SI-HK-000849,20710,Q2 IPS employment / welfare service Staffordshire,DH6 5PF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),HUMANKIND CHARITY,SI-HK-000849,31489,Q1 IPS employment / welfare service Staffordshire,DH6 5PF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,F00035,153825.19,Start for Life Always On Social Media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),OMD GROUP LTD,F00034,84738.72,Start for Life Always On Social Media,N1 9RL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),LONDON SCHOOL OF HYG,50040137,76320,National Womens Reproductive Health Survey 2022,WC1E 7HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),WAKEFIELD METROPOLIT,91314644769,32624.59,Q4 IPS employment welfare service Wakefield,WF1 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITA,SD2317809,14785.44,Q4 IPS employment and welfare service Knowsley,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITA,SD2317809,34734.25,Q3 IPS employment and welfare service Knowsley,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITA,SD2317809,34734.25,Q2 IPS employment and welfare service Knowsley,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Research & development,Office For Health Improvement & Disparities (OHID),OFFICE FOR NATIONAL,2896095,73855,OHID_APS Smoking Prevalence 2022-23,NP10 8XG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),HH ASSOCIATES UK LIM,280000026,99995,Better Health Start for Life photography,KT22 9DF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Publicity & advertising,Office For Health Improvement & Disparities (OHID),HH ASSOCIATES UK LIM,280000026,10000,Better Health photography,KT22 9DF,Large,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),SHEFFIELD UNIVERSITY,1800236485,26939,Prevalence Estimates of Harmful Gambling Treatment,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS SUPPLY CHAIN,9423000062,51969.32,SFVS: Reimbursement costs 2022-23,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2023,Consultancy/Professional Advice,Office For Health Improvement & Disparities (OHID),WELLSET REPO LIMITED,9010665528,38199.98,Start4Life Digital Strategic support  / 22-23 FY,GU6 8AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),UNITED UTILITIES WAT,90456639,263306.4,Water Fluoridation 2022/23 Opex payment-UU,WA5 3LP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,8100352263,38250,Cornwall IPS employment and welfare service 22/23 Q4,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,8100352263,38250,Cornwall IPS employment and welfare service 22/23 Q3,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,8100352263,38250,Cornwall IPS employment and welfare service 22/23 Q2,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),CORNWALL COUNCIL,8100352263,38250,Cornwall IPS employment and welfare service 22/23 Q1,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/04/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),ALLPAY LIMITED,MONTH 1 APRIL 23,5972524.71,Healthy Start beneficiaries pre-paid card payments,HR1 3SE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),DERBYSHIRE HEALTHCAR,12200526,57395,Q4 IPS employment and welfare service Derbyshire,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS MIDLANDS AND LAN,7312326459,28392,Active Hospitals Leadership Provider-year 4-Q2,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS MIDLANDS AND LAN,7312326459,28392,Active Hospitals Leadership Provider-year 4-Q1,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),NHS ENGLAND CBA033,12682822,557775,NHS Digital Campaigns Team Wk/Pkg for Q3 22/23,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Outsourcing Contract,Office For Health Improvement & Disparities (OHID),ESSENTRA FILTER PROD,2023/LAB/013,26228,Testing of Tar Nicotine and Carbon Monoxide,OX5 1HX,Large,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),NHS MIDLANDS AND LAN,7312326458,720,6732844 Year 3 payment to NHSTU for management of Active Hos,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Other programme expenditure,Office For Health Improvement & Disparities (OHID),NHS MIDLANDS AND LAN,7312326458,27672,"6732844 Year 3 payment of £93,440 to NHSTU for management of",WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2023,Capital policy payments,Office For Health Improvement & Disparities (OHID),SOUTH STAFFORDSHIRE,5124016,81896.69,South Staffs refurbishment programme- Year 1,WS2 7PD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),SHEFFIELD HEALTH & S,2100118586,35738.5,Q2 IPS employment and welfare service Sheffield,S6 1LX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),KNOWSLEY METROPOLITA,SD2317912,34735,Q1 IPS employment and welfare service Knowsley,L36 9YZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Policy Payments,Office For Health Improvement & Disparities (OHID),DERBYSHIRE HEALTHCAR,12200525,57395,Q3 IPS employment and welfare service Derbyshire,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WORCESTERSHIRE COUNT,27032023FS1235GD6550,8059040.25,GD6550 - Public Health Grant 2023-24 Qtr 1-E1821X-WORCESTERSHIRE COUNTY COUNCIL,WR5 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WOLVERHAMPTON CITY C,27032023FS1235GD6550,5615735,GD6550 - Public Health Grant 2023-24 Qtr 1-E4607X-WOLVERHAMPTON CITY COUNCIL,WV1 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WOKINGHAM COUNCIL,27032023FS1235GD6550,1468807.25,GD6550 - Public Health Grant 2023-24 Qtr 1-E0306X-WOKINGHAM COUNCIL,RG40 1WJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/04/2023,Revenue Grants to local authorities,Office For Health Improvement & Disparities (OHID),WIRRAL METROPOLITAN,27032023FS1235GD6550,7999815.5,GD6550 - Public Health Grant 2023-24 Qtr 1-E4305X-WIRRAL METROPOLITAN BOROUGH COUNCIL,CH27 9FQ,Govn,,,
