Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0020232,25389.1,11/36/41 ,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,THE WALTON CENTRE NHS FOUNDATION TRUST,ASI0020240,27968.58,12/173/14 The ROAM Trial,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0019602,54649.7,12/206/52 ,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,GLASGOW UNIVERSITY OF,ASI0020256,155281.26,12/211/54 ,G12 8QQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,ASI0020234,57864.46,12/35/17 ,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0020235,37688.28,12/35/38 ,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0020247,67339.45,12/66/22 ,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY OF,ASI0020239,54650.01,12/67/12 ,NG7 2RD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/03/2022,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0019707,37167.47,13/117/01 ,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0020292,29759.42,13/161/25 ,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM WOMENS AND CHILDRENS NHS FOUNDATION TRUST,ASI0020265,106536.89,14/140/44 ,B4 6NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ASI0020286,44705,14/166/01 ,EX1 2ED,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ASI0020254,25108.51,14/192/110 ,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0020305,26431.5,14/199/09,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0020268,160892.67,14/199/14 ,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020273,57680.81,14/201/16 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,MANCHESTER UNIVERSITY OF,ASI0020413,124458.59,14/209/07 ,M13 9PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/03/2022,Research & development,Chief Scientific Advisor,EXETER UNIVERSITY OF,ASI0019712,32222.83,14/21/52,EX4 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0020276,32518.97,14/22/23 ,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0020269,32186.85,14/222/02,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ASI0020252,58449.38,14/23/26,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0020264,317968.75,14/25/02 ,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0020271,186718.75,14/25/09 ,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,EXETER UNIVERSITY OF,ASI0020263,186718.75,14/25/11 ,EX4 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0020267,41795.08,14/49/127,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LANCASHIRE AND SOUTH CUMBRIA NHS FOUNDATION TRUST,ASI0020275,64813.17,14/68/08 ,PR5 6AW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ASI0020300,125422.88,15/102/04 ,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0020306,37500,15/116/03 ,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0020496,52027.66,15/126/05,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF WARWICK,ASI0020433,37828.83,15/126/11 ,CV4 8UW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0020341,130556.94,15/130/20,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ASI0020372,43615.6,15/130/84 ,HU16 5JQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NHS SHEFFIELD CCG,ASI0020409,122289.77,15/136/07 ,S36 2GB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0020291,62179.29,15/136/12 ,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CARDIFF UNIVERSITY,ASI0021085,174521.28,15/166/08 ,CF24 0DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0020410,34653.11,15/180/55 ,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0020417,51919.67,15/185/16 ,SW7 2AZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0020369,33919.48,15/188/42 ,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,ASI0020435,36803.37,15/21/01 ,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020344,43501.67,15/46/02 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NHS BLOOD AND TRANSPLANT (NHSBT),ASI0020356,29155.01,15/57/02 ,LS15 7TW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020301,257631.3,15/57/143 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NORTH BRISTOL NHS TRUST,ASI0020290,39061.91,15/57/39,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0020293,29944.53,15/57/66 ,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0020287,59125.68,15/58/18 -,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ASI0020355,74444.28,15/59/47 ,WC1E 7HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,ASI0020371,25482.86,15/70/26 ,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NORTH BRISTOL NHS TRUST,ASI0020354,40000,15/80/52 ,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ASI0020353,25417.59,15/80/54 ,SO16 6YD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CARDIFF UNIVERSITY,ASI0020388,150860.49,16/111/106 ,CF24 0DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020419,241283.31,16/111/111 ,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0020466,90636.25,16/111/91 ,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0020383,41126.25,16/114/15 ,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ASI0020478,46209.39,16/116/03 ,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0020535,34608.1,16/116/43 ,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,COVENTRY UNIVERSITY,ASI0020479,412832.85,16/117/04 ,CV1 5FB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ASI0020440,161141.98,16/118/14 ,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020545,82603.73,16/122/35 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0020522,83729.54,16/126/26 ,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0020349,91333.27,16/137/101 ,L69 3GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0020350,46173.66,16/137/97 ,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020431,379473.74,16/138/31 ,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020453,35863.07,16/145/01 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CARDIFF UNIVERSITY,ASI0020432,57846.28,16/149/01 ,CF24 0DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0020471,98792.73,16/154/01 ,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ASI0020475,106462.35,16/155/01 ,NW1 0PE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0020454,90332.09,16/162/01,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0020480,76347.57,16/163/04 ,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020544,77449.7,16/167/19 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0020463,55035.68,16/167/56 ,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0020549,117242.81,16/167/76 ,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ASI0020436,76209.43,16/31/13,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,ST GEORGES HOSPITAL MEDICAL SCHOOL TA ST GEORGES UNIVERSITY OF LONDON,ASI0020451,29955.28,16/31/63,SW17 0RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,CARDIFF UNIVERSITY,ASI0020381,53959.64,16/36/01 ,CF24 0DE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0020411,81288.25,16/44/22 ,NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SALFORD ROYAL NHS FOUNDATION TRUST,ASI0020307,320439.93,16/48/07 ,M6 8HD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,EXETER UNIVERSITY OF,ASI0020412,55305.64,16/52/52 ,EX4 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0020457,82567.76,16/61/10 ,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ASI0020462,30074.14,16/68/34 ,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0020553,28899.49,16/71/05 ,LE1 7RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ASI0020384,76236.83,16/73/03 ,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0020395,52032.87,16/77/02 ,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020385,111562.37,16/81/01 - ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020437,30204.11,16/88/06 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0020438,52808.53,16/93/01 ,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,07/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0019620,316977.62,16/93/01 ,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ASI0020504,71602.11,16/96/09 ,NG3 6AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020416,142835.2,16/99/02 ,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0019784,29172.23,1684561 - DRF-2018-11-ST2-016 ,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LONDON CITY UNIVERSITY,ASI0020572,56382.88,17/105/16,EC1V 0HB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ASI0020560,46675.61,17/108/06 ,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020558,118239.56,17/116/01,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ASI0020578,28788.45,17/120/01,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0020557,56295.27,17/122/06 ,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ASI0020640,74862.53,17/123/03 ,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020637,107794.34,17/128/04 - (Colour-COPD),B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ASI0020568,82944.77,17/129/02 ,CV2 2DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0020643,138389.74,17/136/13 ,L69 3GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0020555,29973.13,17/140/02 ,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0020744,36270.34,17/145/09 ,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0020642,34639.15,17/147/33 ,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0020579,58653.66,17/147/47 ,SW7 2AZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0021096,67418.32,17/147/49 ,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0020503,59724.89,17/16/04 ,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0020506,63729.19,17/18/02,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/03/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0019774,33361.17,17/23/02,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0020495,70328.88,17/31/05 ,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0020580,63034.41,17/33/03 ,LS2 9JT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,ASI0020552,106873.31,17/34/01 ,HU16 5JQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0020577,128985.91,17/39/05 ,WC1E 6BT,Govn,,,
